id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,knownName
5ol17485ecah0trdmkw3byqne,Ville Aleksi,Jukanpoika Koski,Ville,Koski,Male,V. Koski,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2002-01-27,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,NaN,5.0,2024-01-18Z,active,yes,NaN,NaN,NaN,NaN
65aewljrlnaritfgi91zhpnmx,Dario,Marešić,Dario,Maresic,Male,D. Marešić,Austria,hcs1bd49qliqqity6o268jyt,Defender,player,1999-09-29,Graz,Austria,hcs1bd49qliqqity6o268jyt,183.0,74.0,right,13.0,2023-07-27Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
6d7dv0z12gayrj7ms96wywoic,Dukan,Ahmeti,Dukan,Ahmeti,Male,D. Ahmeti,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2007-10-26,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,20.0,2024-01-25Z,active,yes,NaN,NaN,NaN,NaN
6h5nb6smul96u3zsfuxdwxdec,Jovan,Ivanišević,Jovan,Ivanisevic,Male,J. Ivanišević,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,2005-01-19,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN,NaN,15.0,2025-07-01Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
6k7khwtkxpem9z17bl5rrf2p6,Emil,Frederiksen,Emil,Frederiksen,Male,E. Frederiksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-09-05,Viborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,NaN,left,17.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
6vxucvj17fyi50b1ce4k43sb8,Salim Fago,Lawal,Salim,Lawal,Male,S. Lawal,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2003-01-15,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,171.0,NaN,NaN,70.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN
94didhw8o1blxonn4amoahcr9,Josip,Radošević,Josip,Radosevic,Male,J. Radošević,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1994-04-03,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,180.0,80.0,right,30.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN
9h8cn8vejfl1rxiybgm706wic,Ante,Gagula,NaN,NaN,Male,A. Gagula,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2004-01-09,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-09-20Z,active,yes,NaN,NaN,NaN,NaN
9sn23ki81kwmjual0ubz0bgus,Jan,Paus-Kunšt,Jan,Paus-Kunst,Male,J. Paus-Kunšt,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2001-08-17,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,40.0,2023-08-31Z,active,yes,NaN,NaN,NaN,NaN
9wq1v55gctxpe1gb89fs5udhx,Advan,Kadušić,Advan,Kadusic,Male,A. Kadušić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1997-10-14,Zenica,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,178.0,NaN,both,97.0,2022-07-28Z,active,yes,NaN,NaN,NaN,NaN
a08oy8f66ezhgqa4epgi7ga38,Mohamed,Nasraoui,Mohamed,Nasraoui,Male,M. Nasraoui,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,2002-08-18,NaN,Tunisia,2um1icx6ftp1auliaxyw0ou6y,NaN,NaN,NaN,3.0,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN
bs7437j7ysd09nc7lsl7d2p5h,Marcel,Heister,Marcel,Heister,Male,M. Heister,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-07-29,Albstadt-Ebingen,Germany,36min0qztu8eydwvpv8t1is0m,182.0,74.0,left,26.0,2024-08-08Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
codwa9jioox7i007f4iazwst1,Smail,Prevljak,Smail,Prevljak,Male,S. Prevljak,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,1995-05-10,Konjic,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,187.0,75.0,right,9.0,2025-07-12Z,active,yes,NaN,NaN,NaN,NaN
ctaj3e0mukrjxrzjw9zmnqjmd,Oriol,Riera Magem,Oriol,Riera,Male,Oriol Riera,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,coach,1986-07-03,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,184.0,78.0,right,NaN,2025-09-18Z,active,yes,NaN,NaN,NaN,NaN
dg3p9qjatikgj69258fitrwiy,Franko,Kolić,Franko,Kolic,Male,F. Kolić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2003-02-07,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,1.0,2025-01-20Z,active,yes,NaN,NaN,NaN,NaN
dos13lfu6jlc487ns5f1o46ad,Goran,Tomić,Goran,Tomic,Male,G. Tomić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1977-03-18,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-06-13Z,active,no,2025-09-13Z,NaN,NaN,NaN
ecljs4imbajp6qcgn5faqvs6i,Logi Hrafn,Róbertsson,Logi,Róbertsson,Male,L. Róbertsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-07-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,187.0,NaN,right,6.0,2025-01-10Z,active,yes,NaN,NaN,NaN,NaN
evxhujxy8arxss7zgjquklwyc,Dominik,Celija,NaN,NaN,Male,D. Celija,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-06-14,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,32.0,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN
mto9ddtw4mcafhrv080ljh4a,Mamadou Saydou,Bangura,Saydou,Bangura,Male,M. Bangura,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-01-05,Kerkrade,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,79.0,both,11.0,2025-07-03Z,active,yes,NaN,Guinea,4i9sg55wigitrfx7290f59ceo,NaN
1nubqa3phlece3cw3iskcdzsa,David,Virgili Fernández,David,Virgili,Male,David Virgili,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1998-09-30,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,26.0,2025-07-27Z,active,yes,NaN,NaN,NaN,NaN
1ot2k98clncvef8w6nf7se1as,Luka,Dajčer,Luka,Dajcer,Male,L. Dajčer,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2001-06-06,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,16.0,2024-07-04Z,active,yes,NaN,NaN,NaN,NaN
26gun0zqxx1e0hdza2yhr03u2,Tino,Jukić,NaN,NaN,Male,T. Jukić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2001-10-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,190.0,NaN,NaN,5.0,2025-06-26Z,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
3kg7p9kwxe7ncfb81oqhvrrbo,Maroje,Kostopeč,Maroje,Kostopec,Male,M. Kostopeč,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2007-04-06,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,34.0,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN
3qlq5els7fba4s68yv1x7k4x5,Zvonimir,Šubarić,Zvonimir,Subaric,Male,Z. Šubarić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1997-05-25,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,187.0,79.0,NaN,31.0,2022-09-01Z,active,yes,NaN,NaN,NaN,NaN
3ux0y3sgqoidc6vkct9dzlnqi,Ivan,Krolo,Ivan,Krolo,Male,I. Krolo,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2003-01-23,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-06-27Z,active,yes,NaN,NaN,NaN,NaN
4t6dsx435tb97l41smmzt7iz9,Marin,Leovac,Marin,Leovac,Male,M. Leovac,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1988-08-07,Jajce,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,180.0,71.0,left,22.0,2023-07-01Z,active,yes,NaN,Austria,hcs1bd49qliqqity6o268jyt,NaN
4waagh4paa5wwbj8ch3xomm8k,Cheikh Mbacke,Diop,NaN,NaN,Male,C. Diop,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2005-12-29,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,3.0,2025-02-01Z,active,yes,NaN,NaN,NaN,NaN
51ctkiaris70q66tllqnhworu,Denis,Bušnja,Denis,Busnja,Male,D. Bušnja,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2000-04-14,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,173.0,70.0,NaN,21.0,2025-02-04Z,active,yes,NaN,NaN,NaN,NaN
5sh5t0j4c7wfs2j4tv4jdg7v9,Josip,Posavec,Josip,Posavec,Male,J. Posavec,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1996-03-10,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,190.0,85.0,right,12.0,2025-07-02Z,active,yes,NaN,NaN,NaN,NaN
5vk0kzloj56mzfs8u80u1z0gk,Ivan,Katić,NaN,NaN,Male,I. Katić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2005-09-25,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,24.0,2025-01-27Z,active,yes,NaN,NaN,NaN,NaN
61hqgbqwak3oel4i492t4n2l1,Mario,Šitum,Mario,Situm,Male,M. Šitum,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1992-04-04,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,177.0,76.0,right,18.0,2025-07-02Z,active,yes,NaN,NaN,NaN,NaN
693znni96t46q4bbifjx3xm1h,Leonardo Germán,Sigali,Leonardo,Sigali,Male,L. Sigali,Argentina,2vovxa97k7v7ofa85dah2xktb,Defender,player,1987-05-29,Campana,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,72.0,right,4.0,2024-01-11Z,active,yes,NaN,NaN,NaN,NaN
767kh53tlwvj37qzu6tlaj9qs,Carlo,Mateković,Carlo,Matekovic,Male,C. Mateković,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2003-09-01,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,181.0,NaN,right,NaN,2025-06-26Z,active,yes,NaN,NaN,NaN,NaN
7asjefdfyarrnkg1aj9ebkh04,Marcel,Lorber,Marcel,Lorber,Male,M. Lorber,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,2004-04-26,Maribor,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,NaN,2025-09-11Z,active,yes,NaN,NaN,NaN,NaN
7lydi378rv3aw42w60nzugx78,Anes,Huskić,Anes,Huskic,Male,A. Huskić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2007-03-05,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,175.0,NaN,right,2.0,2024-01-22Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
8sfl7wmd6e659aox61bzl7bbo,Fran,Žilinski,Fran,Zilinski,Male,F. Žilinski,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2003-04-04,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2021-01-29Z,active,no,2025-08-21Z,NaN,NaN,NaN
8yb6imws9m1nwnvyu849lir1m,José Manuel,Raigal Gil,José Manuel,Raigal Gil,Male,Josema Raigal,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1999-08-30,Mula,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,70.0,NaN,NaN,2025-07-27Z,active,no,2025-08-28Z,NaN,NaN,Josema Raigal
902jmc2xafide5kx5f6e9o2qd,Marko,Pajač,Marko,Pajac,Male,M. Pajač,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1993-05-11,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,185.0,70.0,left,17.0,2024-09-09Z,active,yes,NaN,NaN,NaN,NaN
91c9alvryxc199bqpyr4esefo,Dino,Godec,Dino,Godec,Male,D. Godec,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2007-05-18,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN
9r6op9gcbp3jjoy7emai42904,Mody Mamadou,Boune,NaN,NaN,Male,M. Boune,France,7gww28djs405rfga69smki84o,Defender,player,2002-03-08,Paris,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,13.0,2024-08-09Z,active,yes,NaN,NaN,NaN,NaN
9trixhh7nc58ustceg2w7dous,Pedro Henrique,Oliveira da Dalto,NaN,NaN,Male,Pedro Henrique,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2003-03-23,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,186.0,80.0,right,NaN,2025-07-01Z,active,no,2025-09-01Z,NaN,NaN,NaN
9vw3ptqh7422tggc844720tbe,Jakov-Anton,Vasilj,Jakov-Anton,Vasilj,Male,J. Vasilj,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2002-06-02,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,29.0,2025-01-13Z,active,yes,NaN,NaN,NaN,NaN
a1uadr0cfv3hv00hn193irp5g,Matija,Subotić,Matija,Subotic,Male,M. Subotić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2007-12-18,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,19.0,2025-01-25Z,active,yes,NaN,NaN,NaN,NaN
aas9wlsr1lq236ppmnvgzp1ck,Ivan,Canjuga,Ivan,Canjuga,Male,I. Canjuga,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2005-11-30,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,28.0,2022-09-02Z,active,yes,NaN,NaN,NaN,NaN
anwyv6atorknagoji7hitip5h,Krunoslav,Hendija,Krunoslav,Hendija,Male,K. Hendija,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1989-03-19,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,1.0,2017-08-31Z,active,yes,NaN,NaN,NaN,NaN
bb6nnekc21vcl8qctzeftbnro,Noa,Godec,Noa,Godec,Male,N. Godec,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2007-05-18,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,27.0,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN
bz25hdnyf6wslzyy2zpie025l,Mihael,Žaper,Mihael,Zaper,Male,M. Žaper,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1998-08-11,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,25.0,2025-08-27Z,active,yes,2026-06-30Z,NaN,NaN,NaN
c0z3fmu0gss39ngvnyvqvxyxg,Mirko,Sušak,NaN,NaN,Male,M. Sušak,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2004-06-15,Metković,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,11.0,2024-06-19Z,active,yes,NaN,NaN,NaN,NaN
c2tcpd4e3b6tw6hgl9u476go9,Hubert,Sobol,Hubert,Sobol,Male,H. Sobol,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2000-06-25,Dobre Miasto,Poland,27baqb7359ywdvsxxklx1kn11,181.0,74.0,right,9.0,2025-09-03Z,active,yes,NaN,NaN,NaN,NaN
db4zz1wfrrkxgkl5mwce73q50,Fabijan,Krivak,Fabijan,Krivak,Male,F. Krivak,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2005-02-24,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,10.0,2025-03-27Z,active,yes,NaN,NaN,NaN,NaN
dpvm5x2njsu7gren21de9ebx1,Nikica,Jelavić,Nikica,Jelavic,Male,N. Jelavić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1985-08-27,Čapljina,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,188.0,88.0,both,NaN,2025-06-17Z,active,yes,NaN,NaN,NaN,NaN
dsnzjzdfvk40qzb5ij3jzt0d0,Luka,Savatović,Luka,Savatovic,Male,L. Savatović,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2004-07-06,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
dxv0c2ngspqu75o8lq5xllnca,Dušan,Vuković,Dusan,Vukovic,Male,D. Vuković,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,2002-08-06,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,30.0,2024-09-09Z,active,yes,NaN,NaN,NaN,NaN
ei16hiclm02z4njppojjd49ka,Blaž,Bošković,Blaz,Boskovic,Male,B. Bošković,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2001-12-15,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,6.0,2022-07-05Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
ejeagwkwh1ijuwgfpiya8cel1,Denis,Kolinger,Denis,Kolinger,Male,D. Kolinger,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1994-01-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,199.0,92.0,right,20.0,2024-08-22Z,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
ekedg6b56nn9kt9077irkxqtw,Aleks,Stojaković,NaN,NaN,Male,A. Stojaković,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Defender,player,2004-02-17,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,15.0,2025-07-29Z,active,yes,NaN,NaN,NaN,NaN
evyk938tt0eebkhxrwejaonv9,Domagoj,Antolić,Domagoj,Antolic,Male,D. Antolić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1990-06-30,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,174.0,72.0,right,8.0,2024-08-29Z,active,yes,NaN,NaN,NaN,NaN
f2jitddxqol27k8dgny4ojq0a,Silvio,Goričan,Silvio,Gorican,Male,S. Goričan,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2000-02-27,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,7.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
x4cd69ewj0s9detr50nkeifp,Marko,Vešović,Marko,Vesovic,Male,M. Vešović,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,1991-08-28,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,177.0,70.0,right,23.0,2025-08-22Z,active,yes,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
1o47wjociihmi2mepaw1mgacq,Luka,Jelenić,Luka,Jelenic,Male,L. Jelenić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-05-24,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,187.0,NaN,right,26.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
25dvrlk761wv7ikzp7ulnbk7o,Filip,Živković,Filip,Zivkovic,Male,F. Živković,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-08-01,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,24.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN
2brqv5u308bnnevhaqhxjfmdw,Anton,Matković,Anton,Matkovic,Male,A. Matković,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-02-19,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,34.0,2023-10-01Z,active,yes,NaN,NaN,NaN,NaN
4wqzhjh2db21mp6ayuh457wet,Simon,Rožman,Simon,Rozman,Male,S. Rožman,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,coach,1983-04-06,Celje,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,NaN,2025-03-20Z,active,yes,NaN,NaN,NaN,NaN
5359vqyrjf360hfy2e2zwdhjo,Mateo,Bačić,Mateo,Bacic,Male,M. Bačić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2005-02-28,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,194.0,NaN,right,NaN,2025-08-27Z,active,no,2025-08-29Z,NaN,NaN,NaN
5cshds7yly3f33q5xa71qdjl6,Nikola Tony,Curcija,Nikola,Curcija,Male,N. Curcija,Canada,1iaoypzp6syf32cz9l15pzp7e,Goalkeeper,player,2001-04-08,Mississauga,Canada,1iaoypzp6syf32cz9l15pzp7e,184.0,74.0,right,1.0,2025-07-03Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
68syd6ya9iqkwjfec0ko3jx0p,Hrvoje,Babec,Hrvoje,Babec,Male,H. Babec,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1999-07-28,Virovitica,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,6.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
69szgsi2dingj12ras4c0tfpx,Marko,Malenica,Marko,Malenica,Male,M. Malenica,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1994-02-08,Nova Gradiška,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,84.0,right,31.0,2021-06-15Z,active,yes,NaN,NaN,NaN,NaN
6xjbcik3a56d0vqy4vrq5eokp,David,Čolina,David,Colina,Male,D. Čolina,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-07-19,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,174.0,68.0,left,38.0,2025-07-26Z,active,yes,2026-06-30Z,NaN,NaN,NaN
78gd73t7to44raldalhj0bcyy,Fodé Yannick,Toure,Yannick,Toure,Male,Y. Toure,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,2000-09-29,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,184.0,78.0,right,9.0,2025-06-27Z,active,yes,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN
7zr6hj3p6drolv4lvmrxopnu1,Oleksandr,Petrusenko,Oleksandr,Petrusenko,Male,O. Petrusenko,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,1998-03-26,NaN,Ukraine,315w6fk6umfzf4qvba3t55u61,181.0,71.0,right,16.0,2025-07-26Z,active,yes,NaN,NaN,NaN,NaN
828zwk02b3vmbuamleomgzp7u,Jon,Mersinaj,Jon,Mersinaj,Male,J. Mersinaj,Albania,17zsm8shejejls2on1ffil3op,Defender,player,1999-02-08,Tiranë,Albania,17zsm8shejejls2on1ffil3op,NaN,NaN,NaN,15.0,2025-02-14Z,active,yes,NaN,NaN,NaN,NaN
9qfrq25du2tkijuj63ljkawdm,Stanislav,Tihomirov Shopov,Stanislav,Shopov,Male,S. Shopov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Midfielder,player,2002-02-23,Plovdiv,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,179.0,69.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
9s2hzkep6pfv2v6pf3nj93l2i,Justice Chigozirim,Ohajunwa,Justice,Ohajunwa,Male,J. Ohajunwa,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2001-06-16,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,8.0,2025-02-17Z,active,no,2025-09-02Z,NaN,NaN,NaN
9tjpmvcgtk66mt6t57mp9clqs,Ivano,Kolarik,Ivano,Kolarik,Male,I. Kolarik,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2007-05-20,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,49.0,2024-05-10Z,active,yes,NaN,NaN,NaN,NaN
9tsa5z27vsqultqqmtglptzis,Luka,Vrbančić,Luka,Vrbancic,Male,L. Vrbančić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2005-07-04,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,23.0,2025-06-27Z,active,yes,NaN,NaN,NaN,NaN
9umh99q51xm5fg8exex3lmb1m,Roko,Jurišić,Roko,Jurisic,Male,R. Jurišić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2001-09-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,173.0,NaN,NaN,22.0,2024-01-03Z,active,yes,NaN,NaN,NaN,NaN
ac4ouoa1te0amymnflpgkbf9w,Nail,Omerović,Nail,Omerovic,Male,N. Omerović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,2002-10-20,Tutla,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,11.0,2023-01-20Z,active,yes,NaN,NaN,NaN,NaN
amn8vn07f3zhf172wwyz9f0et,Vedran,Jugović,Vedran,Jugovic,Male,V. Jugović,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1989-07-31,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,178.0,69.0,NaN,7.0,2019-06-19Z,active,yes,NaN,NaN,NaN,NaN
amyxpof2tvqlcdm4cj0ugjaxg,Matej,Grahovac,Matej,Grahovac,Male,M. Grahovac,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2008-03-26,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,12.0,2024-05-24Z,active,yes,NaN,NaN,NaN,NaN
