id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,knownName,secondNationality,secondNationalityId,shirtNumber
5cvstzkb7l1zxapx0dt4zjkoa,Kevin Antonio,Felida,Kevin,Felida,Male,K. Felida,Curaçao,5im58ram567ao2fbnz39sm8vk,Midfielder,player,1999-11-11,Spijkenisse,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,66.0,right,2025-07-19Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,6.0
5ju41mlgoo14oddeh1zq4mpec,Fouzi,Mesaoudi,Fouzi,Mesaoudi,Male,F. Mesaoudi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1981-05-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
5v3sd56kh9pmvzk6wczhs9o4q,Vieiri,Kotzebue,Vieiri,Kotzebue,Male,V. Kotzebue,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-08-31,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,66.0,right,2025-07-01Z,NaN,active,yes,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN
5zm4ot3eq0psvu1ay1vtdt9g4,Genrich,Sillé,Genrich,Sillé,Male,G. Sillé,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-03-05,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,165.0,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN
6csqfvbvn2v9jc3sofpx7qaga,Mikuláš,Bakaľa,Mikulás,Bakala,Male,M. Bakaľa,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-01-04,Dolný Kubín,Slovakia,7dybe8679n9bgyrcxi383pq3y,187.0,79.0,right,2024-06-24Z,2025-08-14Z,active,no,NaN,NaN,NaN,NaN
74x54r0698ug6gzk9jwd86pxx,Danny,Verbeek,Danny,Verbeek,Male,D. Verbeek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1990-08-15,'s-Hertogenbosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,74.0,left,2022-06-13Z,NaN,active,yes,NaN,NaN,NaN,11.0
7eq1j570gbj6tzw9d1btzwnis,Nick,de Groot,Nick,de Groot,Male,N. de Groot,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-08-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,75.0,left,2021-08-05Z,NaN,active,yes,NaN,NaN,NaN,5.0
7z4xk0wdxq9nwi44lsvou663u,Kévin,Monzialo Bokolo,Kévin,Monzialo,Male,K. Monzialo,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,2000-07-28,Pontoise,France,7gww28djs405rfga69smki84o,185.0,75.0,right,2024-08-05Z,NaN,active,yes,NaN,France,7gww28djs405rfga69smki84o,8.0
8gkh6rsfo2tsrsiirv05bm1yi,Pepijn,van de Merbel,Pepijn,van de Merbel,Male,P. van de Merbel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-03-18,Oud Gastel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,82.0,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,36.0
8zj8e6ovo1bt0d67klra3yh3o,Stan,Maas,Stan,Maas,Male,S. Maas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-02-14,Liempde,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,73.0,left,2020-09-21Z,NaN,active,yes,NaN,NaN,NaN,3.0
9gy5l27d0wlzt2tnmrafe2sd0,Tjemme,Bijlsma,Tjemme,Bijlsma,Male,T. Bijlsma,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-03-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-10-14Z,NaN,active,yes,NaN,NaN,NaN,31.0
9qfxezrwdd9q37op9z4ku04r8,Djesi,Bodo,Bodo,Djesi,Male,D. Bodo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-09-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,38.0
9s394hcw8rumavkbeynro3fo4,Josias,Siby,Josias,Siby,Male,J. Siby,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-11-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-20Z,NaN,active,yes,NaN,Curaçao,5im58ram567ao2fbnz39sm8vk,43.0
a3u9832nd37flsn8mfdpza39w,Sebastian Hugo,Karlsson Grach,Sebastian,Karlsson Grach,Male,S. Karlsson Grach,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2001-05-06,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,NaN,NaN,2025-01-02Z,NaN,active,yes,NaN,NaN,NaN,NaN
aat51cc2lfe4znd7qf8wubggk,Silver Uyiosa,Elum,Silver,Elum,Male,S. Elum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-07-12,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,NaN,right,2024-07-01Z,NaN,active,yes,NaN,NaN,NaN,48.0
abgkpku77iidahswqpvce5gtm,Teun,van Grunsven,Teun,van Grunsven,Male,T. van Grunsven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-10-30,Oss,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,87.0,left,2021-01-01Z,NaN,active,yes,NaN,NaN,NaN,4.0
abgzge9xy445z8rdwa2mcapqt,Jeffry,Fortes,Jeffry,Fortes,Male,Jeffry Fortes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Defender,player,1989-03-22,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,right,2025-08-05Z,NaN,active,yes,Jeffry Fortes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,22.0
al84rp9v4739wdfi184cnis5w,Sheddy Ezzeldin,Barglan,Sheddy Ezzeldin,Barglan,Male,Sheddy Barglan,Sudan,62wa0a1wwukxladeo5kqhrpen,Defender,player,2002-10-03,Lelystad,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,75.0,right,2022-12-10Z,NaN,active,yes,Sheddy Barglan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
amkjfdfqnfa3z97whqe7hikno,Denzel,Kuijpers,Denzel,Kuijpers,Male,D. Kuijpers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-05-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,NaN,left,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,19.0
ausy8r2c4lp5wyt6kokwlru38,Sergio,Oerlemans,Sergio,Oerlemans,Male,S. Oerlemans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-02-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-03-30Z,NaN,active,yes,NaN,NaN,NaN,37.0
c3s5vyh6qumj0mv9jsgxrx82c,Ilias,Boumassaoudi,Ilias,Boumassaoudi,Male,I. Boumassaoudi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2005-01-14,Eindhoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,72.0,right,2023-05-07Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,40.0
c921d610svl33lu1r53mp4xzo,Amine,Boushaba,Amine,Boushaba,Male,A. Boushaba,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-05-07,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,46.0
ewfgegdky9o8hww9m02dd30gk,William,van Overbeek,William,van Overbeek,Male,W. van Overbeek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1975-01-27,'s-Hertogenbosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
f5g8bydbl8vr37tof3lr1qdxw,Bohao,Wang,Bohao,Wang,Male,Wang Bohao,China PR,6e8huv1g6g173rptk3y6jsg5z,Attacker,player,2005-07-18,NaN,China PR,6e8huv1g6g173rptk3y6jsg5z,181.0,66.0,NaN,2025-08-14Z,2026-06-30Z,active,yes,Wang Bohao,NaN,NaN,16.0
g16sstb2lz1ru2hsba2ml6ju,Mees,Bakker,Mees,Bakker,Male,M. Bakker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2001-03-11,Heiloo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,74.0,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,1.0
j1762451by5wapyezx4qqr6c,Rein,van Hedel,Rein,van Hedel,Male,R. van Hedel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-11-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,80.0,right,2024-03-22Z,2025-08-25Z,active,no,NaN,NaN,NaN,NaN
nstvq6jrkhskxt7p9se9fnkk,Justin,Eversen,Justin,Eversen,Male,J. Eversen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-04-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-28Z,NaN,active,yes,NaN,NaN,NaN,NaN
1bkoay83qlbuc60ih6wgf0jmy,Sem,Valk,Sem,Valk,Male,S. Valk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-02-16,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,76.0,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,3.0
1mfcy3a53ct9m5tbc743tq590,Igor Daniel,da Silva,Igor Daniel,da Silva,Male,Igor da Silva,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2004-03-22,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,left,2024-06-24Z,NaN,active,yes,Igor,Italy,25f2cmb2r8mk5rj92tzer6kvv,20.0
1svjt94k2pgrrbxrsao0bxic4,Jayson,Ezeb,Jayson,Ezeb,Male,J. Ezeb,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2006-07-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,73.0,right,2025-07-04Z,NaN,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,27.0
1ufzkfjcl53jun67ctdkxv3tg,Joey,de Bie,Joey,de Bie,Male,J. de Bie,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-05-14,Houten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,left,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
1yl2e0y3cglm1nwto5uzs3e5m,Lawson Connery,Sunderland,Lawson,Sunderland,Male,L. Sunderland,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-11-07,Aurora,USA,7hr2f89v44y65dyu9k92vprwn,190.0,80.0,right,2025-01-29Z,NaN,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
20ib1q65ul2h570xl6jpcx1jo,Daniël,van Vianen,Daniël,van Vianen,Male,D. van Vianen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-04-28,Groot-Ammers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,71.0,both,2023-01-04Z,NaN,active,yes,NaN,NaN,NaN,6.0
280wxf8wp6bjwgjwt9fy03nmy,Joshua,Pynadath,Joshua,Pynadath,Male,J. Pynadath,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-02-20,Mountain View,USA,7hr2f89v44y65dyu9k92vprwn,174.0,64.0,both,2024-07-01Z,NaN,active,yes,NaN,India,pu2isxryiewd7pvejah6oqex,14.0
2hqbmvz4wkibu81wwfk2glo9g,Guus,Huitzing,Guus,Huitzing,Male,G. Huitzing,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-05-07,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-08-16Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,24.0
2pjxqgyqgvalmyu8cnu5fst90,Ben,Scholte,Ben,Scholte,Male,B. Scholte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-08-10,Ter Apel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,77.0,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,NaN
2z4dfo0wau7knyazzcjvngxuy,Yannis,M'Bemba,Yannis,M'Bemba,Male,Y. M'Bemba,Gabon,6jfjrlsdz5ns00g4gvk9a6xav,Defender,player,2001-07-01,Amiens,France,7gww28djs405rfga69smki84o,194.0,79.0,left,2024-07-30Z,NaN,active,yes,NaN,France,7gww28djs405rfga69smki84o,15.0
37gw14qso08iq31lr2gerhb84,Tijn,Baltussen,Tijn,Baltussen,Male,T. Baltussen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-03-20,Bergen op Zoom,Netherlands,6hzi5pltnz67q4la8yli9qfv6,197.0,82.0,left,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,1.0
3d12fa46j7ata5agk6s2avyi2,Nicolás David,Rossi Marachlian,Nicolás,Rossi,Male,N. Rossi,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Midfielder,player,2002-03-21,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,178.0,70.0,right,2025-07-30Z,NaN,active,yes,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,29.0
49xt4lsf38z9yjlg32652zg4q,Marouane,Afaker,Marouane,Afaker,Male,M. Afaker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-05-09,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,NaN,right,2025-01-22Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,11.0
4po41fdmg5hbfh7nnurh2sphw,Seung-Gyun,Bae,Seung-Gyun,Bae,Male,Bae Seung-Gyun,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Midfielder,player,2007-04-22,Seoul,Korea Republic,4vzpxtqkiwx0puygnmayr74di,182.0,65.0,right,2025-07-31Z,2026-06-30Z,active,yes,Bae Seung-Gyun,NaN,NaN,16.0
5ql6mgflpgpo3apjvzq013w2c,Sem,Verdonk,Sem,Verdonk,Male,S. Verdonk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2008-03-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-02-27Z,NaN,active,yes,NaN,NaN,NaN,77.0
6vqc5d718gbqobb9o3a40jlqt,Tim,Coremans,Tim,Coremans,Male,T. Coremans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1991-04-10,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,75.0,right,2025-08-11Z,NaN,active,yes,NaN,NaN,NaN,NaN
71kvs11lce1j7sht1dg1wrr4k,Lars,van de Giessen,Lars,van de Giessen,Male,L. van de Giessen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-09-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-03-06Z,NaN,active,yes,NaN,NaN,NaN,22.0
7srm9q1vlw55g0p0tugtlr3ai,Martin,Vetkal,Martin,Vetkal,Male,M. Vetkal,Estonia,64smib5liu1qh78iaylufxj99,Midfielder,player,2004-02-21,Tallinn,Estonia,64smib5liu1qh78iaylufxj99,181.0,NaN,NaN,2025-07-18Z,NaN,active,yes,NaN,NaN,NaN,21.0
8624hqd4nlbzcoqsetvsvla8k,Deveron,Fonville,Deveron,Fonville,Male,D. Fonville,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-05-16,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,23.0
8dq0ol1xtfc98e9qbuggvoset,Dirk,Kuijt,Dirk,Kuijt,Male,D. Kuijt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1980-07-22,Katwijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,83.0,right,2025-06-27Z,NaN,active,yes,NaN,NaN,NaN,NaN
8fu27hs6ox7beys9jeliomy38,Matteo,Malasomma,Matteo,Malasomma,Male,M. Malasomma,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2006-09-14,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,2025-08-06Z,2026-06-30Z,active,yes,NaN,NaN,NaN,70.0
9igl083xujm5sdl67rs6xkm50,Vladislavs,Razumejevs,Vladislavs,Razumejevs,Male,V. Razumejevs,Latvia,6s9bglosczqlp9cxh3ze5hdm5,Goalkeeper,player,2005-09-03,Daugavpils,Latvia,6s9bglosczqlp9cxh3ze5hdm5,197.0,NaN,right,2024-08-01Z,NaN,active,yes,NaN,NaN,NaN,31.0
9olss234hujh8tdo5fl9gnpqs,Robin,van Asten,Robin,van Asten,Male,R. van Asten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2008-02-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,18.0
9zttqmllo65i9g7mcbwjb6nai,John Kenneth,Hilton,John,Hilton,Male,J. Hilton,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2001-06-15,Long Beach,USA,7hr2f89v44y65dyu9k92vprwn,178.0,79.0,both,2023-07-01Z,NaN,active,yes,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,5.0
b8k8uynw043b6q9xm0lfzszmy,George Jurre,van Aken,Jurre,van Aken,Male,J. van Aken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-03-23,Obdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,73.0,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,2.0
bbwz9ib9eyner42kds2wlck5w,Joseph,Amuzu,Joseph,Amuzu,Male,J. Amuzu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-08-18,Mechelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,170.0,64.0,right,2024-06-24Z,NaN,active,yes,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
brx46bfwvu6mej8v6nu4zyiok,Senne,Vugts,Senne,Vugts,Male,S. Vugts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-07-25,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-01-09Z,NaN,active,yes,NaN,NaN,NaN,25.0
cgnl3msfddxlw37gu1jtiu42c,Yannick,Ferreira Eduardo,Yannick,Eduardo,Male,Y. Eduardo,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2006-01-23,Kadaň,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,78.0,left,2025-07-17Z,2026-06-30Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,46.0
d6rg9ntx9qa2eh8yiflbke1ux,Nick,Venema,Nick,Venema,Male,N. Venema,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1999-04-09,Austerlitz,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,71.0,right,2025-06-30Z,NaN,active,yes,NaN,NaN,NaN,7.0
dhxpfe8e618lavr0915m9y2ju,Joep,van der Sluijs,Joep,van der Sluijs,Male,J. van der Sluijs,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-12-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,68.0,left,2024-07-04Z,NaN,active,yes,NaN,NaN,NaN,10.0
dlbidpsz1rui1ar30uc571gid,Julian,Jenner,Julian,Jenner,Male,J. Jenner,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1984-02-28,Delft,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,83.0,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
e2nsy4zv5hw9x13mp604tr8ix,Celton,Anssumane Biai,Celton,Anssumane Biai,Male,Celton Biai,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Goalkeeper,player,2000-08-13,Lisboa,Portugal,1nbm5i9a0403zzvltn17lxinc,188.0,88.0,right,2024-01-19Z,NaN,active,yes,Celton Biai,Portugal,1nbm5i9a0403zzvltn17lxinc,63.0
e5c8wtame01unosnz4zchwljo,Chiel,Olde Keizer,Chiel,Olde Keizer,Male,C. Olde Keizer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-03-17,Denekamp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,73.0,left,2024-07-05Z,NaN,active,yes,NaN,NaN,NaN,NaN
ealbewi58py5p8xqb3m77f47o,Stephano Emmanuel,Carrillo Calderón,Stephano,Carrillo,Male,S. Carrillo,Mexico,5trdr3jf42i20zj1hnkvcytr6,Attacker,player,2006-03-07,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,NaN,2025-08-09Z,2026-06-30Z,active,yes,NaN,NaN,NaN,9.0
eqt598wenyzrxdl5y39ejab8q,Augustin,Drakpe,Augustin,Drakpe,Male,A. Drakpe,Togo,3jiuckrqd0zejkm452st5dyq7,Defender,player,2001-12-08,Kpime Hloma,Togo,3jiuckrqd0zejkm452st5dyq7,185.0,78.0,right,2025-01-15Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,4.0
etvy3xclggf666maud76epwd0,Lorenzo,Codutti,Lorenzo,Codutti,Male,L. Codutti,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2003-06-27,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,183.0,72.0,NaN,2024-07-05Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,28.0
xvrz9pvu1ypxf6tcdqxgat5g,Thomas,Artic,Thomas,Artic,Male,T. Artic,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2008-07-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,13.0
16px0ld6o8py9ofj3uk1fkzys,Lennon,Smulders,Lennon,Smulders,Male,L. Smulders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-09-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-10-31Z,NaN,active,yes,NaN,NaN,NaN,29.0
1ddxzzeaublfekxxuzz4wla1g,Owen,Renfrum,Owen,Renfrum,Male,O. Renfrum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-10-19,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,24.0
1fv4sb5wo2it29qvg4psvm5uc,Edoly Konga,Lukoki Mateso,Edoly,Lukoki Mateso,Male,E. Lukoki Mateso,France,7gww28djs405rfga69smki84o,Attacker,player,2004-05-22,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,2025-07-29Z,NaN,active,yes,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,11.0
1j835btnkq15067iuoe5teuvp,Rangelo Maria,Janga,Rangelo,Janga,Male,R. Janga,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,1992-04-16,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,80.0,right,2024-08-22Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,32.0
1r67co8q0ktlqe5209xm6sxec,Dyon,Dorenbosch,Dyon,Dorenbosch,Male,D. Dorenbosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-01-10,Eindhoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,74.0,right,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,6.0
2gnv4lo4vuudgpxmjwzr8wu6t,Chiró,Mena Vuza-N'Toko,Chiró,N'Toko,Male,C. N'Toko,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,1988-01-30,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,191.0,79.0,right,2025-06-17Z,NaN,active,yes,NaN,NaN,NaN,NaN
2kdavfzjymb8uhgjj3c97e2uh,Sven Johannes Gerardus,Blummel,Sven,Blummel,Male,S. Blummel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1996-09-08,Schijndel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,71.0,left,2024-07-09Z,NaN,active,yes,NaN,NaN,NaN,7.0
2v12tmspdosmwic2h6itfz0x6,Jort,Borgmans,Jort,Borgmans,Male,J. Borgmans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-09-20,Valkenswaard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,82.0,both,2020-01-09Z,NaN,active,yes,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,1.0
3y42dpjrp17dr2gzktbrmudbd,Clint,Essers,Clint,Essers,Male,C. Essers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-01-27,Maastricht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,67.0,right,2025-07-22Z,NaN,active,yes,NaN,NaN,NaN,22.0
41es2x265ddlzqjqa6wb9vey2,Boris,van Schuppen,Boris,van Schuppen,Male,B. van Schuppen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-11-22,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,70.0,right,2024-07-09Z,NaN,active,yes,NaN,NaN,NaN,10.0
67aokt39tp8frdrklc8a88d79,Maurice,Verberne,Maurice,Verberne,Male,M. Verberne,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1971-06-12,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-06-25Z,NaN,active,yes,NaN,NaN,NaN,NaN
7h7373macjibjv95o1q1p6dck,Tyrese,Simons,Tyrese,Simons,Male,T. Simons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-10-19,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-01-25Z,NaN,active,yes,Tyrese Simons,Suriname,31vay1njxmbs7vtbfp1wo2dx1,2.0
