id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
b9tsqyrv0xp0tt5nzwrmy9gb9,Oliver,Berg,Oliver,Berg,Male,O. Berg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,1993-08-28,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,74.0,right,11.0,2023-01-08Z,2023-08-21Z,active,no,NaN
csd7qb9u0a9am2ltse9w31uz8,Theo Andreas,Bergvall,Theo,Bergvall,Male,T. Bergvall,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2004-09-21,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,NaN,right,12.0,2023-01-08Z,2024-08-24Z,active,no,NaN
dhxrk3m19jfsgak33bimczh90,Gideon Koumai,Granström,Gideon,Granström,Male,G. Granström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-08-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,right,31.0,2023-03-08Z,2024-02-28Z,active,no,NaN
ebhyx7fm13sy9qjf4vylzg89h,Jacob Hugo,Une Larsson,Jacob,Une Larsson,Male,J. Une Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1994-04-08,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,80.0,right,27.0,2023-07-01Z,NaN,active,yes,NaN
eybt8xfc15yw9kwnbvm64zend,Carlos,Moros Gracia,Carlos,Moros,Male,Carlos Moros,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,1993-04-15,Sagunto,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,NaN,right,17.0,2023-01-08Z,2024-01-24Z,active,no,NaN
f3gxyvlnuwl9wglyroa6q2mll,Joel Joshoghene,Asoro,Joel,Asoro,Male,J. Asoro,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1999-04-27,Haninge,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,75.0,right,10.0,2021-02-08Z,2023-08-24Z,active,no,NaN
1d0phpj8nt7hll9r8tsxsjp5g,Taulant,Parallangaj,Taulant,Parallangaj,Male,T. Parallangaj,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2002-08-12,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,23.0,2022-01-01Z,2023-12-10Z,active,no,NaN
1j1fgb6yydw3ck6uaz42rohd5,Viktor Erik Vidar,Granath,Viktor,Granath,Male,V. Granath,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1994-04-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,85.0,left,9.0,2023-02-01Z,2024-07-05Z,active,no,Viktor Granath
1oxiwrp4v3e7j5v5vz9fe31lh,Amir Fouad Aboud,Al Ammari,Amir Fouad Aboud,Al Ammari,Male,Amir Al Ammari,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1997-07-27,Jönköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,71.0,left,24.0,2023-07-25Z,2024-07-17Z,active,no,Amir Al Ammari
1xlkf3q8oco1f7dz7qs3tlkwk,Oscar Leo,Hedenberg,Leo,Hedenberg,Male,L. Hedenberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-01-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,28.0,2023-02-01Z,2024-02-24Z,active,no,NaN
1xsy3m0bzicto5ogxsd026bmy,Erik Melker,Ahlstrand,Erik,Ahlstrand,Male,E. Ahlstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-10-14,Halmstad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,75.0,left,10.0,2018-12-20Z,2024-01-27Z,active,no,NaN
274bm1z19bvboucn9xt36b9ck,Max Melvin,Sjöland,Melvin,Sjöland,Male,M. Sjöland,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2002-07-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,27.0,2023-10-22Z,2023-11-24Z,active,no,NaN
2hismnis73ehqkk5hv0pd7wq2,Jack,Cooper-Love,Jack,Cooper-Love,Male,J. Cooper-Love,Sweden,1z6l2c33w2kyz9rdefs1d68nb,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2001-12-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,77.0,right,13.0,2023-07-07Z,2023-12-31Z,active,no,NaN
2m7zps8hqiq6o09preuwz8frp,Joseph,Baffoe,Joseph,Baffoe,Male,J. Baffoe,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1992-11-07,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,183.0,79.0,right,5.0,2020-03-04Z,2024-12-31Z,active,no,NaN
2s9ra3bnhkcid5uz7abhdhr6d,Marcus Jonas,Munuhe Olsson,Marcus,Olsson,Male,M. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1988-05-17,Gävle,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,68.0,left,21.0,2022-01-28Z,NaN,active,yes,NaN
2y26bumjhw3782apho4cx1ot1,Magnus,Haglund,Magnus,Haglund,Male,M. Haglund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1973-04-15,Halmstad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2019-05-04Z,2024-08-27Z,active,no,NaN
2zdo4u2pwmr6azrzsc9uq2h1x,Per,Olsson,Per,Olsson,Male,P. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,1966-08-25,Skutskär,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2021-07-25Z,NaN,active,yes,NaN
4tufo2e9tsw24l2cx7m5b6xh,Marko,Johansson,Marko,Johansson,Male,M. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1998-08-25,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,86.0,right,30.0,2023-08-02Z,2023-12-31Z,active,no,NaN
52a5br8e27u4mj5f4m3djjkd1,Philemon,Ofosu-Ayeh,Phil,Ofosu-Ayeh,Male,P. Ofosu-Ayeh,Ghana,2q2sw72utw5gu9t5y4knckwba,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1991-09-15,Moers,Germany,36min0qztu8eydwvpv8t1is0m,181.0,81.0,right,17.0,2021-02-13Z,2024-07-19Z,active,no,NaN
74rqympe5uuab87psxt8y5mcq,Jonas Alexander,Johansson,Alexander,Johansson,Male,A. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2000-01-27,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,73.0,right,30.0,2018-07-18Z,2023-07-07Z,active,no,NaN
7q001jk9hk2ylv31sv48fv7dg,Nils Albin,Ahlstrand,Albin,Ahlstrand,Male,A. Ahlstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-03-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,64.0,right,19.0,2022-01-01Z,NaN,active,yes,NaN
7skwiyuh8kd7mswnwbin2glwp,Lars Villiam Olof,Dahlström,Villiam,Dahlström,Male,V. Dahlström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1997-06-30,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,81.0,right,14.0,2022-01-08Z,2023-08-03Z,active,no,NaN
7tsyahwlovx41jov2quanu8lw,Nils Erik Pontus,Carlsson,Pontus,Carlsson,Male,P. Carlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-09-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,20.0,2021-09-18Z,2024-03-27Z,active,no,NaN
9bmo8w8t7slkzbb5owilyoqju,Gustav Martin,Friberg,Gustav,Friberg,Male,G. Friberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2002-09-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,69.0,left,15.0,2023-01-01Z,2024-07-01Z,active,no,NaN
9g2ih9necaprsrtqfmul1bumt,Karl Tommy Andreas,Johansson,Andreas,Johansson,Male,A. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1982-03-10,Halmstad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,74.0,right,4.0,2019-01-12Z,2024-12-31Z,active,no,NaN
9j6wrg04o32zuepsj675m104p,Ola Jonathan,Svedberg,Jonathan,Svedberg,Male,J. Svedberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1999-03-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,73.0,right,8.0,2016-04-01Z,2025-01-24Z,active,no,NaN
9jc85n5rijfpr03nzevx9q1as,Lorent,Mehmeti,Lorent,Mehmeti,Male,L. Mehmeti,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2004-01-03,Halmstad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,63.0,left,29.0,2023-01-01Z,2023-06-30Z,active,no,NaN
9uumw2ntt4397bee2p3m2qdt6,Gabriel Carl,Wallentin,Gabriel,Wallentin,Male,G. Wallentin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2001-04-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,80.0,right,3.0,2022-12-01Z,NaN,active,yes,NaN
atxo9oz3czimyk1t4xigfrkrt,Villiam John Morgan,Granath,Villiam,Granath,Male,V. Granath,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1998-09-14,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,78.0,right,11.0,2023-02-01Z,NaN,active,yes,NaN
b0rem4wo1p6sumrp6mb77f11w,Kazper Rikard,Karlsson,Kazper,Karlsson,Male,K. Karlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-03-21,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,NaN,7.0,2021-05-07Z,2024-02-01Z,active,no,NaN
c3jxdm8s5meuohhv6hthhdy0a,Naeem,Mohammed,Naeem,Mohammed,Male,N. Mohammed,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,1996-11-11,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,175.0,77.0,right,18.0,2023-01-01Z,NaN,active,yes,NaN
c530mxbnk10671ogb1j4kr4r9,Uno Malte Valentin,Påhlsson,Malte,Påhlsson,Male,M. Påhlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1999-06-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,right,12.0,2019-01-08Z,2023-12-15Z,active,no,NaN
cfzwmko8ti7y2cz60zkv4d79w,Rasmus Alexander,Nielsen,Alexander,Nielsen,Male,R. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Goalkeeper,player,2000-01-12,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,31.0,2023-03-03Z,2023-12-31Z,active,no,NaN
cpjieadlcw20wrqn2uo02lyol,Carl Benjamin,Hjertstrand,Benjamin,Hjertstrand,Male,B. Hjertstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1994-01-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,77.0,left,16.0,2023-02-16Z,2024-01-22Z,active,no,NaN
e2a1ocfsgxbeofbyn6ff83ydx,Thomas,Boakye,Thomas,Boakye,Male,T. Boakye,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Defender,player,1993-05-10,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,172.0,74.0,right,2.0,2018-01-12Z,2024-12-31Z,active,no,NaN
e2bwgf3vzvv1rrfz39amdyrit,Malkolm Johan Henrik,Nilsson Säfqvist,Malkolm,Nilsson Säfqvist,Male,M. Nilsson Säfqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1993-08-03,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,193.0,84.0,right,1.0,2017-01-01Z,2023-12-31Z,active,no,NaN
edzj7i715cpyuuumcttajkc0l,Joel Emil Martin,Allansson,Joel,Allansson,Male,J. Allansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1992-11-03,Nybro,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,69.0,right,6.0,2019-01-12Z,NaN,active,yes,NaN
1bcq4ix63ss3i9gj3mwlvipsk,Deniz Daniel,Gül,Deniz,Gül,Male,D. Gül,Türkiye,6kd6webenogylfgwt2aa9l6vx,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2004-07-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,82.0,right,43.0,2022-09-17Z,2024-08-24Z,active,no,NaN
2mk86jc25lu7lqklnvntxmtxw,Marcus Albin John,Rafferty,Marcus,Rafferty,Male,M. Rafferty,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2004-10-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,NaN,45.0,2023-07-01Z,2024-08-09Z,active,no,NaN
2v1tnyzorjyx7pyf3auj73ytw,Montader Harith,Madjed,Montader Harith,Madjed,Male,Montader Madjed,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2005-04-24,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,75.0,left,38.0,2022-08-10Z,NaN,active,yes,Montader Madjed
37mzuq3py2n9isxk3uoe4bizt,Bubacarr Steve,Trawally,Bubacarr,Trawally,Male,B. Trawally,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Attacker,player,1994-11-10,Serekunda,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,178.0,75.0,right,11.0,2022-03-31Z,2024-01-01Z,active,no,NaN
3silzm1znkn4tcd43v9cd6ml1,Martí,Cifuentes Corvillo Bajare,Martí,Cifuentes,Male,Martí Cifuentes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,coach,1982-07-07,Sant Cugat del Vallès,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,NaN,2022-01-12Z,2023-10-31Z,active,no,NaN
467ykpwj32c3eip2ga0yts60a,Saidou,Alioum Moubarak,Saidou,Alioum,Male,S. Alioum,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Attacker,player,2003-07-25,Maroua,Cameroon,4eb9feio6u267dd1jcwaf38mt,174.0,NaN,right,31.0,2023-01-30Z,2023-09-14Z,active,no,NaN
4mroygq2ruxkml5c5j4awwted,Tesfaldet Simon,Tekie,Tesfaldet,Tekie,Male,T. Tekie,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Eritrea,76fkjar42okgr6loos2xb6ka1,Midfielder,player,1997-06-04,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,65.0,right,5.0,2023-02-09Z,2023-08-28Z,active,no,NaN
4qyy11gb9nepxkd3i7f9axh0q,Oliver Lukas Dozae,Nnonyelu Dovin,Oliver,Dovin,Male,O. Dovin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,England,1fk5l4hkqk12i7zske6mcqju6,Goalkeeper,player,2002-07-11,NaN,England,1fk5l4hkqk12i7zske6mcqju6,188.0,77.0,right,1.0,2020-07-17Z,2024-07-19Z,active,no,NaN
5ib5990rsa8y9pf2bu4risjqh,Abdelrahman,Boudah Saidi,Abdelrahman,Boudah,Male,A. Boudah,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,1999-08-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,70.0,right,40.0,2022-07-15Z,2024-07-03Z,active,no,NaN
5leej1ji11foystzd1xj4q961,Adi,Nalić,Adi,Nalic,Male,A. Nalić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1997-12-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,71.0,both,9.0,2023-01-08Z,2024-01-01Z,active,no,NaN
5m7duczik26jv15pycxd78kid,Jón Guðni,Fjóluson,Jón,Fjóluson,Male,J. Fjóluson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Defender,player,1989-04-10,Þorlákshöfn,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,192.0,84.0,left,23.0,2021-01-16Z,2023-12-31Z,active,no,NaN
5s647zr10m1nxt4xxpxkpgmw9,Pavle,Vagić,Pavle,Vagic,Male,P. Vagić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-01-24,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,80.0,right,15.0,2022-07-15Z,2023-07-10Z,active,no,NaN
64wjz8rl45dql3qdc7ynk3ckq,Edvin,Kurtulus,Edvin,Kurtulus,Male,E. Kurtulus,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2000-03-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,NaN,right,4.0,2021-08-12Z,2024-06-26Z,active,no,NaN
68g4r734ed6xsjsg285juwwes,Mamane Moustapha Amadou,Sabo,Mamane Amadou,Sabo,Male,M. Sabo,Niger,1mhgvne4pkksmt32259xg7vec,NaN,NaN,Midfielder,player,2004-09-14,NaN,Niger,1mhgvne4pkksmt32259xg7vec,NaN,NaN,NaN,NaN,2023-07-01Z,2023-08-24Z,active,no,NaN
6mworg0saiu0e3pfg8sqopo2c,Adrian Adriano,Lahdo,Adrian,Lahdo,Male,A. Lahdo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2007-12-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2023-04-14Z,NaN,active,yes,NaN
77zrjzfkfp7hozuj05ktwhtqt,Mads,Fenger Nielsen,Mads,Fenger,Male,M. Fenger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Defender,player,1990-09-10,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,82.0,right,13.0,2017-07-01Z,2025-01-03Z,active,no,NaN
7eo3ceto09y3x4j4gh9m91kvd,Shaquille Riley Graciano,Pinas,Shaquille,Pinas,Male,S. Pinas,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-03-19,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,71.0,left,30.0,2022-07-15Z,NaN,active,yes,NaN
7rz0lp58sfrby20ksgwtswui2,Ludvig Oliver,Svanberg,Ludvig,Svanberg,Male,L. Svanberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2002-12-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,left,35.0,2023-01-08Z,2023-07-07Z,active,no,NaN
88ur5qc3k9zqyj10zb382v97u,Johan Sebastian,Selin,Sebastian,Selin,Male,S. Selin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2003-01-11,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,27.0,2022-05-26Z,2023-11-12Z,active,no,NaN
8cdx7aahcxg6be4qiwv9vq39w,Viktor,Đukanović,Viktor,Djukanovic,Male,V. Đukanović,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,Attacker,player,2004-01-29,Nikšić,Montenegro,1411jebgwo2ja1erogsq81lg9,184.0,70.0,right,7.0,2023-01-01Z,2024-07-30Z,active,no,NaN
8erbr3ewwl0o6ib0q4r7tmp9m,Fredrik Carl Michael,Hammar,Fredrik,Hammar,Male,F. Hammar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-02-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,NaN,NaN,33.0,2022-01-29Z,2025-01-07Z,active,no,NaN
8v1t7h0yv4scw5ymxxr8k8m50,Noah,Åstrand John,Noah,Åstrand John,Male,N. Åstrand John,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2003-12-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,44.0,2023-03-15Z,2023-12-31Z,active,no,NaN
8vl4hue7ixvxh4dtner52sfrp,Davor,Blažević,Davor,Blazevic,Male,D. Blažević,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1993-02-07,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,87.0,right,25.0,2021-07-01Z,2025-01-29Z,active,no,NaN
8wojr77rwwqwqy1t9s46rlroq,Kjell Dennis,Collander,Dennis,Collander,Male,D. Collander,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2002-05-09,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,63.0,right,14.0,2022-01-12Z,NaN,active,yes,NaN
8x51gbtkf78eskjolnedvoi51,Loret,Sadiku,Loret,Sadiku,Male,L. Sadiku,Kosovo,86u6edbqifdjsn49mbp2anw7p,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1991-07-28,Prishtinë,Kosovo,86u6edbqifdjsn49mbp2anw7p,181.0,67.0,right,18.0,2022-02-18Z,2024-01-29Z,active,no,NaN
au1cbzehllmo4yyt6s0d16rkk,Jusef,Erabi,Jusef,Erabi,Male,J. Erabi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Afghanistan,6xne7xe59eujck02uovziom7p,Attacker,player,2003-06-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,right,19.0,2021-03-05Z,NaN,active,yes,NaN
b1sztx2xd79amygbbvdia24et,Simon August Love,Strand,Simon,Strand,Male,S. Strand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1993-05-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,70.0,left,21.0,2023-03-07Z,NaN,active,yes,NaN
bntdkaauxt1thtg6ukfs38g0k,Alper Emre,Demirol,Alper,Demirol,Male,A. Demirol,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2002-10-01,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,NaN,34.0,2022-02-19Z,2024-03-18Z,active,no,NaN
chzhwdk4l54t2kf606bkuiaqd,Nahir,Besara,Nahir,Besara,Male,N. Besara,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Syria,3tsnzfkszhsktmhsmwar1tvp8,Midfielder,player,1991-02-25,Södertälje,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,76.0,right,20.0,2022-02-03Z,NaN,active,yes,NaN
ck2bmrzdj19n5faaj47d4io2y,Marc,Llinares Barragán,Marc,Llinares,Male,Marc Llinares,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,1999-08-26,Berga,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,76.0,left,2.0,2023-07-22Z,2025-01-28Z,active,no,NaN
csye3q50ciculdiggvcefx8x6,Nathaniel,Adjei,Nathaniel,Adjei,Male,N. Adjei,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Defender,player,2002-08-21,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,191.0,NaN,right,32.0,2022-07-15Z,2024-01-27Z,active,no,NaN
cxunk4mwl0k7lgraapmuh9vu2,Loué,Bayéré Junior,Loué,Bayéré,Male,L. Bayéré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2001-01-14,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,187.0,NaN,left,NaN,2023-07-01Z,2023-07-18Z,active,no,NaN
cyfvxg9z9aqfsoydhz7sr3qxg,Markus Carl Olof,Karlsson,Markus,Karlsson,Male,M. Karlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-01-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,right,36.0,2023-02-24Z,NaN,active,yes,NaN
dyl8h9vm22myhbuuavsimnx05,Per Håkan Joel,Nilsson,Joel,Nilsson,Male,J. Nilsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1994-07-11,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,75.0,NaN,22.0,2022-01-08Z,2024-01-01Z,active,no,NaN
eoagm76w7sjkzgeqh5ttck7e2,Eric Wilgot,Marshage,Wilgot,Marshage,Male,W. Marshage,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-08-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2023-07-17Z,2023-07-17Z,active,no,NaN
leanv6m97ukx12n5aggvndud,Anton Sebastian,Kralj,Anton,Kralj,Male,A. Kralj,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1998-03-12,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,165.0,59.0,left,3.0,2023-03-09Z,2024-08-27Z,active,no,NaN
np5er6kwne1u1y3avr7sr11w,İsak,Vural,Isak,Vural,Male,İ. Vural,Türkiye,6kd6webenogylfgwt2aa9l6vx,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2006-05-28,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,NaN,right,39.0,2023-02-04Z,2024-02-01Z,active,no,NaN
