player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
M. Ashimeru,8f77xyqg4womglj1o8udq77qh,Anderlecht II,d011rbp4etj5styzfmpd7wa38,4,NaN,Defensive Midfielder,Left/Centre,NaN,15,NaN,3,1,6,NaN,NaN,9,17,6,45,3,3,2,11,3,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,6,BEL,Challenger_Pro_League
A. Engwanda,8lt54ei6pcu25u8uerigmx5yi,Anderlecht II,d011rbp4etj5styzfmpd7wa38,2,NaN,Defensive Midfielder,Centre/Right,NaN,28,NaN,2,NaN,21,3,NaN,8,30,22,73,6,1,5,9,3,3,NaN,NaN,1,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,3,BEL,Challenger_Pro_League
T. Degreef,1heix61yhkjiprr8kbu7qy5g4,Anderlecht II,d011rbp4etj5styzfmpd7wa38,7,NaN,Attacking Midfielder,Left,NaN,16,2,2,4,4,1,NaN,13,20,5,86,5,1,1,17,5,8,1,NaN,1,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,10,BEL,Challenger_Pro_League
L. Monticelli,40vvfc7vxy4zqv209dhiezaj8,Anderlecht II,d011rbp4etj5styzfmpd7wa38,10,2,Attacking Midfielder,Centre,NaN,29,5,10,NaN,12,2,3,17,39,15,90,11,4,6,24,10,16,NaN,1,NaN,1,1,NaN,1,1,2,1,NaN,3,NaN,,NaN,NaN,NaN,1,1,4231,1,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,17,BEL,Challenger_Pro_League
N. Angulo,drjbms71w0kt1pidq8q17h05w,Anderlecht II,d011rbp4etj5styzfmpd7wa38,9,NaN,Attacking Midfielder,Right,NaN,25,7,10,2,8,2,4,18,29,9,90,5,1,10,23,8,11,1,NaN,1,6,1,2,1,1,6,1,NaN,2,NaN,,NaN,NaN,NaN,1,1,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,17,BEL,Challenger_Pro_League
R. Ure,9mvwnz2zlvx54nggvvw3l9ega,Anderlecht II,d011rbp4etj5styzfmpd7wa38,5,NaN,Striker,Centre,NaN,9,1,3,NaN,4,1,NaN,5,12,4,90,3,3,4,8,2,3,1,NaN,1,3,NaN,NaN,NaN,4,4,3,1,NaN,NaN,,1,1,1,1,1,4231,1,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,6,BEL,Challenger_Pro_League
K. Barry,5nkd0km620uc5scpzdxvr3ok4,Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,NaN,BEL,Challenger_Pro_League
N. Engwanda,3evlv58suo8sr6auud3jpeo0k,Anderlecht II,d011rbp4etj5styzfmpd7wa38,1,NaN,Substitute,NaN,Defender,23,NaN,NaN,NaN,22,1,NaN,1,24,22,45,11,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,2,BEL,Challenger_Pro_League
M. Haentjens,b0e0ycu2ql8gi3miy4b416vis,Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,NaN,BEL,Challenger_Pro_League
L. Masscho,6juck9s3m79lonj4ajb30ik4q,Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Defender,1,NaN,1,2,NaN,NaN,NaN,1,2,NaN,17,1,NaN,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,3,BEL,Challenger_Pro_League
L. Montegnies,ajky2anhlnsu8n957th4yak2c,Anderlecht II,d011rbp4etj5styzfmpd7wa38,2,NaN,Substitute,NaN,Midfielder,36,NaN,1,NaN,27,NaN,NaN,10,38,28,37,4,NaN,1,11,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,2,BEL,Challenger_Pro_League
T. Mendel-Idowu,brcncnxfdkcnqga5eaegi9las,Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,1,NaN,NaN,NaN,2,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,1,BEL,Challenger_Pro_League
L. Vergeylen,3ad0ijpkbitw210bk9y2mbms4,Anderlecht II,d011rbp4etj5styzfmpd7wa38,3,NaN,Substitute,NaN,Midfielder,10,NaN,3,NaN,5,NaN,NaN,5,10,5,17,2,1,1,5,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,1,BEL,Challenger_Pro_League
M. Epolo,ekzj3gx09w4rua1rnoargytjo,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,NaN,NaN,Goalkeeper,Centre,NaN,23,NaN,NaN,NaN,28,1,NaN,NaN,26,30,90,10,1,10,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,3,BEL,Challenger_Pro_League
T. Paulo da Silva,a426y2zfnhlflhvr9zbqtbuvo,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,7,NaN,Defender,Left,NaN,29,NaN,6,3,25,6,NaN,9,39,28,73,24,8,8,19,4,9,NaN,NaN,NaN,2,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,18,BEL,Challenger_Pro_League
I. Hautekiet,aplp0s17kil5g82uz5sicn622,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,3,NaN,Defender,Left/Centre,NaN,67,NaN,4,NaN,51,3,NaN,17,69,52,90,24,7,5,19,6,7,NaN,NaN,NaN,2,1,NaN,1,NaN,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,4,BEL,Challenger_Pro_League
L. Noubi,eq5hfgqm32c7qmj6xwp7j9iqc,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,7,NaN,Defender,Centre/Right,NaN,42,4,6,NaN,33,1,1,14,53,38,90,17,2,4,20,2,3,1,NaN,1,3,3,NaN,3,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,18,BEL,Challenger_Pro_League
H. Lawrence,8bx76kurepj0yqe9iixa0zyp6,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,3,NaN,Defender,Right,NaN,21,2,7,7,9,1,NaN,14,23,10,83,8,3,5,19,5,6,2,NaN,2,4,1,6,1,NaN,NaN,NaN,NaN,NaN,2,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,9,BEL,Challenger_Pro_League
N. Mawete,d3pfq27e52xsbaxev7tnevuhg,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,5,NaN,Defensive Midfielder,Left/Centre,NaN,20,2,4,NaN,11,2,NaN,10,22,13,48,6,2,4,10,4,4,NaN,1,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,7,BEL,Challenger_Pro_League
B. Ghalidi,6feheukom1kdo8w1hwrztpvro,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,3,NaN,Defensive Midfielder,Centre/Right,NaN,29,1,8,7,15,2,1,16,32,15,90,9,6,3,23,6,8,NaN,NaN,1,1,NaN,5,NaN,1,2,1,NaN,NaN,1,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,11,BEL,Challenger_Pro_League
N. Dodeigne,ed5wpe06u3l9zfbqc20ovaec4,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,3,NaN,Attacking Midfielder,Left,NaN,10,1,5,NaN,8,NaN,NaN,3,13,8,45,2,2,1,8,2,4,NaN,2,NaN,1,1,2,1,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,7,BEL,Challenger_Pro_League
R. Berberi,cmz88mcio5yihc2hcp6y38tii,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,2,NaN,Attacking Midfielder,Centre,NaN,15,NaN,NaN,1,9,1,NaN,7,15,9,45,2,1,3,7,3,3,1,NaN,1,1,NaN,1,NaN,2,1,1,NaN,1,1,,NaN,1,1,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,1,BEL,Challenger_Pro_League
J. Ruvalcaba,lytjkkapla9wuzoklh41bbze,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,2,NaN,Attacking Midfielder,Right,NaN,4,NaN,NaN,NaN,1,NaN,NaN,3,5,1,73,1,1,NaN,4,2,3,1,NaN,1,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,3,BEL,Challenger_Pro_League
S. Benjdida,8o6a1vilvsy6vew5qpv7qavx0,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,4,1,Striker,Centre,NaN,8,2,4,NaN,5,NaN,1,7,11,5,90,3,2,1,11,3,5,NaN,1,NaN,NaN,NaN,1,NaN,1,3,1,NaN,1,NaN,,NaN,1,1,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,10,BEL,Challenger_Pro_League
B. Diaw,1yo84m6sodt1gz5wykcxbkqju,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,8,NaN,Substitute,NaN,Defender,11,6,8,3,4,1,3,9,14,4,45,5,2,1,14,4,6,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,11,BEL,Challenger_Pro_League
D. Dierckx,er4gu73mhvisrxlnz2ec4waqy,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,1,1,Substitute,NaN,Defender,10,NaN,NaN,NaN,5,NaN,NaN,5,10,5,17,3,2,NaN,5,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,NaN,BEL,Challenger_Pro_League
N. Makembo,23gfwej3zxn6gf0e8oqmw8bv8,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,NaN,NaN,Substitute,NaN,Midfielder,3,1,1,NaN,NaN,NaN,1,3,3,NaN,17,NaN,NaN,NaN,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,NaN,BEL,Challenger_Pro_League
R. Mateta,88060wrfsohc3ia02m5dbvwno,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,NaN,BEL,Challenger_Pro_League
N. Radelet,4airlow63eenxs3eyvjk5fa50,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,NaN,BEL,Challenger_Pro_League
H. Sahabo,c381bajbc6z9vvnvkerx6ezo4,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,NaN,NaN,Substitute,NaN,Midfielder,14,NaN,NaN,1,10,2,NaN,6,16,11,45,2,NaN,4,8,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,3,BEL,Challenger_Pro_League
S. Tory,an1wwsqa775lgvimohoeakus,Standard Liège II,3uqlc9y1iwym6d6szxwsg3jmc,1,NaN,Substitute,NaN,Defender,1,NaN,NaN,1,NaN,NaN,NaN,2,3,NaN,7,3,1,1,4,1,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Anderlecht II vs Standard Liège II,2ntwb04p8jr7p8domnv2e70us,2023-10-21,2,BEL,Challenger_Pro_League
C. Coosemans,4x6oiw1rueiv2jzjs9k76h1p1,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Goalkeeper,Centre,NaN,29,NaN,NaN,NaN,27,3,NaN,2,43,34,90,30,4,5,9,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,14,BEL,Challenger_Pro_League
N. Moutha-Sebtaoui,2twq7ia40ky5fdcs2tbtljqj8,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,7,1,Defender,Left,NaN,35,1,1,9,16,2,NaN,23,46,22,90,23,12,4,33,9,14,NaN,NaN,1,2,NaN,6,NaN,NaN,2,NaN,,NaN,2,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,22,BEL,Challenger_Pro_League
A. Lapage,do8nqlhvf43wmla5rakw1chsk,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,3,NaN,Defender,Left/Centre,NaN,62,1,4,1,59,10,NaN,11,72,60,90,28,11,12,21,6,12,NaN,2,NaN,2,NaN,1,NaN,1,2,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,14,BEL,Challenger_Pro_League
L. Lissens,5is9bcj143orulo4biogwxzl6,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,5,3,Defender,Centre/Right,NaN,63,1,3,2,51,6,NaN,14,70,55,90,23,9,10,19,8,12,NaN,2,NaN,3,2,1,2,NaN,1,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,11,BEL,Challenger_Pro_League
M. Bouchouari,2gonj4ylypwritcayysoqj3hm,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,3,NaN,Defender,Right,NaN,25,1,8,9,14,4,1,14,40,17,89,15,6,7,34,10,21,NaN,NaN,1,3,NaN,7,NaN,2,3,NaN,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,26,BEL,Challenger_Pro_League
A. Tajaouart,4p7jzj33eswdp0jxh8uvwyzv8,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,2,2,Defensive Midfielder,Left/Centre,NaN,37,2,5,1,25,4,2,14,41,26,81,5,3,9,18,9,10,2,NaN,2,4,1,1,1,1,NaN,NaN,,1,NaN,NaN,,2,2,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,6,BEL,Challenger_Pro_League
A. Engwanda,8lt54ei6pcu25u8uerigmx5yi,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,3,1,Defensive Midfielder,Centre/Right,NaN,43,2,7,2,30,4,2,17,55,32,89,17,6,12,28,9,14,NaN,2,NaN,6,NaN,1,NaN,NaN,2,NaN,,2,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,16,BEL,Challenger_Pro_League
T. Degreef,1heix61yhkjiprr8kbu7qy5g4,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,6,NaN,Attacking Midfielder,Left,NaN,12,2,4,NaN,3,1,2,9,15,3,90,4,1,1,12,6,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,1,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,11,BEL,Challenger_Pro_League
L. Monticelli,40vvfc7vxy4zqv209dhiezaj8,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,5,2,Attacking Midfielder,Centre,NaN,13,1,4,1,6,1,1,8,20,7,68,5,1,4,14,6,11,1,1,1,3,NaN,NaN,NaN,4,5,2,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,14,BEL,Challenger_Pro_League
L. Vergeylen,3ad0ijpkbitw210bk9y2mbms4,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,6,1,Attacking Midfielder,Right,NaN,17,1,4,1,7,1,1,10,24,10,68,3,3,3,14,7,10,1,NaN,1,2,NaN,NaN,NaN,1,1,NaN,,NaN,NaN,NaN,,1,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,13,BEL,Challenger_Pro_League
R. Ure,9mvwnz2zlvx54nggvvw3l9ega,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,2,1,Striker,Centre,NaN,9,NaN,6,NaN,7,NaN,NaN,6,12,8,90,2,2,NaN,8,3,5,NaN,1,1,NaN,NaN,NaN,NaN,NaN,4,NaN,,NaN,NaN,1,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,6,BEL,Challenger_Pro_League
I. Baouf,6kxcsg5ipbqdl97nfdoh335lg,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Defender,4,NaN,NaN,NaN,2,NaN,NaN,2,4,2,1,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,NaN,BEL,Challenger_Pro_League
A. Diallo,e6uhk3k2t0a3gapz4hc0pbf8,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,NaN,BEL,Challenger_Pro_League
N. Engwanda,3evlv58suo8sr6auud3jpeo0k,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,2,NaN,Substitute,NaN,Defender,5,NaN,2,NaN,2,2,NaN,3,8,3,22,6,1,2,5,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,5,BEL,Challenger_Pro_League
L. Masscho,6juck9s3m79lonj4ajb30ik4q,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,1,1,Substitute,NaN,Defender,1,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,1,1,NaN,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,1,BEL,Challenger_Pro_League
L. Montegnies,ajky2anhlnsu8n957th4yak2c,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,1,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,1,NaN,NaN,NaN,2,3,NaN,9,1,NaN,1,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,1,BEL,Challenger_Pro_League
T. Mendel-Idowu,brcncnxfdkcnqga5eaegi9las,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,4,3,Substitute,NaN,Midfielder,3,4,4,1,2,2,3,2,6,2,22,4,2,3,6,1,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,6,BEL,Challenger_Pro_League
R. Vercauteren,2zo1hevzos5iwq9vzbzpxz3e1,RSC Anderlecht II,d011rbp4etj5styzfmpd7wa38,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,NaN,BEL,Challenger_Pro_League
Nacho Mirás,7ceiqebaaxkx71s8r4nq2tt2i,Deinze,a6tfw86gs2hb39n2onyd3i4nn,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,NaN,NaN,21,NaN,NaN,4,17,22,90,25,2,7,14,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,11,BEL,Challenger_Pro_League
C. Janssens,dnovf1u4bk2fk1b9p5twynt1x,Deinze,a6tfw86gs2hb39n2onyd3i4nn,5,NaN,Defender,Left,NaN,44,1,6,4,17,3,NaN,27,62,25,90,38,12,8,38,11,19,NaN,3,NaN,3,3,NaN,3,NaN,NaN,NaN,,2,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,22,BEL,Challenger_Pro_League
K. Schuermans,8wklb78ij7tvpiunb2l0z74d1,Deinze,a6tfw86gs2hb39n2onyd3i4nn,2,NaN,Defender,Left/Centre,NaN,39,1,4,NaN,34,6,1,5,43,37,90,15,2,7,6,2,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,RSC Anderlecht II vs Deinze,2t9z0oorz0my5qe3imi5ztel0,2023-11-11,6,BEL,Challenger_Pro_League
