id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
vz4wzg4ik68rglykpk3r6b4l,Žarko,Udovičić,Zarko,Udovicic,Male,Ž. Udovičić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1987-08-31,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,72.0,right,33.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
wuqtmd76urn84ev0034ofis5,Petar,Bojić,Petar,Bojic,Male,P. Bojić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-09-04,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,76.0,NaN,10.0,2024-01-19Z,active,yes,NaN,NaN,NaN,NaN
1ducu8maekzz9a7gf5a5f4r11,Milan,Nikolić,NaN,NaN,Male,M. Nikolić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1983-03-30,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-06-12Z,active,yes,NaN,NaN,NaN,NaN
1tixpuxn5zdycvoqsythuknis,Andrej,Smiljković,Andrej,Smiljkovic,Male,A. Smiljković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2007-09-29,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2024-08-24Z,active,yes,NaN,NaN,NaN,NaN
25bzlqdld8fdnaqzqifjdv1zp,Aleksandar,Lutovac,Aleksandar,Lutovac,Male,A. Lutovac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-06-28,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,175.0,NaN,NaN,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2h5igz4kvi43bxkew2zdvqxux,Marko,Šarić,Marko,Saric,Male,M. Šarić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1998-11-28,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,75.0,left,88.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
362ag2ud55nniwqnqfw4r7p5g,Mario,Marković,NaN,NaN,Male,M. Marković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-03-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,181.0,70.0,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3amwc9mrrvjg7fbrk297q3r6y,Stefan,Hajdin,Stefan,Hajdin,Male,S. Hajdin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1994-04-15,Glina,Croatia,37hlakrwxyuzovaeoo4sezusp,189.0,69.0,left,44.0,2025-07-03Z,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN
3c966es9z5t8dcp8lsrzstkpg,Nemanja,Milinčić,Nemanja,Milincic,Male,N. Milinčić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1988-02-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2024-12-04Z,active,yes,NaN,NaN,NaN,NaN
3wkeu872g8nhcivmbpjckgydw,Nemanja,Đeković,Nemanja,Dekovic,Male,N. Đeković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-05-09,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,25.0,2020-12-10Z,active,yes,NaN,NaN,NaN,NaN
479275ja0d2n7lerysrr1l6g9,Andrija,Majdevac,Andrija,Majdevac,Male,A. Majdevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1997-09-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,75.0,NaN,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
5tnwvavkwwd4v9qikjzt75l1x,Lazar,Zličić,Lazar,Zlicic,Male,L. Zličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-02-07,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,23.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
69nigs1uoyqprgius0q2cohxx,Ivan,Šubert,Ivan,Subert,Male,I. Šubert,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1993-10-14,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,31.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
6d63fl2jj91q95avyr5pne961,Nikola,Vukajlović,Nikola,Vukajlovic,Male,N. Vukajlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-05-13,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,181.0,NaN,NaN,7.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
6ow44n5z6tj6bc2vuf2agrglx,Despot,Višković,Despot,Viskovic,Male,D. Višković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1980-03-03,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2022-06-01Z,active,yes,NaN,NaN,NaN,NaN
6wdfcsvyhh4vklo1cv06ab310,Mateja,Gajić,Mateja,Gajic,Male,M. Gajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-12-18,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,18.0,2024-04-27Z,active,yes,NaN,NaN,NaN,NaN
7k90cg73ynzkvsyomsnb40sx6,Nikola,Bogdanovski,Nikola,Bogdanovski,Male,N. Bogdanovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Attacker,player,1999-01-25,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,33.0,2025-02-14Z,active,yes,NaN,NaN,NaN,NaN
7pqk20n7x51oqrp5k4t0v7ufp,Savo,Pavićević,Savo,Pavicevic,Male,S. Pavićević,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,assistant coach,1980-12-11,Kikinda,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,NaN,NaN,NaN,2025-03-15Z,active,yes,NaN,NaN,NaN,NaN
8dqi7xzfadwuwv9eew77zc4tm,Vladimir,Miletić,Vladimir,Miletic,Male,V. Miletić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-03-05,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,95.0,2024-08-16Z,active,yes,NaN,NaN,NaN,NaN
96fy7yu8m4aoju8n3gpm6prmc,Nikola,Marinković,Nikola,Marinkovic,Male,N. Marinković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2003-07-10,Kruševac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,20.0,2025-05-05Z,active,yes,NaN,NaN,Nikola Marinkovic,NaN
aho1c5y14qnjf2kg6p94cgd4a,Vladimir,Savić,Vladimir,Savic,Male,V. Savić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1996-03-12,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,NaN,NaN,1.0,2022-01-21Z,active,yes,NaN,NaN,NaN,NaN
bfhg6b0fxih0yjikycrmn9638,Damjan,Jovanović,NaN,NaN,Male,D. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-09-24,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
biel7l7d7j1tnf8yudyjh6dck,Luka,Laban,Luka,Laban,Male,L. Laban,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-04-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,14.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
c16ilr6kby6mb14j44tsl5j2t,Miloš,Vulić,Milos,Vulic,Male,M. Vulić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1996-08-19,Kruševac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,74.0,right,10.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
c2093p6onh1ubiej4k99j94ic,Luka,Drobnjak,Luka,Drobnjak,Male,L. Drobnjak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-04-25,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,77.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
cie0jcq2y8x35nfnkzmlk52xg,Mateja,Bubanj,Mateja,Bubanj,Male,M. Bubanj,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-01-03,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,184.0,NaN,right,9.0,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN
cj3sn85dbm4vboy7dwt2ylhjo,Pavle,Mihajlović,Pavle,Mihajlovic,Male,P. Mihajlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2006-07-13,Kruševac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,99.0,2023-11-05Z,active,yes,NaN,NaN,NaN,NaN
co7uf1899byfxlsj1myjyj9hx,Miloš,Tošeski,Milos,Toseski,Male,M. Tošeski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,1998-02-24,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,22.0,2024-06-27Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
czg5h7akb9mahh27y31lor9qs,Lazar,Balević,Lazar,Balevic,Male,L. Balević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2007-08-24,Kruševac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,84.0,2023-12-02Z,active,yes,NaN,NaN,NaN,NaN
dmrxj3r1t0xflqxrdx8966gut,Nebojša,Bastajić,Nebojsa,Bastajic,Male,N. Bastajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1990-08-20,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,184.0,78.0,NaN,12.0,2022-07-29Z,active,yes,NaN,NaN,NaN,NaN
e67bg2cqwytcigega5jf0w3bp,Nikola,Karaklajić,Nikola,Karaklajic,Male,N. Karaklajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1995-02-05,Belgrade,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2024-06-27Z,active,no,NaN,NaN,NaN,2025-07-31Z
ea72oy47i0futn8pyu87sm0wk,Strahinja,Ristić,NaN,NaN,Male,S. Ristić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-03-17,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ebbwvcan8a5dk8uxivpe27is5,Stefan,Bukorac,Stefan,Bukorac,Male,S. Bukorac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-02-15,Sremska Mitrovica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,192.0,90.0,both,5.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
ek0ltlb6ix52ezxxbghkzyyhg,Đorđe,Skočajić,NaN,NaN,Male,Đ. Skočajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-05-26,Ćuprija,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,16.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ew1vvy90dvdjb9z4gxubil6ju,Petar,Ćirković,Petar,Cirkovic,Male,P. Ćirković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-11-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,left,NaN,2024-09-11Z,active,no,NaN,NaN,NaN,2025-07-31Z
f3zf8j1j63x8fg0fjh6cbvdre,Uroš,Ignjatović,Uros,Ignjatovic,Male,U. Ignjatović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2001-02-18,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,171.0,60.0,NaN,24.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
gshjz8lmpxqf1le94zutpgr8,Dragan,Čubra,NaN,NaN,Male,D. Čubra,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-06-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,27.0,2025-07-01Z,active,yes,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN
nt2ddiawtszo6chmat9ox1bd,Filip,Krstić,Filip,Krstic,Male,F. Krstić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-08-29,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,72.0,NaN,4.0,2023-06-06Z,active,yes,NaN,NaN,NaN,NaN
1fw6yfgnlahkm4cypt7zut7o4,Mihajlo,Petković,Mihajlo,Petkovic,Male,M. Petković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-05-27,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,21.0,2025-07-02Z,active,yes,NaN,NaN,NaN,2026-06-30Z
1lafw6wlzbyh7ui0wa45iyl05,Vladimir,Branković,Vladimir,Brankovic,Male,V. Branković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1985-09-22,Zemun,Serbia,5w4ve503bjdsshwx9ho6jxzx0,181.0,73.0,left,NaN,2025-05-17Z,active,yes,NaN,NaN,NaN,NaN
1vkqmbiut33kh36ex1xn7fmga,Numan,Kurdić,Numan,Kurdic,Male,N. Kurdić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1999-07-01,Tešanj,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,185.0,80.0,right,27.0,2025-01-18Z,active,no,NaN,NaN,NaN,2025-08-05Z
2jkf2nsxn34drocvsym8z5a8k,Uros,Filimonović,Uros,Filimonovic,Male,U. Filimonović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-04-12,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-01-31Z,active,no,NaN,NaN,NaN,2025-08-15Z
30pn568okqowno5oyiy5ldka1,Armin,Đerlek,Armin,Djerlek,Male,A. Đerlek,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2000-07-15,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,173.0,NaN,right,18.0,2025-07-27Z,active,yes,NaN,NaN,NaN,NaN
39am8jtg4oy59rdo0zatvzklw,Din,Crnovrsanin,Din,Crnovrsanin,Male,D. Crnovrsanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2006-03-12,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,NaN,right,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3dh1bdliw0h0648wae8764xsk,Adetunji Rasaq,Adeshina,Adetunji,Adeshina,Male,A. Adeshina,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-12-02,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2023-04-22Z,active,no,NaN,NaN,NaN,2025-07-29Z
3xvfxe08ntolcprjaetqjj6ga,Luka,Bijelović,Luka,Bijelovic,Male,L. Bijelović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-04-11,Subotica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,NaN,right,NaN,2025-09-08Z,active,yes,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN
3ye6wruvlkv2oj7mog3w6pq1g,Vasco Sam,Sumo,Vasco,Sumo,Male,V. Sumo,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,player,2006-11-16,Monrovia,Liberia,78fh41lat89a3xaqjqcdzb4ul,178.0,NaN,right,28.0,2025-07-01Z,active,no,NaN,NaN,NaN,2025-09-10Z
4fotcdzc5o16y9719nckov4ve,Ensar,Brunčević,Ensar,Bruncevic,Male,E. Brunčević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-02-13,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,196.0,NaN,NaN,5.0,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
4ovwqnv4dicpi894l06ap1o15,Matija,Malekinušić,Matija,Malekinusic,Male,M. Malekinušić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1999-01-27,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,17.0,2025-07-18Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN
4z235mb5l649ikl79q2j23zkl,Abdoulaye,Cissé,Abdoulaye,Cissé,Male,A. Cissé,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,1996-02-13,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,181.0,75.0,right,6.0,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
53ye29iahj8tpcfpvhxencoic,Miloš,Vračar,Milos,Vracar,Male,Miloš Vračar,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2006-06-10,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,NaN,2025-08-05Z,active,yes,NaN,NaN,NaN,2026-06-30Z
5b7kdtvh7jvnd3b5w4v2o7o5w,Ejike Julius,Opara,Ejike,Opara,Male,E. Opara,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-07-05,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,11.0,2023-12-01Z,active,yes,NaN,NaN,NaN,NaN
5uddkhbb8dyilqjybrjuyzg2c,Semir,Alić,Semir,Alic,Male,S. Alić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-03-27,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,14.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
5ye0r3edkdi6ipdvygbosiej8,Skima Kobinah,Togbe,Skima,Togbe,Male,S. Togbe,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2006-06-15,Koforidua,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,16.0,2025-05-03Z,active,yes,NaN,NaN,NaN,NaN
645uezykh4vtezn22y7vam1as,Emmanuel King,Sieh Jr.,Emmanuel,Sieh,Male,E. Sieh,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,player,2006-10-11,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,NaN,NaN,NaN,26.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6c1v2cokgltv9ze2dbvc3n6z8,Veljko,Mirosavić,Veljko,Mirosavic,Male,V. Mirosavić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-06-15,Loznica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,171.0,77.0,left,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6tdvjlbc9jwxktllu7fa0dhbd,Jovan,Marinković,Jovan,Marinkovic,Male,J. Marinković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-09-12,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,23.0,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN
6tzlquo1jkhqmp996ow79kjro,Luciano,Sanchez,Luciano,Sanchez,Male,L. Sanchez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-02-02,New Jersey,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,2025-03-02Z,active,no,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,2025-08-21Z
6vujlu4heo38pd068ht7ihuga,Dragan,Bojat,Dragan,Bojat,Male,D. Bojat,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-08-10,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,2.0,2023-06-21Z,active,yes,NaN,NaN,NaN,NaN
7e3uv4pkqx5pm2myfdxk0gd1w,Yakup Arda,Kılıç,Arda,Kiliç,Male,A. Kılıç,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2005-01-04,İstanbul,Türkiye,6kd6webenogylfgwt2aa9l6vx,179.0,69.0,right,27.0,2025-08-08Z,active,yes,NaN,NaN,NaN,2026-06-30Z
8v62qhopsypymuh1f7chf74d1,Adem Bojan,Ljajić,Adem,Ljajic,Male,A. Ljajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-09-29,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,80.0,right,22.0,2023-09-14Z,active,no,NaN,NaN,NaN,2025-08-07Z
9m4va7yxrxwm9cvoleudfn33e,Jovan,Manev,Jovan,Manev,Male,J. Manev,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,2001-01-25,Kochani,North Macedonia,1lesyxylc5eza0a4z87t9azcc,185.0,77.0,right,29.0,2025-08-19Z,active,yes,NaN,NaN,NaN,2026-06-30Z
9rhretvikxhabls5n0xbgn7c9,Abdulsamed Ahmed,Abdullahi,Abdulsamed,Abdullahi,Male,A. Abdullahi,Somalia,5f1civs919ytka0t5h6fperc2,Midfielder,player,1997-01-19,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,right,8.0,2025-07-09Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN
ae5xvogby8bzm2vvfjw68zbpw,Ivan,Davidović,Ivan,Davidovic,Male,I. Davidović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1996-01-23,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,24.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
aodbc6x1t284s07krn5t2ufze,Filip,Bačkulja,Filip,Backulja,Male,F. Bačkulja,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-06-25,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,NaN,left,15.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
bjq6udy7foxnf0mqmfn88ohec,Nedim,Demirović,Nedim,Demirovic,Male,N. Demirović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-06-28,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,175.0,NaN,left,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
bvnu0anv9s1v37k6olds5hwph,Miloje,Preković,Miloje,Prekovic,Male,M. Preković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1991-06-07,Aranđelovac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,193.0,92.0,NaN,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
c91mrn5ipvmrx07xo1gdyz0t1,Dragan,Žarković,Dragan,Zarkovic,Male,D. Žarković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1986-04-16,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,NaN,NaN,NaN,2024-03-31Z,active,yes,NaN,NaN,NaN,NaN
cbt1v65qcaoey2xvgfgyk6jv8,Burak,İngenç,Burak,Ingenç,Male,B. İngenç,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2006-04-14,Antalya,Türkiye,6kd6webenogylfgwt2aa9l6vx,175.0,64.0,left,30.0,2025-08-08Z,active,yes,NaN,NaN,NaN,2026-06-30Z
cjl178sf0bqyozpdiqj6f6gyy,Željko,Samčović,Zeljko,Samcovic,Male,Ž. Samčović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2002-09-12,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,1.0,2025-01-05Z,active,yes,NaN,NaN,NaN,2026-06-30Z
dw8pb3evarb187g3jjiv8jod0,Đorđe,Jorović,Dorde,Jorovic,Male,Đ. Jorović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1983-06-15,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2022-06-01Z,active,yes,NaN,NaN,NaN,NaN
ebqwh5tx9uofcg4githg926fo,Saladin,Mecinović,Saladin,Mecinovic,Male,S. Mecinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2005-12-08,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,191.0,NaN,right,NaN,2023-12-01Z,active,yes,NaN,NaN,NaN,NaN
eiultjtr5sxtnrmviyrc3mnrp,Vladimir,Gaćinović,Vladimir,Gacinovic,Male,V. Gaćinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1966-01-03,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-02-11Z,active,yes,NaN,NaN,NaN,NaN
ejza1e0bht5ac5llijmttuo0k,Bob Murphy,Omoregbe,Bob,Omoregbe,Male,B. Omoregbe,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2003-11-05,Novara,Italy,25f2cmb2r8mk5rj92tzer6kvv,185.0,68.0,left,7.0,2025-07-10Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN
epgpjsjwvk39k1zwsfnxxc7is,Ahmed,Hadžimujović,Ahmed,Hadzimujovic,Male,A. Hadžimujović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-08-17,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,4.0,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN
ewqhckq1kzwj895im3q4w9lg5,Nemanja,Miletić,Nemanja,Miletic,Male,N. Miletić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1991-07-26,Loznica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,78.0,left,3.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
f5hf8nozzscj5ayxqueo68nvt,Samson,Iyede Onomigho,Samson,Iyede,Male,S. Iyede,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1998-01-28,Orogun,Nigeria,63pvdwrsiq5b07mzi8igqei9p,181.0,78.0,right,9.0,2025-07-18Z,active,yes,NaN,NaN,NaN,NaN
