id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
e2613xyuzx0fj63ma23y6hhih,Jan,Mejdr,Jan,Mejdr,Male,J. Mejdr,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1995-05-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,78.0,right,19.0,2024-08-15Z,active,yes,NaN,NaN
eky6swx2nfx0vjcujim134qhg,Felix,Ruschke,Felix,Ruschke,Male,F. Ruschke,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2003-03-08,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,75.0,left,29.0,2022-07-01Z,active,yes,NaN,NaN
jd6r9r6qks5t795uvt8x3g0l,Andreas,Voglsammer,Andreas,Voglsammer,Male,A. Voglsammer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1992-01-09,Rosenheim,Germany,36min0qztu8eydwvpv8t1is0m,178.0,81.0,right,9.0,2025-07-01Z,active,yes,NaN,NaN
jlefh2ti9tffboc4uemroc2c,Fiete,Bock,Fiete,Bock,Male,F. Bock,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2007-09-23,Rostock,Germany,36min0qztu8eydwvpv8t1is0m,178.0,74.0,both,36.0,2024-12-06Z,active,yes,NaN,NaN
1bhi8i53911vvkfhlfa7vaf4k,Max,Plath,Max,Plath,Male,M. Plath,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2005-07-01,NaN,Germany,36min0qztu8eydwvpv8t1is0m,186.0,NaN,right,14.0,2024-05-17Z,active,yes,NaN,NaN
1jp5ure85qhx8kkzgivt86t3p,Marcel,Costly,Marcel,Costly,Male,M. Costly,Germany,36min0qztu8eydwvpv8t1is0m,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-11-20,Achim,Germany,36min0qztu8eydwvpv8t1is0m,183.0,75.0,right,22.0,2022-07-01Z,active,yes,NaN,NaN
1p638nf860zvvvnkekk25jip6,Markus,Ponath,Markus,Ponath,Male,M. Ponath,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2001-01-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,188.0,81.0,right,1.0,2025-07-01Z,active,yes,NaN,NaN
20su4t9qureeahf8h9iup21p0,Mustafa Alper,Özden,Mustafa,Özden,Male,M. Özden,Türkiye,6kd6webenogylfgwt2aa9l6vx,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2006-01-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-05-17Z,active,yes,NaN,NaN
2ci3xzhv7chtbhjaqq8sg134k,Timo,Hengmith,Timo,Hengmith,Male,T. Hengmith,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2008-04-22,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2025-09-15Z,active,yes,NaN,NaN
2qjjed7xil2xo5u73e77v9ch6,Mattis,Hoppe,Mattis,Hoppe,Male,M. Hoppe,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2003-07-23,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,179.0,83.0,right,2.0,2024-07-01Z,active,yes,NaN,NaN
3ovjvpant0u01o0ymc5u9oewa,Jasper,Maljojoki,Jasper,Maljojoki,Male,J. Maljojoki,Finland,2u07e54v5dprsugdvddpq5ync,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-06-11,Cambridge,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,23.0,2025-07-25Z,active,yes,NaN,NaN
3vue8ujfoba60ah2p7ngz1kru,Sabrina,Wittmann,Sabrina,Wittmann,Female,S. Wittmann,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1991-07-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-05-01Z,active,yes,NaN,NaN
3ztmihcohxq9yvsi5ceggq3v8,Berkay,Öztürk,Berkay,Öztürk,Male,B. Öztürk,Türkiye,6kd6webenogylfgwt2aa9l6vx,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-03-23,NaN,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,NaN,39.0,2024-10-24Z,active,yes,NaN,NaN
4kribchzl5lme5b56pigqdh7u,Frederik Rasmus,Christensen,Frederik,Christensen,Male,F. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,2001-01-18,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,NaN,11.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
4z2afchjsqgk1h5g4fqptr26t,Lukas Thomas,Fröde,Lukas,Fröde,Male,L. Fröde,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1995-01-23,Fulda,Germany,36min0qztu8eydwvpv8t1is0m,192.0,85.0,right,34.0,2023-07-01Z,active,yes,NaN,NaN
6jcw80hvl310a5gycvbclk02y,Marek,Janssen,Marek,Janssen,Male,M. Janssen,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1997-04-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,195.0,94.0,NaN,20.0,2025-07-01Z,active,yes,NaN,NaN
5c33v0luv3shgypo5ekhehbf8,Davide-Danilo,Sekulovic,Davide-Danilo,Sekulovic,Male,D. Sekulovic,Germany,36min0qztu8eydwvpv8t1is0m,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2004-09-11,NaN,Germany,36min0qztu8eydwvpv8t1is0m,184.0,NaN,right,NaN,2024-08-16Z,active,yes,NaN,NaN
64c501ni6g8kv9lrz2faxuv6y,Linus,Rosenlöcher,Linus,Rosenlöcher,Male,L. Rosenlöcher,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2000-09-09,München,Germany,36min0qztu8eydwvpv8t1is0m,183.0,67.0,left,19.0,2025-07-01Z,active,yes,NaN,NaN
6bsh6ypfcv4fybw4o18sxfx1w,Donald,Nduka,Donald,Nduka,Male,D. Nduka,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-03-22,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,27.0,2025-07-01Z,active,yes,NaN,NaN
6zw6j1zpm7vs8zkx5z6enqpgq,Mads,Borchers,Mads,Borchers,Male,M. Borchers,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,2002-06-18,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,90.0,NaN,9.0,2025-07-11Z,active,yes,NaN,NaN
7yaf5b6qjqc6aqpxsoc7ozwt1,Kai,Eisele,Kai,Eisele,Male,K. Eisele,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1995-06-25,Friesenheim,Germany,36min0qztu8eydwvpv8t1is0m,191.0,80.0,both,25.0,2025-07-01Z,active,yes,NaN,NaN
8qptkm3c3x4wb327zs4w1d72s,Emre,Gül,Emre,Gül,Male,E. Gül,Türkiye,6kd6webenogylfgwt2aa9l6vx,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-01-09,Augsburg,Germany,36min0qztu8eydwvpv8t1is0m,176.0,NaN,right,5.0,2024-04-26Z,active,yes,NaN,NaN
9pjdj1m6y0rb7vdvuz8uen27d,Jonas,Scholz,Jonas,Scholz,Male,J. Scholz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1999-01-24,Roth,Germany,36min0qztu8eydwvpv8t1is0m,189.0,85.0,left,15.0,2025-07-24Z,active,yes,NaN,NaN
9s1xjah3awqztkqhflb7k3w9g,Elias,Decker,Elias,Decker,Male,E. Decker,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2006-03-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,3.0,2023-07-01Z,active,yes,NaN,NaN
aaj4633czmja2mf9edsm61fx1,Yannick,Deichmann,Yannick,Deichmann,Male,Y. Deichmann,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1994-08-13,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,180.0,79.0,right,20.0,2023-07-01Z,active,yes,NaN,NaN
alqg6ch3anqkq9613hu6m1d04,Fredrik,Bennedsgaard Carlsen,Fredrik,Carlsen,Male,F. Carlsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,2001-12-01,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,80.0,right,8.0,2025-07-24Z,active,yes,NaN,NaN
c3v3fid9i11wvghayplmpn74l,Simon,Lorenz,Simon,Lorenz,Male,S. Lorenz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1997-03-30,Buchen,Germany,36min0qztu8eydwvpv8t1is0m,191.0,84.0,right,32.0,2023-07-05Z,active,yes,NaN,NaN
ctqix4otkt9hjbmyevyym60ic,Ognjen,Drakulic,Ognjen,Drakulic,Male,O. Drakulic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2006-03-26,Banja Luka,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,187.0,NaN,right,30.0,2024-02-23Z,active,yes,NaN,NaN
ctww7w08n30rjau6ghjqgsodm,Gustav Ørsøe,Christensen,Gustav,Christensen,Male,G. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,2004-09-07,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,72.0,right,24.0,2025-02-03Z,active,yes,2026-06-30Z,NaN
cyvk6luj08lo8hpgimx518yl0,Yann,Sturm,Yann,Sturm,Male,Y. Sturm,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2005-03-21,Freiburg,Germany,36min0qztu8eydwvpv8t1is0m,182.0,74.0,right,7.0,2025-07-16Z,active,yes,2026-06-30Z,NaN
dnfm28ygp404p18guuvbiwfkl,Max,Besuschkow,Max,Besuschkow,Male,M. Besuschkow,Germany,36min0qztu8eydwvpv8t1is0m,Russia,7kfg68kh6n16fs4ap3xjiudr,Midfielder,player,1997-05-31,Tübingen,Germany,36min0qztu8eydwvpv8t1is0m,188.0,81.0,right,17.0,2024-09-02Z,active,yes,NaN,NaN
ejt3plqpyc5jmhoyv7ge6a87o,David,Klein,David,Klein,Male,D. Klein,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2006-04-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,47.0,2025-06-20Z,active,yes,NaN,NaN
jtgomasneewk0e1lc2x45boq,Julian,Kügel,Julian,Kügel,Male,J. Kügel,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1997-03-30,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,75.0,right,29.0,2025-07-01Z,active,yes,NaN,NaN
pkn0g7an37a31x6z9es2vjf8,Dennis,Kaygin,Dennis,Kaygin,Male,D. Kaygin,Germany,36min0qztu8eydwvpv8t1is0m,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2004-04-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,186.0,79.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN
167b8kp27z38u2m0ys81w4n6y,Robin,Velasco,Robin,Velasco,Male,R. Velasco,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2002-06-24,NaN,Germany,36min0qztu8eydwvpv8t1is0m,169.0,NaN,left,11.0,2024-07-01Z,active,yes,NaN,NaN
189owf9c4pwwrnev3ld443p5g,Yannick Aime,Tonye,Yannick,Tonye,Male,Y. Tonye,Germany,36min0qztu8eydwvpv8t1is0m,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2004-09-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,30.0,2025-07-01Z,active,yes,NaN,NaN
29vcx31bi5vp41f5vf4agy51w,Tim,Kloss,Tim,Kloss,Male,T. Kloss,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2004-06-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,190.0,82.0,left,18.0,2025-07-01Z,active,yes,NaN,NaN
2abdwi4gs2xh4xoa79vg9km50,Marian,Wilhelm,Marian,Wilhelm,Male,M. Wilhelm,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1988-09-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN
2rcdog29qs0g3xsq8ur91v66s,Raphael,Ott,Raphael,Ott,Male,R. Ott,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,2005-12-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,176.0,62.0,right,14.0,2025-07-01Z,active,yes,NaN,NaN
3bqle2f14h0by3sv62h7wyq51,Simon,Handle,Simon,Handle,Male,S. Handle,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1993-01-25,Trostberg,Germany,36min0qztu8eydwvpv8t1is0m,169.0,68.0,both,7.0,2017-08-30Z,active,yes,NaN,NaN
409f6fios7er8nliinhccnnx1,Markus,Brzenska,Markus,Brzenska,Male,M. Brzenska,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,assistant coach,1984-05-25,Lünen,Germany,36min0qztu8eydwvpv8t1is0m,196.0,87.0,right,NaN,2022-01-20Z,active,yes,NaN,NaN
4wn78h9vlb3x0b2stfyjfjskq,Florian,Engelhardt,Florian,Engelhardt,Male,F. Engelhardt,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2003-06-16,NaN,Germany,36min0qztu8eydwvpv8t1is0m,175.0,63.0,both,8.0,2023-07-01Z,active,yes,NaN,NaN
54ucgwtzapnpoftpxutgrxr3e,Jonah Benedict,Sticker,Jonah,Sticker,Male,J. Sticker,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2004-05-08,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,NaN,right,33.0,2023-07-01Z,active,no,2025-09-01Z,NaN
55oyfn6lth9u02jckbcekvx90,Diego Salvatore,Perri,Diego,Perri,Male,D. Perri,Germany,36min0qztu8eydwvpv8t1is0m,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2007-09-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,178.0,70.0,both,25.0,2025-01-08Z,active,yes,NaN,NaN
5jj7ybunxj9w72lia5ftzfbvt,Eduardo,dos Santos Haesler,Eduardo,dos Santos Haesler,Male,Dudu,Germany,36min0qztu8eydwvpv8t1is0m,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Goalkeeper,player,1999-02-10,Duisburg,Germany,36min0qztu8eydwvpv8t1is0m,196.0,89.0,right,1.0,2024-07-01Z,active,yes,NaN,Dudu
5vnt9w5sh29yefdntr9g68rca,Tobias,Eisenhuth,Tobias,Eisenhuth,Male,T. Eisenhuth,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2001-09-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,183.0,83.0,right,6.0,2025-01-16Z,active,yes,NaN,NaN
6j1mm1tm719lin9at35tqooyy,Lex-Tyger,Lobinger,Lex-Tyger,Lobinger,Male,L. Lobinger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1999-02-22,Bonn,Germany,36min0qztu8eydwvpv8t1is0m,192.0,85.0,right,9.0,2024-07-01Z,active,yes,NaN,NaN
6uclkfmxex7hnf7qe3841632s,Samuele,Carella,Samuele,Carella,Male,S. Carella,Germany,36min0qztu8eydwvpv8t1is0m,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2006-03-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,NaN,right,38.0,2024-12-20Z,active,yes,NaN,NaN
78ei2y2j33s472hl4gs0lm3mx,David,Otto,David,Otto,Male,D. Otto,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1999-03-03,Pforzheim,Germany,36min0qztu8eydwvpv8t1is0m,185.0,82.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN
7mmrceswo61bbytuxcm7xk251,Lars,Dietz,Lars,Dietz,Male,L. Dietz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1997-01-07,Soest,Germany,36min0qztu8eydwvpv8t1is0m,190.0,73.0,right,2.0,2022-07-01Z,active,yes,NaN,NaN
8idp52cquy2ibety7babi1m8l,Frank,Ronstadt,Frank,Ronstadt,Male,F. Ronstadt,Germany,36min0qztu8eydwvpv8t1is0m,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1997-07-21,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,179.0,80.0,right,NaN,2025-09-01Z,active,yes,2026-06-30Z,NaN
9diqegpezvk9zo4ws18v1tysq,Leonhard Luis,Münst,Leonhard,Münst,Male,L. Münst,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2002-01-22,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,183.0,76.0,right,5.0,2025-07-01Z,active,yes,NaN,NaN
9e72vu23ng6fj5fneuvfdve5m,Lucas Mika,Wolf,Lucas,Wolf,Male,L. Wolf,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2001-08-28,Eckernförde,Germany,36min0qztu8eydwvpv8t1is0m,173.0,68.0,right,21.0,2025-07-01Z,active,yes,NaN,NaN
a1dmli9rsqzrd36jlgmgyzwq2,Verthomy,Schilo Boboy,Verthomy,Boboy,Male,V. Boboy,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2003-04-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,22.0,2025-07-11Z,active,yes,NaN,NaN
boasvxafgjvd9u2ybhk106iac,Leander Nicolas,Popp,Leander,Popp,Male,L. Popp,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,2005-05-26,keine Angabe,Germany,36min0qztu8eydwvpv8t1is0m,180.0,81.0,right,29.0,2025-07-12Z,active,yes,2026-06-30Z,NaN
c7hp3rwc405jghmzk5p6uu0np,Christoph,Greger,Christoph,Greger,Male,C. Greger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1997-01-14,München,Germany,36min0qztu8eydwvpv8t1is0m,193.0,91.0,left,15.0,2021-07-01Z,active,yes,NaN,NaN
clqmblytu8ur475v94olha0ic,Marco,Pledl,Marco,Pledl,Male,M. Pledl,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-12-13,Zwiesel,Germany,36min0qztu8eydwvpv8t1is0m,173.0,66.0,both,17.0,2025-07-01Z,active,yes,NaN,NaN
d2nf055jvku3ta94mehigsodm,Meiko,Sponsel,Meiko,Sponsel,Male,M. Sponsel,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2002-02-28,Wiesbaden,Germany,36min0qztu8eydwvpv8t1is0m,189.0,75.0,right,19.0,2025-07-01Z,active,yes,NaN,NaN
dilrkj44zwx8e913gudep12xg,Joel,Agyekum,Joel,Agyekum,Male,J. Agyekum,Germany,36min0qztu8eydwvpv8t1is0m,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2005-03-08,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,186.0,79.0,left,NaN,2025-09-01Z,active,yes,2026-06-30Z,NaN
dkiozmzu8akx2gt68jhl0iove,Arne,Schulz,Arne,Schulz,Male,A. Schulz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2003-03-23,Bünde,Germany,36min0qztu8eydwvpv8t1is0m,190.0,80.0,right,27.0,2025-07-01Z,active,yes,NaN,NaN
e1wv1pujaj9nf92pgs7sm1wtm,Soichiro,Kozuki,Soichiro,Kozuki,Male,S. Kozuki,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,2000-12-22,Uji,Japan,lxyibh89lpdc0bfian1nx0xq,180.0,74.0,right,NaN,2025-08-26Z,active,yes,NaN,NaN
ej0p200u1uobanhk4xqs79dqt,Kevin,Rauhut,Kevin,Rauhut,Male,K. Rauhut,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1989-12-30,Oberhausen,Germany,36min0qztu8eydwvpv8t1is0m,188.0,77.0,right,NaN,2022-02-03Z,active,yes,NaN,NaN
eq0bwmgchgd5owqialr9ax4dm,Benjamin Merlin,Zank,Benjamin,Zank,Male,B. Zank,Germany,36min0qztu8eydwvpv8t1is0m,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2004-08-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,23.0,2025-07-01Z,active,yes,NaN,NaN
1bi8vsp4sswwbztks4hd9ueax,Tobias,Fleckstein,Tobias,Fleckstein,Male,T. Fleckstein,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1999-04-24,Herne,Germany,36min0qztu8eydwvpv8t1is0m,190.0,86.0,right,5.0,2020-08-24Z,active,yes,NaN,NaN
1ccd918r2bc4eyor02qtvhdnu,Rasim,Bulić,Rasim,Bulic,Male,R. Bulić,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-12-10,Frankfurt,Germany,36min0qztu8eydwvpv8t1is0m,196.0,84.0,right,6.0,2025-07-01Z,active,yes,NaN,NaN
22qvx5edglyx1lcfdapgvvz3e,Dennis,Borkowski,Dennis,Borkowski,Male,D. Borkowski,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2002-01-26,Riesa,Germany,36min0qztu8eydwvpv8t1is0m,184.0,74.0,right,25.0,2025-07-01Z,active,yes,NaN,NaN
2b3axjrsxx9nm93gkssw320kq,Jakob,Bookjans,Jakob,Bookjans,Male,J. Bookjans,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-07-21,NaN,Germany,36min0qztu8eydwvpv8t1is0m,178.0,66.0,left,7.0,2024-07-01Z,active,yes,NaN,NaN
2eihzwb50m5wf80cvayh77xwq,Tim,Heike,Tim,Heike,Male,T. Heike,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,2000-02-25,Wolfenbüttel,Germany,36min0qztu8eydwvpv8t1is0m,187.0,NaN,right,9.0,2025-07-01Z,active,yes,NaN,NaN
2lw1juej4vf5g8o5naq2vnp5g,Jannik,Zahmel,Jannik,Zahmel,Male,J. Zahmel,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,2003-04-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,183.0,NaN,right,21.0,2024-07-01Z,active,no,2025-09-01Z,NaN
2qwpksijlwtphgjorx797rz84,Gabriel Eric,Sadlek,Gabriel Eric,Sadlek,Male,G. Sadlek,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2006-05-28,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,38.0,2024-09-13Z,active,yes,NaN,NaN
4k9shzwgauyy7w2911uev75yh,Florian,Krüger,Florian,Krüger,Male,F. Krüger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1999-02-13,Staßfurt,Germany,36min0qztu8eydwvpv8t1is0m,186.0,83.0,both,NaN,2025-09-01Z,active,yes,NaN,NaN
4wbqmcw2jtpjwy21u1dtimdp1,Maximilian,Dittgen,Max,Dittgen,Male,M. Dittgen,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1995-03-03,Moers,Germany,36min0qztu8eydwvpv8t1is0m,181.0,77.0,left,11.0,2025-01-23Z,active,yes,NaN,NaN
52s0uy7qmjwd98ppibzohvp7u,Niklas,Jessen,Niklas,Jessen,Male,N. Jessen,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2003-09-04,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,182.0,70.0,both,20.0,2025-07-01Z,active,yes,NaN,NaN
56lx3i3r7vbjgkq4m00cykjc9,Christian,Viet,Christian,Viet,Male,C. Viet,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1999-03-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,181.0,75.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN
5gwq8w4vehug95l0uakm41vc9,Moritz,Montag,Moritz,Montag,Male,M. Montag,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1998-03-27,Köln,Germany,36min0qztu8eydwvpv8t1is0m,178.0,NaN,right,2.0,2024-07-01Z,active,yes,NaN,NaN
7ey73n8r5l3nk7v8fii4xt59l,Patrick,Sussek,Patrick,Sussek,Male,P. Sussek,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-02-08,Ingolstadt,Germany,36min0qztu8eydwvpv8t1is0m,176.0,68.0,right,37.0,2024-07-01Z,active,yes,NaN,NaN
7f1v2yvt7rq9ipf48zfl4covd,Omer,Hanin,Omer,Hanin,Male,O. Hanin,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Portugal,1nbm5i9a0403zzvltn17lxinc,Goalkeeper,player,1998-05-14,Rishon LeZion,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,192.0,80.0,both,NaN,2025-08-23Z,active,yes,NaN,NaN
861jvgbw0j9bfeqqr9idione2,Leon,Müller,Leon,Müller,Male,L. Müller,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-08-11,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,right,19.0,2024-07-01Z,active,yes,NaN,NaN
9hiv5u01pmz2b7oy1btjzgw7o,Marvin,Höner,NaN,NaN,Male,M. Höner,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,assistant coach,1992-05-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-07-01Z,active,yes,NaN,NaN
9uo9htamtpuxmwe2qregbxono,Ben,Schlicke,Ben,Schlicke,Male,B. Schlicke,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2005-10-31,Köln,Germany,36min0qztu8eydwvpv8t1is0m,187.0,79.0,left,40.0,2025-07-01Z,active,yes,NaN,NaN
a6wptn718q278ehn6hbamr8mi,Jonas,Michelbrink,Jonas,Michelbrink,Male,J. Michelbrink,Germany,36min0qztu8eydwvpv8t1is0m,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,Midfielder,player,2001-06-23,Hannover,Germany,36min0qztu8eydwvpv8t1is0m,182.0,70.0,right,8.0,2022-08-26Z,active,no,2025-09-01Z,NaN
