id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
2lvx576yo9h3rrn4xiih0h7v8,Olivier Stephane,Boissy,Olivier,Boissy,Male,O. Boissy,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,1999-01-22,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,191.0,80.0,right,42.0,2023-07-01Z,2024-01-27Z,active,no,NaN
2uc4422w4f6avxnrc0ci2gwh6,Matthéo,Xantippe,Matthéo,Xantippe,Male,M. Xantippe,France,7gww28djs405rfga69smki84o,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,player,2002-04-11,Amiens,France,7gww28djs405rfga69smki84o,183.0,70.0,left,27.0,2023-07-01Z,NaN,active,yes,NaN
39dwpq2gkv0dqgw4divnkunhm,Lenny Alvin,Pico Joseph,Lenny,Joseph,Male,L. Joseph,France,7gww28djs405rfga69smki84o,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,2000-10-12,Paris,France,7gww28djs405rfga69smki84o,183.0,73.0,right,19.0,2023-07-20Z,2025-01-20Z,active,no,NaN
3g4zr4o84k6m16l4v8ifqgl3p,Gaëtan,Paquiez,Gaëtan,Paquiez,Male,G. Paquiez,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1994-02-15,Valréas,France,7gww28djs405rfga69smki84o,182.0,72.0,right,29.0,2022-07-20Z,NaN,active,yes,NaN
3pmxeo3dvepq6a1s6dxvjeoh6,Abdoulie Bamba,Sanyang,Abdoulie,Sanyang,Male,A. Sanyang,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Attacker,player,1999-05-08,Serekunda,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,173.0,69.0,left,2.0,2022-01-31Z,2024-07-18Z,active,no,NaN
3qfn6xbapnkh0v5loe0wgjdg,Bachirou,Yaméogo,Bachirou,Yaméogo,Male,B. Yaméogo,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,NaN,Defender,player,2004-08-19,Ouagadougou,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,183.0,75.0,right,18.0,2022-08-20Z,2025-08-27Z,active,no,NaN
45i3bsvs0hrrsarxb8kijo3x1,Bobby,Allain,Bobby,Allain,Male,B. Allain,France,7gww28djs405rfga69smki84o,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Goalkeeper,player,1991-11-28,Clamart,France,7gww28djs405rfga69smki84o,185.0,75.0,right,16.0,2023-08-08Z,NaN,active,yes,NaN
4ikun8fq4fbkxw6egz7cnedey,Mamadou,Diop,Mamadou,Diop,Male,M. Diop,Mauritania,fddgtcs6irg28x9oqietkb6x,Senegal,6hhqyhr5cwq2pfprlazyposyk,Goalkeeper,player,2000-01-03,Guediawaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,204.0,95.0,left,13.0,2022-07-19Z,NaN,active,yes,NaN
4nzndhd2pnky4szpunvlyxs2y,Mohamed Amine,Sbaï,Amine,Sbaï,Male,A. Sbaï,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Attacker,player,2000-11-05,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,175.0,72.0,right,11.0,2022-07-01Z,2024-08-30Z,active,no,NaN
4sstwymhcs1w5k8644h8cjfqi,Wandja Allan,Tchaptchet,Allan,Tchaptchet,Male,A. Tchaptchet,France,7gww28djs405rfga69smki84o,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2001-12-21,Besançon,France,7gww28djs405rfga69smki84o,193.0,95.0,right,21.0,2022-02-11Z,NaN,active,yes,NaN
6q14i9c7uvo88fse414zb9gfe,Mathys,Tourraine,Mathys,Tourraine,Male,M. Tourraine,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Defender,player,2001-01-14,Lyon,France,7gww28djs405rfga69smki84o,170.0,68.0,right,39.0,2023-02-07Z,2024-06-30Z,active,no,NaN
6w9e3wnx1yj9foy06m7noo251,Jessy,Benet,Jessy,Benet,Male,J. Benet,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1995-06-24,Le Creusot,France,7gww28djs405rfga69smki84o,186.0,75.0,right,8.0,2023-01-13Z,NaN,active,yes,NaN
6xq39qb1ncbq0z8f0yqb5k6w9,Laurent,Peyrelade,Laurent,Peyrelade,Male,L. Peyrelade,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1970-04-07,Limoges,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2024-03-14Z,2024-06-30Z,active,no,NaN
7qw04xk7khrn1az7gfjqqw8gl,Brice,Maubleu,Brice,Maubleu,Male,B. Maubleu,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1989-12-01,Saint-Martin-d'hères,France,7gww28djs405rfga69smki84o,192.0,83.0,right,1.0,2014-07-01Z,2024-08-21Z,active,no,NaN
836dmkhe727gklwd9e1ub74lw,Efe,Sarıkaya,Efe,Sarikaya,Male,E. Sarıkaya,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,Defender,player,2005-11-30,İzmir,Türkiye,6kd6webenogylfgwt2aa9l6vx,185.0,73.0,left,3.0,2024-02-01Z,NaN,active,yes,NaN
86ne4ks4urt61hv7urvkuk8ic,Philip Okardi,Inikurogha,Okardi,Inikurogha,Male,O. Inikurogha,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2004-06-01,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,68.0,left,35.0,2022-07-28Z,2023-09-14Z,active,no,NaN
8f5suoft1lt9thk1arm4u8max,Arial,Benabent Mendy,Arial,Mendy,Male,A. Mendy,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Defender,player,1994-11-07,Ziguinchor,Senegal,6hhqyhr5cwq2pfprlazyposyk,180.0,75.0,left,77.0,2023-01-23Z,2025-06-30Z,active,no,NaN
8hxig21t435kl5awee6ozfvxm,Thio Natanaël,Amos Ntolla,Natanaël,Thio,Male,T. Ntolla,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1999-07-01,Argenteuil,France,7gww28djs405rfga69smki84o,185.0,71.0,left,22.0,2023-07-13Z,2024-08-31Z,active,no,NaN
8pw2cuajsrh1v58xrm2kqulii,Pape,Meïssa Ba,Pape,Meïssa Ba,Male,P. Meïssa Ba,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,1997-07-04,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,187.0,73.0,right,7.0,2022-07-01Z,2025-01-29Z,active,no,NaN
9c649h97duf864wx0k6e3yn6d,Adrien-Mehdi,Monfray,Adrien,Monfray,Male,A. Monfray,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1990-12-20,Nice,France,7gww28djs405rfga69smki84o,185.0,76.0,right,5.0,2019-07-01Z,2024-06-30Z,active,no,NaN
a8020on6xt35x63gdi0l0kj8q,Saikou,Touray,Saikou,Touray,Male,S. Touray,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Midfielder,player,2000-06-06,Tujereng,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,175.0,74.0,right,70.0,2022-07-19Z,2025-06-30Z,active,no,NaN
bbw8b20fnbrm8ce8qyavlyj2s,Baptiste,Isola,Baptiste,Isola,Male,B. Isola,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2001-02-06,Grenoble,France,7gww28djs405rfga69smki84o,175.0,72.0,right,20.0,2022-08-05Z,2024-01-15Z,active,no,NaN
c2dzqwawqgffqy45d7fsxx13p,Théo,Valls,Théo,Valls,Male,T. Valls,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1995-12-18,Nîmes,France,7gww28djs405rfga69smki84o,180.0,75.0,left,25.0,2023-10-26Z,NaN,active,yes,NaN
crj0ztmqn9zfp519yp7pdng4q,Virgiliu,Postolachi,Virgiliu,Postolachi,Male,V. Postolachi,Moldova,389mdnq78a55g2gr040a3mmtj,France,7gww28djs405rfga69smki84o,Attacker,player,2000-03-17,Edineț,Moldova,389mdnq78a55g2gr040a3mmtj,188.0,78.0,right,17.0,2023-07-22Z,2024-07-25Z,active,no,NaN
ctdrmssyaj3i61l16zs5s0ted,Loïc,Duvart Nestor,Loïc,Nestor,Male,L. Nestor,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Defender,player,1989-05-20,Pointe-à-Pitre,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,179.0,70.0,right,14.0,2019-07-01Z,2025-06-30Z,active,no,NaN
de51s81g7i91yw10ju99mh6fp,Vincent,Hognon,Vincent,Hognon,Male,V. Hognon,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1974-08-16,NaN,France,7gww28djs405rfga69smki84o,183.0,75.0,NaN,NaN,2021-12-29Z,2024-03-13Z,active,no,NaN
e8bdl7cr2soyw84mmjcvw9045,Manuel,Perez,Manuel,Perez,Male,M. Perez,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1991-05-11,Grenoble,France,7gww28djs405rfga69smki84o,182.0,78.0,right,23.0,2020-10-05Z,2024-06-30Z,active,no,NaN
epyppv5unjyox7tifzijx1d78,Lamine,Diadhiou Jarjou,Lamine,Jarjou,Male,L. Diadhiou,Senegal,6hhqyhr5cwq2pfprlazyposyk,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2002-02-19,Serekunda,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,173.0,75.0,left,NaN,2023-09-22Z,2024-02-12Z,active,no,NaN
ex5ztxkjyvfl4c0f3rnmpnq39,Nolan Jean Pierre,Mbemba Batina,Nolan,Mbemba,Male,N. Mbemba,Congo,1s2y6o0lwj69dj5ib5pid8f6r,France,7gww28djs405rfga69smki84o,Midfielder,player,1995-02-19,Amiens,France,7gww28djs405rfga69smki84o,181.0,72.0,right,31.0,2024-01-22Z,2025-06-30Z,active,no,NaN
11lmew2j7ch2z04xwrsfuw0t0,Check-Oumar,Diakité,Check-Oumar,Diakité,Male,C. Diakité,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,2002-12-05,NaN,France,7gww28djs405rfga69smki84o,173.0,63.0,right,15.0,2023-07-01Z,2023-08-20Z,active,no,NaN
1329qhvvxpp6j4q5esh4n3hii,Mohamed,Touré,Mohamed,Touré,Male,Mohamed Touré,Australia,u5ieemi69z72c3bgczyy68lo,Liberia,78fh41lat89a3xaqjqcdzb4ul,Attacker,player,2004-03-26,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,186.0,78.0,right,19.0,2023-08-03Z,2024-07-01Z,active,no,Mohamed Touré
1otm8rmlwrddxqeqelo6vhtec,Lohann,Doucet,Lohann,Doucet,Male,L. Doucet,France,7gww28djs405rfga69smki84o,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Midfielder,player,2002-09-14,Nantes,France,7gww28djs405rfga69smki84o,180.0,73.0,right,18.0,2023-08-03Z,2024-06-30Z,active,no,NaN
28c3df5gqd8wvi47px3zdxces,Yoan,Wakis Koré,Yoan,Koré,Male,Y. Koré,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2004-11-16,Bourg-la-Reine,France,7gww28djs405rfga69smki84o,187.0,75.0,right,25.0,2021-07-01Z,2025-02-03Z,active,no,NaN
2u9ofeyth7nky5m0s73v5l045,Paul-Bastien,Lasne,Paul,Lasne,Male,P. Lasne,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1989-01-16,St-Cloud,France,7gww28djs405rfga69smki84o,186.0,77.0,left,6.0,2022-07-01Z,2024-06-30Z,active,no,NaN
3ctafpdiixwdyfrx677kp73f8,Aboubaka,Soumahoro,Aboubaka,Soumahoro,Male,A. Soumahoro,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2005-02-04,Paris,France,7gww28djs405rfga69smki84o,184.0,71.0,right,43.0,2024-03-15Z,2025-02-03Z,active,no,NaN
3pli8kudxxa2vgxw0p99t4bmd,Cyril Paul,Mandouki,Cyril,Mandouki,Male,C. Mandouki,Martinique,1eb70pvuqssbbg3yamdba5ie5,France,7gww28djs405rfga69smki84o,Midfielder,player,1991-08-21,Paris,France,7gww28djs405rfga69smki84o,179.0,76.0,right,14.0,2017-06-22Z,2024-07-18Z,active,no,NaN
3podaj1d3w7m9bphpsn00toq2,Andy,Pembélé,Andy,Pembélé,Male,A. Pembélé,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,2000-07-04,Gonesse,France,7gww28djs405rfga69smki84o,180.0,70.0,right,11.0,2023-07-01Z,NaN,active,yes,NaN
3q4xhyf92kywoizwegaidn9hx,Pierre-Yves,Hamel,Pierre-Yves,Hamel,Male,P. Hamel,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1994-02-03,Brest,France,7gww28djs405rfga69smki84o,189.0,76.0,right,29.0,2022-07-01Z,NaN,active,yes,NaN
4kinfnp5n3u0tzvso9gypxgfe,Josias Tusevo,Lukembila,Josias,Lukembila,Male,J. Lukembila,Switzerland,3bh70jgvc5mn58x0byjkuda17,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1999-09-09,Lausanne,Switzerland,3bh70jgvc5mn58x0byjkuda17,181.0,80.0,left,23.0,2023-09-01Z,2024-08-31Z,active,no,NaN
4pmdgfyv7jskcffbw1l1tzl04,Téva,Gardies,Téva,Gardies,Male,T. Gardies,Madagascar,4pidpq12frm06h0wij6mzhhdz,France,7gww28djs405rfga69smki84o,Goalkeeper,player,2001-04-01,NaN,France,7gww28djs405rfga69smki84o,197.0,87.0,right,30.0,2022-08-20Z,2024-06-30Z,active,no,NaN
5avri1fd707aperborwd50rv8,Mohamed,Benoit-Dao,Mohamed,Benoit-Dao,Male,M. Dao,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2007-02-02,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,44.0,2024-03-15Z,2024-07-30Z,active,no,NaN
5curtmlg9fmu1eki7eirf8wdl,Kouadio-Yves,Dabila,Kouadio-Yves,Dabila,Male,K. Dabila,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Defender,player,1997-01-01,Kouassi-Datekro,Côte d'Ivoire,tin6kf561ywonqan0mettr98,183.0,75.0,right,13.0,2022-08-05Z,2024-06-30Z,active,no,NaN
5l02insq2xjtf3dhna970modl,Ilan Kais,Kebbal,Ilan,Kebbal,Male,I. Kebbal,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Midfielder,player,1998-07-10,Marseille,France,7gww28djs405rfga69smki84o,169.0,60.0,left,10.0,2023-07-10Z,NaN,active,yes,NaN
5ndxzyjrubpcv2ddnpzv9qfis,Omar,Sissoko,Omar,Sissoko,Male,O. Sissoko,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2006-08-18,Poissy,France,7gww28djs405rfga69smki84o,175.0,70.0,right,NaN,2023-08-01Z,2025-08-19Z,active,no,NaN
5x18rt9vahpunydc7ly9z3umt,Julien Yves Rémi,Lopez Baila,Julien,Lopez,Male,J. Lopez,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Attacker,player,1992-03-01,Marseille,France,7gww28djs405rfga69smki84o,173.0,68.0,right,20.0,2017-07-01Z,NaN,active,yes,Julien Lopez
6ivohe6bn57t1z3ptqxlhs2jt,Samir Sophian,Chergui,Samir,Chergui,Male,S. Chergui,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1999-02-06,Arpajon,France,7gww28djs405rfga69smki84o,185.0,78.0,right,31.0,2021-01-01Z,NaN,active,yes,NaN
6nxou8csgj8x8s48mkgd3vor8,Coleen,Louis,Coleen,Louis,Male,C. Louis,France,7gww28djs405rfga69smki84o,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,player,2005-06-30,NaN,France,7gww28djs405rfga69smki84o,184.0,65.0,right,39.0,2024-01-05Z,2024-07-30Z,active,no,NaN
6xzgcexqk70l1ps75vs22c9p0,Mohamadou,Kanté,Mohamadou,Kanté,Male,M. Kanté,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,2005-09-20,Paris,France,7gww28djs405rfga69smki84o,178.0,74.0,right,35.0,2023-08-18Z,2024-08-22Z,active,no,NaN
7g8qakpiorewoc7wq4lbbrdw4,Djibrill,Diagouraga,Djibril,Diagouraga,Male,D. Diagouraga,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2004-10-11,Évry,France,7gww28djs405rfga69smki84o,180.0,75.0,right,34.0,2023-08-18Z,2024-07-30Z,active,no,NaN
7l1uizt2vz2a70aarov383xm1,Adama Mohamed,Camara,Adama,Camara,Male,A. Camara,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,1996-10-18,Bondy,France,7gww28djs405rfga69smki84o,195.0,87.0,right,17.0,2023-07-01Z,NaN,active,yes,NaN
7to9ns7mkuji0ciwh1ufkq3md,Rémy,Riou,Rémy,Riou,Male,R. Riou,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1987-08-06,Lyon,France,7gww28djs405rfga69smki84o,191.0,81.0,right,1.0,2024-01-09Z,NaN,active,yes,NaN
8glds5eomgq4dzlkn4dc1ysb9,Ivan,Filipović,Ivan,Filipovic,Male,I. Filipović,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Goalkeeper,player,1994-11-13,Slavonski brod,Croatia,37hlakrwxyuzovaeoo4sezusp,197.0,92.0,right,40.0,2021-07-30Z,2024-06-30Z,active,no,NaN
9r40ha00zddthrtix36nvjywa,Ayoub,Jabbari,Ayoub,Jabbari,Male,A. Jabbari,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,Attacker,player,2000-01-30,Rabat,Morocco,2xdcc39z1k79pnjbtn9x31wdh,194.0,87.0,left,38.0,2023-12-01Z,2024-08-30Z,active,no,NaN
a29fgp9xkn673kkxfe7b7u1hw,Dimitri,Colau,Dimitri,Colau,Male,D. Colau,France,7gww28djs405rfga69smki84o,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,player,2006-02-23,Paris,France,7gww28djs405rfga69smki84o,183.0,75.0,right,33.0,2023-08-18Z,2025-09-01Z,active,no,NaN
a52575bcqr3acuweauiyzsb56,Mamadou Moustapha,Mbow,Moustapha,Mbow,Male,M. Mbow,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Defender,player,2000-03-08,Guédiawaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,192.0,74.0,right,5.0,2023-07-20Z,NaN,active,yes,NaN
a93dohbw0q9tmnva5mgz9lc7o,Florian,Pannafit,Florian,Pannafit,Male,F. Pannafit,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2002-07-10,NaN,France,7gww28djs405rfga69smki84o,184.0,67.0,right,37.0,2023-12-15Z,2024-07-30Z,active,no,NaN
b03qk8g8tdvdmvad0ik1mfxpm,Jules,Gaudin,Jules,Gaudin,Male,J. Gaudin,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2000-05-09,Saint-Brieuc,France,7gww28djs405rfga69smki84o,180.0,71.0,right,27.0,2023-07-01Z,2025-02-02Z,active,no,NaN
b3nxw2o9y7jv2ekd12n0hphjo,Sadio,Dembélé,Sadio,Dembélé,Male,S. Dembélé,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Defender,player,2003-03-20,NaN,France,7gww28djs405rfga69smki84o,188.0,NaN,right,42.0,2023-11-18Z,2024-06-30Z,active,no,NaN
bkhn6hbf6fgs6cm9yuyasp6qy,Stéphane,Gilli,Stéphane,Gilli,Male,S. Gilli,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1974-04-30,Ganges,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2023-06-03Z,NaN,active,yes,NaN
bttjdpg039zl0wytuway8sg6h,Sofiane,Alakouch,Sofiane,Alakouch,Male,S. Alakouch,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Defender,player,1998-07-29,Nîmes,France,7gww28djs405rfga69smki84o,175.0,66.0,right,22.0,2023-08-22Z,2024-06-30Z,active,no,NaN
cdsidpd0i3ub2tvw47qt813x0,Nobel,Mendy,Nobel,Mendy,Male,N. Mendy,Senegal,6hhqyhr5cwq2pfprlazyposyk,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Defender,player,2004-08-16,Guédiawaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,187.0,78.0,left,4.0,2022-12-25Z,2023-08-31Z,active,no,NaN
ciev75oem5bhvy2ypn3elvjoq,Mamadou Lamine,Gueye,Lamine,Gueye,Male,L. Gueye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,1998-03-13,Mbour,Senegal,6hhqyhr5cwq2pfprlazyposyk,178.0,74.0,right,26.0,2023-07-05Z,NaN,active,yes,NaN
cvahs5qczy90sg3wjpi1asx5h,Yohan,Demoncy,Yohan,Demoncy,Male,Y. Demoncy,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1996-04-07,Gonesse,France,7gww28djs405rfga69smki84o,181.0,75.0,right,8.0,2023-07-01Z,2024-01-31Z,active,no,NaN
d3d1qks236pztzcqp3wdcc0l,Vincent,Marchetti,Vincent,Marchetti,Male,V. Marchetti,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1997-07-04,Ajaccio,France,7gww28djs405rfga69smki84o,181.0,70.0,left,4.0,2024-01-29Z,NaN,active,yes,NaN
da2pqsnrzhyeugwqea0qt1xqs,Yaloungou Prince Gabriel,Oualengbe Bisse,Gabriel,Oualengbe,Male,G. Oualengbe,Central African Republic,4grlavjd5jd86praiug1voxmd,France,7gww28djs405rfga69smki84o,Midfielder,player,2004-05-21,Paris,France,7gww28djs405rfga69smki84o,188.0,80.0,left,28.0,2022-09-30Z,2024-01-31Z,active,no,NaN
db32f79l8p19q2g45g885t7xm,Mohamed Lamine,Diaby-Fadiga,Lamine,Diaby-Fadiga,Male,L. Diaby-Fadiga,France,7gww28djs405rfga69smki84o,Guinea,4i9sg55wigitrfx7290f59ceo,Midfielder,player,2001-01-19,Grasse,France,7gww28djs405rfga69smki84o,188.0,82.0,left,9.0,2023-07-01Z,2024-06-18Z,active,no,NaN
df5no35i3gkh7mfv2x4j96eol,Alimami,Gory,Alimami,Gory,Male,A. Gory,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,1996-08-30,Le Havre,France,7gww28djs405rfga69smki84o,182.0,74.0,right,7.0,2022-07-06Z,NaN,active,yes,NaN
dm4u3h6tscetb22aye7h08iqd,Nouha,Dicko,Nouha,Dicko,Male,N. Dicko,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Attacker,player,1992-05-14,Paris,France,7gww28djs405rfga69smki84o,173.0,74.0,right,12.0,2024-01-31Z,NaN,active,yes,NaN
dpybx98sqm09bqcsuah1zj7px,Timothée Christian,Kolodziejczak,Timothée,Kolodziejczak,Male,T. Kolodziejczak,France,7gww28djs405rfga69smki84o,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1991-10-01,Arras,France,7gww28djs405rfga69smki84o,185.0,75.0,left,15.0,2023-09-06Z,NaN,active,yes,NaN
eadkhpzz8rpbq1a3uzbdlf66s,Justin Juba,Maaga,Justin,Maaga,Male,J. Maaga,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Goalkeeper,player,2004-10-08,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,right,41.0,2023-01-19Z,2024-07-30Z,active,no,NaN
elbedzg8sayxo9n863dy30nah,Warren,Caddy,Warren,Caddy,Male,W. Caddy,Madagascar,4pidpq12frm06h0wij6mzhhdz,France,7gww28djs405rfga69smki84o,Attacker,player,1997-04-09,Cagnes-sur-Mer,France,7gww28djs405rfga69smki84o,183.0,83.0,right,22.0,2020-10-22Z,2023-08-16Z,active,no,NaN
ewac2m2xz0f48zotr0wv8565m,Obed Alpha,Nkambadio,Obed,Nkambadio,Male,O. Nkambadio,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Goalkeeper,player,2003-02-07,Paris,France,7gww28djs405rfga69smki84o,190.0,86.0,right,16.0,2020-01-17Z,NaN,active,yes,NaN
mwnt0b9a1jftct5ti3honwmh,Tuomas,Ollila,Tuomas,Ollila,Male,T. Ollila,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Defender,player,2000-04-25,Helsinki,Finland,2u07e54v5dprsugdvddpq5ync,175.0,68.0,left,2.0,2024-01-29Z,NaN,active,yes,NaN
1kh3du0k70ra1cojtkc0eskid,Alberto Facundo,Costa,Alberto,Costa,Male,T. Costa,Argentina,2vovxa97k7v7ofa85dah2xktb,France,7gww28djs405rfga69smki84o,Midfielder,player,1985-01-09,Las Flores,Argentina,2vovxa97k7v7ofa85dah2xktb,177.0,74.0,left,85.0,2023-09-19Z,2024-06-30Z,active,no,NaN
1zekiuaxypeao6qjzv46mz8yc,Tom,Gomes,Tom,Gomes,Male,T. Gomes,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2004-03-03,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,36.0,2023-11-15Z,2025-06-30Z,active,no,NaN
31tght6cfsvl4u4lncqdwuh3o,Wills Didof,Tene Nkingne,Wills,Tene Nkingne,Male,W. Tene Nkingne,Cameroon,4eb9feio6u267dd1jcwaf38mt,France,7gww28djs405rfga69smki84o,Defender,player,2003-02-20,NaN,France,7gww28djs405rfga69smki84o,175.0,NaN,left,NaN,2023-11-15Z,2024-08-14Z,active,no,NaN
37pbdttxfaqvayoufo0q0dxey,Diyaeddine,Abzi,Diyaeddine,Abzi,Male,D. Abzi,Canada,1iaoypzp6syf32cz9l15pzp7e,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,1998-11-23,Fès,Morocco,2xdcc39z1k79pnjbtn9x31wdh,185.0,75.0,NaN,2.0,2022-07-01Z,2023-08-14Z,active,no,NaN
3nn17k1zbcf91aac0lcrwxx7u,Quentin,Galvez-Diarra,Quentin,Galvez Diarra,Male,Q. Galvez-Diarra,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Goalkeeper,player,2001-09-08,Massy,France,7gww28djs405rfga69smki84o,184.0,80.0,right,31.0,2022-07-01Z,2024-06-30Z,active,no,NaN
