id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
2gfrz7llszxg2i8ij1jqm8dlh,Václav,Pilař,Václav,Pilar,Male,V. Pilař,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1988-10-13,Chlumec nad Cidlinou,Czechia,5md5tpwr2nmqao528prx43jr7,171.0,71.0,both,6.0,2023-07-01Z,active,yes,NaN,NaN
2jgu8sem4m1ftu8hq0o4vtst0,Daniel,Kaštánek,Daniel,Kastánek,Male,D. Kaštánek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2003-03-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2024-02-09Z,active,no,2024-12-31Z,NaN
3bh2udfj5run303fagtx1s8vd,Daniel,Horák,Daniel,Horák,Male,D. Horák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2000-05-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,26.0,2023-07-01Z,active,yes,NaN,NaN
3bigp3qyx0krlzzi6uonhmoh6,Stanislav,Hejkal,Stanislav,Hejkal,Male,S. Hejkal,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,assistant coach,1970-01-03,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2022-04-17Z,active,yes,NaN,NaN
3j8xwqfdkhecuepoh6s6sh4gl,Pavol,Bajza,Pavol,Bajza,Male,P. Bajza,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Goalkeeper,player,1991-09-04,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,195.0,89.0,right,20.0,2022-07-02Z,active,no,2024-02-17Z,NaN
3od2va5fa9pj4q6n1sp45vs2d,David,Horejš,NaN,NaN,Male,D. Horejš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,coach,1977-05-19,Prachatice,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,76.0,NaN,NaN,2024-02-28Z,active,yes,NaN,NaN
3w87195oobfd8lm5fecd2cq1h,Milan,Knobloch,Milan,Knobloch,Male,M. Knobloch,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1992-08-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,192.0,92.0,right,34.0,2024-02-01Z,active,no,2024-06-30Z,NaN
40zs1xx2ie5h8t0t7ohwnqi1h,Jozef,Weber,NaN,NaN,Male,J. Weber,Slovakia,7dybe8679n9bgyrcxi383pq3y,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1970-12-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-07-01Z,active,no,2023-09-18Z,NaN
56rghk02z5qvuwesnawoswfhm,Jakub,Klíma,Jakub,Klíma,Male,J. Klíma,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1998-08-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,NaN,NaN,14.0,2022-07-01Z,active,yes,NaN,NaN
5nb31ongtpuay1rn17e7e9coa,Petr,Pudhorocký,Petr,Pudhorocky,Male,P. Pudhorocký,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2001-06-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,10.0,2023-01-26Z,active,no,2025-01-25Z,NaN
5ox853udgbhtmp40d1cgbx1ih,Vojtěch,Smrž,Vojtech,Smrz,Male,V. Smrž,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1997-01-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,75.0,NaN,2.0,2022-07-15Z,active,no,2023-08-29Z,NaN
5rf0vynlv8g7c456sdzkprzdh,Michal,Leibl,NaN,NaN,Male,M. Leibl,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1992-06-07,Osek,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,79.0,NaN,18.0,2019-01-01Z,active,no,2024-06-21Z,NaN
5rlyn13uzbrn3wevjkj8agzc9,Jakub,Kučera,NaN,NaN,Male,J. Kučera,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1997-01-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,78.0,NaN,28.0,2022-01-07Z,active,yes,NaN,NaN
5zlm5c7bgdms0370tbxewxeqx,Ondřej,Šašinka,Ondrej,Sasinka,Male,O. Šašinka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1998-03-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,81.0,left,27.0,2023-07-06Z,active,yes,NaN,NaN
6229wtsxw2me7rw60tb1rhbrp,Jakub,Rada,Jakub,Rada,Male,J. Rada,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1987-05-05,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,84.0,NaN,23.0,2020-08-03Z,active,no,2024-06-30Z,NaN
6qlo3uoijwqc0ef5k23w83r9x,Ladislav,Krejčí,Ladislav,Krejcí,Male,L. Krejčí,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1992-07-05,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,67.0,left,7.0,2023-07-01Z,active,no,2025-01-26Z,NaN
76nqspzculap4o1dvvhdwn2ll,David,Heidenreich,David,Heidenreich,Male,D. Heidenreich,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2000-06-24,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,72.0,right,8.0,2023-07-11Z,active,yes,NaN,NaN
77r4hf2uohwyjw93tfx6sk9gp,František,Čech,NaN,NaN,Male,F. Čech,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1998-06-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,69.0,NaN,25.0,2017-05-01Z,active,yes,NaN,NaN
7ye5o826mur1l5ch22zjmpe6s,Daniel,Hais,NaN,NaN,Male,D. Hais,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2003-06-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,16.0,2023-09-15Z,active,no,2024-08-22Z,NaN
95rkkq4diyy8i3ms1c1wgxx5g,Vojtěch,Baloun,NaN,NaN,Male,V. Baloun,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2002-10-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,32.0,2023-01-01Z,active,no,2024-06-30Z,NaN
99763os7b0tblnpzclm4bklqs,Martin,Hlaváč,NaN,NaN,Male,M. Hlaváč,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2002-08-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,24.0,2023-04-01Z,active,yes,NaN,NaN
9ctd54hlsaxfi1tsha385di7e,Daniel,Vašulín,Daniel,Vasulín,Male,D. Vašulín,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1998-06-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2021-07-01Z,active,no,2024-06-20Z,NaN
9k906sbp4ld9670905vyn0n9x,Ondřej,Ševčík,NaN,NaN,Male,O. Ševčík,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1995-06-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,80.0,NaN,19.0,2022-07-04Z,active,no,2024-02-08Z,NaN
9lz2kyd7dcq5cggjuc0g1chsk,Petr,Juliš,Petr,Julis,Male,P. Juliš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2003-04-17,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,17.0,2023-07-01Z,active,yes,NaN,NaN
ab470admyu96ui8vuuybym2vo,Karel,Spáčil,Karel,Spácil,Male,K. Spáčil,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2003-05-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,13.0,2024-02-08Z,active,no,2025-01-28Z,NaN
ac1jv4urgx17jya5ixjaxclt6,Patrik,Vízek,NaN,NaN,Male,P. Vízek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1993-02-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,83.0,NaN,1.0,2019-01-01Z,active,yes,NaN,NaN
bidudbkachfl6126lhlr254wk,Adam,Gabriel,Adam,Gabriel,Male,A. Gabriel,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2001-05-28,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,84.0,right,13.0,2022-07-01Z,active,no,2023-08-23Z,NaN
bptjm5hzs0fiincv8xzwq4m0a,Filip,Čihák,Filip,Cihák,Male,F. Čihák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1999-07-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,80.0,NaN,5.0,2023-08-23Z,active,no,2024-06-20Z,NaN
bttabwlvc5fxvw9gphuohznfu,Matěj,Koubek,Matej,Koubek,Male,M. Koubek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2000-01-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,29.0,2022-09-08Z,active,no,2025-02-22Z,NaN
cepzhrnnpa73ogetj5ox3pg45,Lukáš,Čmelík,Lukás,Cmelík,Male,L. Čmelík,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,1996-04-13,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,74.0,right,9.0,2023-09-05Z,active,yes,NaN,NaN
clv5qhdszqe6gjr4szuh4j0q2,Štěpán,Harazim,Stepán,Harazim,Male,Š. Harazim,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2000-07-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,21.0,2021-07-01Z,active,yes,NaN,NaN
dbubhqylbhyabrs3waovjnzyt,Václav,Kotal,Vaclav,Kotal,Male,V. Kotal,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,coach,1952-10-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-09-18Z,active,no,2024-02-29Z,NaN
dt1jqc35t5c7eg0qxs3qbxm21,Petr,Kodeš,NaN,NaN,Male,P. Kodeš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1996-01-31,Krupka,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,72.0,NaN,22.0,2021-07-01Z,active,yes,NaN,NaN
dvjwntanmbqn589udkr6nub1m,Adam,Zadražil,Adam,Zadrazil,Male,A. Zadražil,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,2000-08-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,12.0,2023-07-01Z,active,yes,NaN,NaN
xbp16o2bijkl84w1lklyua51,Samuel,Dancák,Samuel,Dancák,Male,S. Dancák,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,1998-03-06,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,11.0,2023-08-09Z,active,no,2024-06-30Z,NaN
1fcsrgpyo4swch24zcl7dm710,Milan,Govaers,Milan,Govaers,Male,M. Govaers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-03-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,4.0,2023-03-01Z,active,no,2024-06-30Z,NaN
24ag393ieajcfwhg66ui2zotm,Ahmad Abubakar,Ghali,NaN,NaN,Male,A. Ghali,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2000-06-23,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,64.0,NaN,25.0,2022-01-28Z,active,yes,NaN,NaN
2hk67ca5v67k6tzdc8ebvirdg,Marek,Bajza,NaN,NaN,Male,M. Bajza,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Attacker,player,1987-11-27,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,NaN,2010-05-01Z,active,yes,NaN,NaN
2pmyiqgl3t8y1dd42khlg4dex,Daniel,Tetour,NaN,NaN,Male,D. Tetour,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,1994-07-17,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,71.0,NaN,27.0,2024-02-22Z,active,no,2024-06-30Z,NaN
35nwysid10cxun9k4fsbq9tqt,Michael,Rabušic,Michael,Rabusic,Male,M. Rabušic,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,1989-09-17,Trebic,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,80.0,right,7.0,2020-08-15Z,active,yes,NaN,NaN
384b17flg6v3vdd83k5t9fris,Sebastian,Kop,NaN,NaN,Male,S. Kop,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2005-08-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,29.0,2024-02-17Z,active,yes,NaN,NaN
39d7gtc61hczsyvgvkynbfm51,Ľubomír,Tupta,Lubomír,Tupta,Male,Ľ. Tupta,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Attacker,player,1998-03-27,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,74.0,right,10.0,2023-07-01Z,active,no,2025-02-22Z,NaN
41zdjk7mje36kpr8v2lndp2lm,Filip,Prebsl,Filip,Prebsl,Male,F. Prebsl,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2003-03-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,30.0,2022-02-18Z,active,no,2024-06-30Z,NaN
4a7hcqok05uywlzz6dgk45lyi,Ondřej,Lehoczki,Ondrej,Lehoczki,Male,O. Lehoczki,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1998-02-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,17.0,2023-01-01Z,active,no,2024-06-30Z,NaN
4riunfstr4l3lqrrd0lffv7fu,Lukáš,Červ,Lukás,Cerv,Male,L. Červ,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2001-04-10,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,70.0,right,8.0,2022-06-22Z,active,no,2024-02-09Z,NaN
59clzbjr79ql4nsqgoni54uwa,Lukáš,Letenay,NaN,NaN,Male,L. Letenay,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Attacker,player,2001-04-19,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,NaN,2024-01-03Z,active,yes,NaN,NaN
5nqonu6ea844ish2k3m5le3je,Denis,Višinský,Denis,Visinsky,Male,D. Višinský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2003-03-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,5.0,2022-01-31Z,active,yes,2025-06-30Z,NaN
5sizb1inhe45jt1cuhxt9tt78,Tomáš,Polyák,NaN,NaN,Male,T. Polyák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2001-05-07,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,22.0,2021-07-01Z,active,no,2023-12-31Z,NaN
67ave6snts7v5pg4mn5zkxh3p,Luboš,Kozel,NaN,NaN,Male,L. Kozel,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,coach,1971-03-16,Vlašim,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,NaN,NaN,NaN,2021-08-29Z,active,no,2024-05-26Z,NaN
6i65quse9pjdu8z2um61md8gk,Milan,Lexa,NaN,NaN,Male,M. Lexa,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2004-08-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,172.0,59.0,NaN,18.0,2023-01-07Z,active,no,2024-07-03Z,NaN
75t4elt5qqlsvypb9kfcqb4d1,Ivan,Kopecký,NaN,NaN,Male,I. Kopecký,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,assistant coach,1970-06-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-03-11Z,active,no,2024-06-12Z,NaN
7afwt18ozpwrhqpyqo9gjf6ne,Nicolas,Penner,Nicolas,Penner,Male,N. Penner,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2001-06-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,19.0,2023-07-01Z,active,no,2024-09-04Z,NaN
7bdvpsz3j3cr38n0ltxqaj5jp,Jan,Mikula,Jan,Mikula,Male,J. Mikula,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1992-01-05,Havlíčkův Brod,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,79.0,right,3.0,2017-07-02Z,active,yes,NaN,NaN
7tc1glrem1sc2vev7j2we0pux,Michal,Fukala,Michal,Fukala,Male,M. Fukala,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,2000-10-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,80.0,right,24.0,2018-07-04Z,active,no,2024-06-21Z,NaN
8utfqkk9niq1xvdhsw0f4awut,Matěj,Chaluš,Matej,Chalus,Male,M. Chaluš,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1998-02-02,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,80.0,right,37.0,2023-07-01Z,active,no,2024-06-28Z,NaN
9ok30ybctd4tmsv4c19vhh5d6,Mários,Pourzitídis,Mários,Pourzitídis,Male,M. Pourzitídis,Greece,6lpgd60z890no2v46zdecrcss,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1999-05-08,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,190.0,NaN,right,33.0,2020-10-27Z,active,no,2025-01-28Z,NaN
9qdram0xhslnku7t1ohiidul0,Chidera Micheal,Okoh,Chidera,Okoh,Male,C. Okoh,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2003-04-05,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,21.0,2023-09-05Z,active,no,2024-06-30Z,NaN
9vjskg4knzw94o03xuvwvo8o9,Hugo Jan,Bačkovský,Hugo Jan,Backovsky,Male,H. Bačkovský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1999-10-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,74.0,NaN,31.0,2023-07-01Z,active,no,2025-02-21Z,NaN
9y5kirmp6gcrsy2s1pinhkqy2,Luka,Kulenović,Luka,Kulenovic,Male,L. Kulenović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1999-09-29,Toronto,Canada,1iaoypzp6syf32cz9l15pzp7e,190.0,85.0,NaN,26.0,2023-07-01Z,active,no,2024-07-29Z,NaN
b0tkmej1qmpzpychw9rpqhecp,Christián,Frýdek,Christian,Frydek,Male,C. Frýdek,Czechia,5md5tpwr2nmqao528prx43jr7,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-02-01,Leverkusen,Germany,36min0qztu8eydwvpv8t1is0m,169.0,61.0,NaN,11.0,2021-08-05Z,active,yes,2025-06-30Z,NaN
bnlal8kbqu3a6vbh1zfb1zoyc,Filip,Horský,Filip,Horsky,Male,F. Horský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Attacker,player,2003-05-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,75.0,right,14.0,2023-07-01Z,active,no,2024-06-30Z,NaN
bnxvk63ieyse1mspakxi4dai2,Radoslav,Kováč,Radoslav,Kovac,Male,R. Kováč,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,coach,1979-11-27,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,78.0,right,NaN,2024-05-26Z,active,yes,NaN,NaN
btp42zqe7lw85hlcyi4ymzutx,Josef,Petrik,NaN,NaN,Male,J. Petrik,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,assistant coach,1955-02-03,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN
cgpj3qsbbzagcizozved36tbd,Mohamed,Doumbia,Mohamed,Doumbia,Male,M. Doumbia,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Midfielder,player,1998-12-25,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,15.0,2022-02-17Z,active,no,2024-06-30Z,NaN
cuzvy5d70w9zbxsu3po6clucp,Dominik,Plechatý,Dominik,Plechaty,Male,D. Plechatý,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1999-04-18,Zvole,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,73.0,NaN,2.0,2023-07-10Z,active,no,2024-06-21Z,NaN
dbwxbxu6sah8hsb0fp1o0mlg4,Ivan,Varfolomieiev,Ivan,Varfolomieiev,Male,I. Varfolomieiev,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,Midfielder,player,2004-03-24,Simferopol,Ukraine,315w6fk6umfzf4qvba3t55u61,180.0,68.0,NaN,6.0,2022-06-21Z,active,yes,NaN,NaN
do5gstk4ks97daehnudehyjxm,Jan,Žambůrek,Jan,Zamburek,Male,J. Žambůrek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2001-02-13,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,70.0,left,28.0,2023-09-01Z,active,no,2024-06-30Z,NaN
e0cbaaj5xtlhxq3xyfmnn35nu,Kristian,Michal,Kristian,Michal,Male,K. Michal,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2000-11-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,170.0,68.0,right,NaN,2024-01-01Z,active,no,2024-01-01Z,NaN
ee5hnkd6tgwxkv6h3h5g0qmtw,Jakub,Hudák,NaN,NaN,Male,J. Hudák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2004-05-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,75.0,right,9.0,2023-01-01Z,active,no,2024-07-03Z,NaN
eiiaabwio50ddvnuezpsgv9m2,Lukáš,Hasalík,Lukás,Hasalík,Male,L. Hasalík,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,2001-06-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,85.0,NaN,32.0,2023-07-01Z,active,yes,NaN,NaN
errumr0tp8wraymef8l7l27ai,Olivier Marc,Vliegen,Olivier,Vliegen,Male,O. Vliegen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1999-02-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,85.0,right,1.0,2021-07-01Z,active,no,2024-07-28Z,NaN
f0pr9jllied6o876bo544he6s,Olaf,Kok,Olaf,Kok,Male,O. Kok,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2002-01-16,Hoevelaken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,16.0,2023-12-12Z,active,no,2025-01-26Z,NaN
jxrq5a63f8wjyonu0prz48ut,Dominik,Preisler,NaN,NaN,Male,D. Preisler,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1995-09-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,83.0,NaN,20.0,2022-07-01Z,active,no,2025-02-18Z,NaN
17e78wivkulu647aezeztkiqd,Marek,Bakoš,Marek,Bakos,Male,M. Bakoš,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,assistant coach,1983-04-15,Nová Baňa,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,76.0,NaN,NaN,2019-07-01Z,active,yes,NaN,NaN
2bf28lr218vw4pxri6ovksa5m,Matěj,Valenta,Matej,Valenta,Male,M. Valenta,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Midfielder,player,2000-02-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,76.0,NaN,32.0,2024-02-09Z,active,yes,NaN,NaN
2lprk6lif9w54osr8ptxyppsl,Luděk,Pernica,Ludek,Pernica,Male,L. Pernica,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1990-06-16,Boskovice,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,80.0,right,4.0,2021-07-01Z,active,no,2023-12-31Z,NaN
2shrxnkgrdxuro6l0edhism39,Jan,Kliment,Jan,Kliment,Male,J. Kliment,Czechia,5md5tpwr2nmqao528prx43jr7,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1993-09-01,Jihlava,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,73.0,right,9.0,2022-07-01Z,active,no,2024-06-21Z,NaN
3av4ovazno2pxi0fg3icxq3f9,Jhon Édison,Mosquera Rebolledo,Jhon,Mosquera,Male,J. Mosquera,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1990-05-08,Candelaria,Colombia,6kby8rq1p01fg5ds38ckkrcs5,186.0,78.0,left,18.0,2021-07-01Z,active,no,2025-01-10Z,NaN
4dnao2yd0v4btv2dlmx6tfsut,Jan,Trousil,Jan,Trousil,Male,J. Trousil,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,assistant coach,1976-04-09,Kutna Hora,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,88.0,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN
4l09nrr75hpk80bq7himhav2t,Jindřich,Staněk,Jindrich,Stanek,Male,J. Staněk,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1996-04-27,Strakonice,Czechia,5md5tpwr2nmqao528prx43jr7,192.0,84.0,right,36.0,2021-01-03Z,active,no,2024-01-06Z,NaN
