id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,knownName
e5fnoxb8f2hycjx4gnmce2wvd,Martin,Erlić,Martin,Erlic,Male,M. Erlić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1998-01-24,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,78.0,right,6.0,2025-08-04Z,active,yes,NaN,NaN,NaN,NaN
e64kcio0848bpw39eedbjyd5g,Mikel Johan,Gogorza Krüger-Johnsen,Mikel,Krüger-Johnsen,Male,M. Krüger-Johnsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-09-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,72.0,right,41.0,2023-08-23Z,active,yes,NaN,France,7gww28djs405rfga69smki84o,NaN
e6p5i2ujvk0t9mo0h2gvrlka1,Ola,Brynhildsen,Ola,Brynhildsen,Male,O. Brynhildsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1999-04-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,70.0,right,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
e73sexp7kse0wlykdi7xcbg2c,Valdemar,Byskov Andreasen,Valdemar,Byskov,Male,V. Byskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-01-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,170.0,65.0,both,20.0,2024-01-03Z,active,yes,NaN,NaN,NaN,NaN
elhmf9cc26ec5p1wnwonuxf4l,Adam,Buksa,Adam,Buksa,Male,A. Buksa,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1996-07-12,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,191.0,78.0,left,18.0,2024-07-11Z,active,no,2025-08-26Z,NaN,NaN,NaN
fwu0bja02waqct7l682s5mfp,Melingo Kevin,Mbabu,Kevin,Mbabu,Male,K. Mbabu,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1995-04-19,Chêne-Bougeries,Switzerland,3bh70jgvc5mn58x0byjkuda17,184.0,83.0,right,43.0,2024-08-30Z,active,yes,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
ou0gnms7vf5ff66o508nowoa,Gue-Sung,Cho,Gue-Sung,Cho,Male,Cho Gue-Sung,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Attacker,player,1998-01-25,Ansan,Korea Republic,4vzpxtqkiwx0puygnmayr74di,189.0,82.0,right,10.0,2023-07-11Z,active,yes,NaN,NaN,NaN,Cho Gue-Sung
179f3j88wnmze82aicikkez9,Erik,Marxen,Erik,Marxen,Male,E. Marxen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-12-02,Middelfart,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,80.0,left,15.0,2022-01-01Z,active,yes,NaN,NaN,NaN,NaN
1ayq3kfm2hc6xq9q9lzridnh0,Mamadou,Sanoussi Diallo,Diallo,Sanoussi,Male,M. Sanoussi,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2006-05-29,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,175.0,65.0,right,27.0,2024-08-29Z,active,yes,NaN,NaN,NaN,NaN
1d4r2fhndmqb5gpj7sze62l90,Souleymane,Alio,Souleymane,Alio,Male,S. Alio,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,player,2006-10-28,NaN,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,NaN,NaN,33.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2r8s61bmydlumhg62wd0y6fis,Justin,Meltofte Janssen,Justin,Janssen,Male,J. Janssen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-07-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,18.0,2024-08-04Z,active,yes,NaN,NaN,NaN,NaN
2rvx2wlfj2rxzcgye6wiw0v84,Lucas,Høgsberg,Lucas,Høgsberg,Male,L. Høgsberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-06-23,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,69.0,right,24.0,2023-03-04Z,active,no,2025-08-09Z,NaN,NaN,NaN
3qcjzsb466tfri5yrj35wztw4,Bi Youan Levy Zacharia,Néné,Levy,Néné,Male,L. Néné,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2006-03-17,Kayes,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,NaN,17.0,2024-05-08Z,active,yes,NaN,Mali,d0v29nncgikdswlxpdq553zz,NaN
3zc9hy5uicgp21wr6z5wyuntg,Caleb Marfo,Yirenkyi,Caleb,Yirenkyi,Male,C. Yirenkyi,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2006-01-15,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,36.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
48xw7kyik3l0wi1qzny2i8q95,Jens,Fønsskov Olsen,Jens,Olsen,Male,J. Olsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1975-05-19,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN
49wkw0wkn4ta18b6657vjvglx,Andreas,Hansen,Andreas,Hansen,Male,A. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1995-08-11,Brøndbyøster,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,73.0,right,13.0,2022-07-01Z,active,yes,NaN,NaN,NaN,Andreas Hansen
54c43p8ykqxjtbmy2z5nakijt,Ola,Selvaag Solbakken,Ola,Solbakken,Male,O. Solbakken,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1998-09-07,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,82.0,left,9.0,2025-08-04Z,active,yes,NaN,NaN,NaN,NaN
55gunqozsj8gs6oua7ee5xxhx,Kian H.,Hansen,Kian,Hansen,Male,K. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1989-03-03,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,73.0,right,4.0,2019-07-19Z,retired,no,2025-09-02Z,NaN,NaN,Kian Hansen
5r1v2w303bvj0vv1893qr5d5h,Mark,Brink Christensen,Mark,Brink,Male,M. Brink,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-03-15,Esbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,73.0,right,6.0,2024-09-02Z,active,yes,NaN,NaN,NaN,NaN
5ucbttulfcdufwr751zj0zcic,Juho Väinö Valtteri,Lähteenmäki,Juho,Lähteenmäki,Male,J. Lähteenmäki,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2006-06-15,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,NaN,25.0,2025-02-22Z,active,yes,NaN,NaN,NaN,NaN
6rd6a2f1k124dzp1p904yq3h0,Batuhan Zidan,Sertdemir,Zidan,Sertdemir,Male,Z. Sertdemir,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-02-04,Ishøj,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,71.0,left,21.0,2023-01-31Z,active,no,2025-08-31Z,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
766yz5r437tgwjkn0ey8j2wwk,Runar,Robinsønn Norheim,Runar,Norheim,Male,R. Norheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-02-14,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,23.0,2025-08-27Z,active,yes,NaN,NaN,NaN,NaN
7a1vtc0e7ubua2t0dwx9ufk7o,Sindre,Walle Egeli,Sindre,Egeli,Male,S. Egeli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-06-21,Larvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,NaN,left,7.0,2023-11-08Z,active,no,2025-08-29Z,NaN,NaN,NaN
7cpkykvmy8ujrahzdz7ksk2c5,Peter,Svarrer Ankersen,Peter,Ankersen,Male,P. Ankersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-09-22,Esbjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,73.0,right,2.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
8aawjsdwpfdzqhtj8jjyz8hlg,Malte,Såby Heyde,Malte,Heyde,Male,M. Heyde,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-02-18,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,47.0,2025-06-22Z,active,yes,NaN,NaN,NaN,NaN
8dqghahifyr8tjcndw9pip3x0,Hjalte,Boe Kling Rasmussen,Hjalte,Boe Rasmussen,Male,H. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-10-15,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,40.0,2025-03-29Z,active,yes,NaN,NaN,NaN,NaN
8fq9611ox5xduf5mhiq2rwums,Casper Friis,Røjkjær,Casper,Röjkjaer,Male,C. Røjkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1992-01-01,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2024-04-10Z,active,yes,NaN,NaN,NaN,NaN
9h6c9ue598hllcri39erjitqs,William Johannes,Lykke,William,Lykke,Male,W. Lykke,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-09-28,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,NaN,right,38.0,2024-07-11Z,active,yes,NaN,NaN,NaN,NaN
9qebp1745dtdjh5kg5n4wfq7e,Rocco Angelo,Ascone,Rocco,Ascone,Male,R. Ascone,France,7gww28djs405rfga69smki84o,Midfielder,player,2003-09-12,NaN,France,7gww28djs405rfga69smki84o,180.0,67.0,left,NaN,2026-01-01Z,active,no,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
apspqh3shqfwobvh35x60q5g4,Noah,Hesselund Markmann,Noah,Markmann,Male,N. Markmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2007-02-24,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,45.0,2023-11-08Z,active,yes,NaN,NaN,NaN,NaN
ayistjficdvpd0v10681qf578,Peter Villum,Berthelsen,Villum,Berthelsen,Male,V. Berthelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-04-14,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,29.0,2025-02-19Z,active,yes,NaN,NaN,NaN,NaN
b4ocx2ub0iwtzac72gd0voj6c,Markus,Walker Andersen,Markus,Walker,Male,M. Walker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-11-23,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,NaN,both,28.0,2025-02-22Z,active,yes,NaN,NaN,NaN,NaN
bgviotid6bht0k2452r5gehw4,Araphat,Mohammed,Araphat,Mohammed,Male,A. Mohammed,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2005-11-06,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,left,20.0,2024-02-28Z,active,yes,NaN,NaN,NaN,NaN
c1s6vw84nupd8c0mbj8gov5lg,Stephen,Acquah,Stephen,Acquah,Male,S. Acquah,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2006-05-01,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,186.0,NaN,right,34.0,2025-02-26Z,active,yes,NaN,NaN,NaN,NaN
c7gwbtdqptxjtu3tn3xctvit,Jakob,Busk Jensen,Jakob,Busk,Male,J. Busk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1993-09-12,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,88.0,right,16.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
chjcbjc5nv8uyiusfafts5zv9,Tobias Frank,Salquist Nielsen,Tobias,Salquist,Male,T. Salquist,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-05-18,Ikast,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,85.0,both,3.0,2025-01-03Z,active,yes,NaN,NaN,NaN,NaN
cugmerpydsw8kqbo2rle9npm2,Alexander Lucas,Lind Rasmussen,Alexander,Lind,Male,A. Lind,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-06-26,Hørning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,85.0,right,NaN,2025-09-01Z,active,yes,2026-06-30Z,NaN,NaN,NaN
drzdo6ouxi5n4jafhfajpor85,Nicklas Friis,Røjkjær,Nicklas,Røjkjær,Male,N. Røjkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-07-24,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,68.0,right,8.0,2025-07-06Z,active,yes,NaN,NaN,NaN,NaN
e07zv7ag985v8lq9sebfi27l5,Milan,Iloski,Milan,Iloski,Male,M. Iloski,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-07-29,Escondido,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,right,23.0,2025-07-15Z,active,no,2025-08-05Z,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN
e457dpvb3s2dna0yivjrmhudw,Issaka,Seidu,Issaka,Seidu,Male,I. Seidu,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2006-06-05,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,30.0,2024-06-05Z,active,yes,NaN,NaN,NaN,NaN
edxxbicc6s6n0thb9reytbf2s,Daníel Ingi,Jóhannesson,Daníel,Jóhannesson,Male,D. Jóhannesson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2007-04-03,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,39.0,2025-08-14Z,active,yes,NaN,NaN,NaN,NaN
tjwcwnzx8w0rv41nr6ebhxck,Prince,Amoako Junior,Prince,Amoako,Male,P. Amoako,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2007-02-19,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,22.0,2025-02-25Z,active,yes,NaN,NaN,NaN,NaN
15jhbyn4wsbd865fd9djcwaok,William Christian,Martin,William,Martin,Male,W. Martin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-04-23,NaN,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,NaN,NaN,23.0,2024-05-18Z,active,yes,NaN,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN
19wdr5lrjw3aqm0ap9nklwefo,Yahya,Bojang,Yahya,Bojang,Male,Y. Bojang,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2004-09-10,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,185.0,NaN,right,24.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN
1b32j0lqi7ggcabdra4tygxzo,Markus Gustav,Jensen,Markus,Jensen,Male,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-07-15,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,both,11.0,2023-05-20Z,active,no,2025-08-20Z,NaN,NaN,NaN
1vfh2k9yurk6t5s1vmgmlmfpw,Marcus,Eskildsen,Marcus,Eskildsen,Male,M. Eskildsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2007-12-03,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,27.0,2025-03-25Z,active,yes,NaN,NaN,NaN,NaN
2g019dl7zougqjo7usig0rf11,Martin,Hansen,Martin,Hansen,Male,M. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1990-06-15,Brøndby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,85.0,both,1.0,2022-08-06Z,active,yes,NaN,NaN,NaN,NaN
2mhcqwpftx46hwl2r7smhog6h,Jann-Fiete,Arp,Fiete,Arp,Male,F. Arp,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-01-06,Bad Segeberg,Germany,36min0qztu8eydwvpv8t1is0m,186.0,83.0,right,7.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2uw6m0yavlvkkiob73hoywb56,Gustav,Grubbe Madsen,Gustav,Grubbe,Male,G. Grubbe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-01-27,Odense,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,74.0,right,14.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
2z8u8kyv91shp0la8alkn6kus,Max Isaac,Ejdum,Max,Ejdum,Male,M. Ejdum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-10-15,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,left,18.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
3ukx6q0q54uzz78gl7k10o2dw,Magnus,Hvitfeldt Andersen,Magnus,Andersen,Male,M. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-04-03,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,28.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
49m6v23y89mzt0tfccsamswoa,Noah,Ganaus,Noah,Ganaus,Male,N. Ganaus,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-01-19,Nürtingen,Germany,36min0qztu8eydwvpv8t1is0m,195.0,80.0,right,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
4clmd8g8jogdfvauhijd7n55h,Viljar,Røsholt Myhra,Viljar,Myhra,Male,V. Myhra,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1996-07-21,Skien,Norway,7f16iy4w8u8ogyn6pfooqwv5z,194.0,94.0,right,16.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN
4n002w0ii1wqwx8t5xc1bzf2s,Julius,Berthel Askou Harvey,Julius,Berthel Askou,Male,J. Berthel Askou,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-05-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,13.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
5vwzliaibdlhfm38g8v5z0r8p,Jay-Roy Jornell,Grot,Jay-Roy,Grot,Male,J. Grot,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-03-13,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,74.0,right,31.0,2025-03-04Z,active,yes,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN
5wmik73cqursg7sv3w14ue5pm,Louicius Don,Deedson,Louicius,Deedson,Male,L. Deedson,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,2001-02-11,NaN,Haiti,5mp58o38d0mr5qt8g4o6l7efg,178.0,71.0,left,10.0,2023-06-23Z,active,no,2025-07-24Z,USA,7hr2f89v44y65dyu9k92vprwn,NaN
6eg3kxxg5aneckolraz03xzpw,Nikolaj,Juul-Sandberg,Nikolaj,Juul-Sandberg,Male,N. Juul-Sandberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-04-21,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,21.0,2024-06-20Z,active,no,2025-09-01Z,NaN,NaN,NaN
6s3lkxgo7i5lktx7ultybs3ys,Jona,Niemiec,Jona,Niemiec,Male,J. Niemiec,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-09-19,Lüdenscheid,Germany,36min0qztu8eydwvpv8t1is0m,188.0,85.0,both,NaN,2025-09-01Z,active,yes,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN
6tym2hab6olisnu40l5rkfx90,Adam,Amrani,Adam,Amrani,Male,A. Amrani,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2008-10-09,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
8f1mw21tbkct0slelpdznf7dg,Marcus,McCoy,Marcus,McCoy,Male,M. McCoy,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-08-24,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,left,15.0,2022-10-30Z,active,yes,NaN,NaN,NaN,NaN
a5k78t7t27ihjzexg00n14yj9,Alexander,Zorniger,Alexander,Zorniger,Male,A. Zorniger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1967-10-08,Mutlangen,Germany,36min0qztu8eydwvpv8t1is0m,182.0,85.0,NaN,NaN,2025-06-01Z,active,yes,NaN,NaN,NaN,NaN
ap5tk7hqni7e79nshgc6axk44,Noah,Hovgaard Lassen,Noah,Lassen,Male,N. Lassen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-01-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-06-02Z,active,yes,NaN,NaN,NaN,NaN
auk14ut8cwaqop549u2zmfgt1,Nicolas Sandro,Bürgy,Nicolas,Bürgy,Male,N. Bürgy,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1995-08-07,Bern,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,79.0,right,5.0,2025-02-03Z,active,yes,NaN,NaN,NaN,NaN
b9etqcvi0eueu0bh49roth638,Wandepanga Ismahila,Ouédraogo,Ismahila,Ouédraogo,Male,I. Ouédraogo,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Midfielder,player,1999-11-05,Ouagadougou,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,170.0,61.0,right,22.0,2025-08-26Z,active,yes,NaN,NaN,NaN,NaN
bl9em2c9quspd4afzwqn81xxw,Theo,Nicolini Sander,Theo,Sander,Male,T. Sander,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2005-01-08,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,82.0,both,30.0,2025-07-17Z,active,yes,2026-06-30Z,France,7gww28djs405rfga69smki84o,NaN
bxamae8lo647u6k3kruigir8q,Adam,Sørensen,Adam,Sørensen,Male,A. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-11-11,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,165.0,60.0,left,3.0,2025-01-03Z,active,yes,NaN,NaN,NaN,NaN
dqtarwrqvkopmzbt2ovp2dln9,Bjørn,Iversen Paulsen,Bjørn,Paulsen,Male,B. Paulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-07-02,Augustenborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,85.0,right,4.0,2022-07-12Z,active,yes,NaN,NaN,NaN,NaN
e42jh6bbwn4aybdnysonrvutx,Leeroy,Owusu,Leeroy,Owusu,Male,L. Owusu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1996-08-13,Purmerend,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,68.0,right,20.0,2023-06-17Z,active,yes,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
e9o7q10wnhex4e8eo47mobbvt,Jakob,Bonde Havlykke Jensen,Jakob,Bonde,Male,J. Bonde,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-12-29,Nykøbing Falster,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,75.0,left,6.0,2024-07-15Z,active,yes,NaN,NaN,NaN,NaN
ev2s21ogvpjtata4fndi868ve,James,Gomez,James,Gomez,Male,J. Gomez,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2001-11-14,Bakary Sambouya,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,189.0,80.0,right,29.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN
ewh6t7yo6clfewu89uznll9uc,Elias,Hansborg-Sørensen,Elias,Hansborg-Sørensen,Male,E. Hansborg-Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-07-02,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,26.0,2024-06-19Z,active,yes,NaN,NaN,NaN,NaN
f31mk6o4xs3783bginjsbuvis,Mads,Riis Abrahamsen,Mads,Abrahamsen,Male,M. Abrahamsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-01-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,40.0,2025-05-01Z,active,yes,NaN,NaN,NaN,NaN
rq6npjy37kolscu8lrj4r2dx,Rasmus,Falk Jensen,Rasmus,Falk,Male,R. Falk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1992-01-15,Middelfart,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,69.0,right,8.0,2025-07-02Z,active,yes,NaN,NaN,NaN,NaN
wha77a8wm7jyn32743y0w79x,Tom,Trybull,Tom,Trybull,Male,T. Trybull,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-03-09,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,181.0,72.0,right,19.0,2023-10-01Z,active,yes,NaN,NaN,NaN,NaN
1329qhvvxpp6j4q5esh4n3hii,Mohamed,Touré,Mohamed,Touré,Male,Mohamed Touré,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,2004-03-26,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,186.0,78.0,right,7.0,2024-07-17Z,active,yes,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,Mohamed Touré
15fo180vixn0lb65fujttit3p,Jannich Victor,Bøgelund Storch,Jannich,Storch,Male,J. Storch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1993-05-12,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,78.0,right,32.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
1kbassjcm38mdv856cu0c7ims,Mads,Nielsen,Mads,Nielsen,Male,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,53.0,2025-08-16Z,active,yes,NaN,NaN,NaN,NaN
