id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,secondNationality,secondNationalityId,knownName
8aeb2hxdewppuym698zknip04,Mohammed,Hopsdal Abbas,Mohammed,Abbas,Male,M. Abbas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-02-18,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,76.0,NaN,23.0,active,no,NaN,NaN,NaN
8z66qn1e7rkhwzpm74zv119be,Andreas,Hegdahl Gundersen,Andreas,Gundersen,Male,A. Gundersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-05-11,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,78.0,NaN,27.0,active,yes,NaN,NaN,NaN
91kiw0xa00btt5v54ywplywkq,Adam Jesús Jr.,Esparza-Saldaña,Adam,Saldaña,Male,A. Saldaña,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-07,Panorama City,USA,7hr2f89v44y65dyu9k92vprwn,173.0,66.0,NaN,43.0,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
9nve6ykit6zzdfg2yqppcil0,Henri,Sørlie,Henri,Sørlie,Male,H. Sørlie,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2007-04-04,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,31.0,active,yes,NaN,NaN,NaN
ac8p9n85zo4fpqz0neqsxbcgl,Remi-André,Svindland,Remi-André,Svindland,Male,R. Svindland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-10-29,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,73.0,NaN,6.0,active,yes,NaN,NaN,NaN
aebliukutyz91pczaam39lolx,Moussa Jailani Gaucho,Njie,Moussa,Njie,Male,Moussa Njie,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-10-02,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,75.0,NaN,10.0,active,yes,NaN,NaN,Moussa Njie
b3xoogh929qczbacvt36fbbis,Martin Korshie,Gavey,Martin,Gavey,Male,M. Gavey,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-07-25,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
be3klm10if1wthrt8o78zmr6c,Sander,Fredheim Barbosa,Sander,Barbosa,Male,S. Barbosa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-06-17,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
biibwjyc33yv901fetordsv84,Niclas,Schjøth Semmen,Niclas,Semmen,Male,N. Semmen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-11-13,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,19.0,active,yes,NaN,NaN,NaN
c1jlypnkt4c9y9vdnjkvxa85x,Robin,Gravli Rasch,Robin,Rasch,Male,R. Rasch,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1994-01-10,Lørenskog,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,76.0,right,7.0,active,yes,NaN,NaN,NaN
c78cublmvb2gg8gzk999xn9hx,Amin Mimoun,Nouri,Amin,Nouri,Male,A. Nouri,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1990-01-10,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,77.0,right,33.0,active,yes,NaN,NaN,NaN
dvrvgq5j49kb9vfergmluyxyi,David,Hickson Gyedu,David,Hickson,Male,D. Hickson,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-07-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,42.0,active,yes,NaN,NaN,NaN
eiaznjejcon11hee8d9ccakiy,Johannes,Moesgaard,Johannes,Moesgaard,Male,J. Moesgaard,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1984-03-01,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
etz2bmorno30rw9efxkc0ufo,Obilor Denzel,Okeke,Obilor,Okeke,Male,O. Okeke,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-07-23,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,170.0,70.0,NaN,11.0,active,yes,NaN,NaN,NaN
euc11yjkfscwt6xsiitlorz10,Sverre,Hakami Sandal,Sverre,Sandal,Male,S. Sandal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-06-06,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,193.0,80.0,NaN,25.0,active,yes,NaN,NaN,NaN
15823p8n34f7coivq6wq687is,Wilfred George,Igor,Wilfred,Igor,Male,W. Igor,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2005-02-20,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
16tmkyjtx7rr2rbb6ey9vasmi,Oskar,Siira Sivertsen,Oskar,Sivertsen,Male,O. Sivertsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-02-15,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,72.0,NaN,37.0,active,yes,NaN,NaN,NaN
2vkztwfo5zi3rbsnlmwsgfjvu,Marius,Berntsen Olsen,Marius,Olsen,Male,M. Olsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-05-14,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,190.0,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
3ga4zm8ifo0ohz7xe03jxswkp,Sebastian,Jarl,Sebastian,Jarl,Male,S. Jarl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-01-11,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,90.0,NaN,18.0,active,no,NaN,NaN,NaN
3sfh0fq729hxtea9rzfke9979,Dan Peter,Ulvestad,Dan,Ulvestad,Male,D. Ulvestad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1989-04-04,Ålesund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,84.0,right,5.0,active,yes,NaN,NaN,NaN
3tw3hts8c02j2qkh2b3ynknv9,Andreas,Eines Hopmark,Andreas,Hopmark,Male,A. Hopmark,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1991-07-06,Kristiansund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,192.0,88.0,right,6.0,active,yes,NaN,NaN,NaN
3v5wx531unaysc8jmgl63w3it,Christoffer,Aasbak,Christoffer,Aasbak,Male,C. Aasbak,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-07-22,Norge,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,80.0,left,3.0,active,yes,NaN,NaN,NaN
421oqsmmhbxy3v3zkh0ijcpas,Andreas Kornelius,Bakeng-Rogne,Andreas,Bakeng-Rogne,Male,A. Bakeng-Rogne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-12-19,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,34.0,active,yes,NaN,NaN,NaN
45d87fg5d9k6rvgkkoqcdr384,Adrian,Sæther,Adrian,Sæther,Male,A. Sæther,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2001-06-01,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,197.0,91.0,NaN,12.0,active,yes,NaN,NaN,NaN
5q8rvam8iv65g4wjb8rarw15,Brynjólfur,Andersen Willumsson,Brynjólfur,Willumsson,Male,B. Willumsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2000-08-12,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,185.0,82.0,right,17.0,active,no,NaN,NaN,NaN
5wallvqkubzphc7q0sxieaj11,Serigne Mor,Mbaye,Serigne Mor,Mbaye,Male,M. Mbaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Goalkeeper,player,1996-01-03,Bargny,Senegal,6hhqyhr5cwq2pfprlazyposyk,190.0,76.0,NaN,30.0,active,no,NaN,NaN,NaN
5xgcwr8alrcay5f5pf22pfaxg,Hilmir Rafn,Mikaelsson,Hilmir,Mikaelsson,Male,H. Mikaelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-02-02,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
6437iwpplyfh71o9b7uxdylii,Pape Habib,Guèye,Pape,Guèye,Male,P. Guèye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,1999-09-20,Ziguinchor,Senegal,6hhqyhr5cwq2pfprlazyposyk,188.0,84.0,left,7.0,active,no,NaN,NaN,NaN
6cu5njaghdntn0z9b1i6yb71m,Igor,Jeličić,Igor,Jelicic,Male,I. Jeličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-02-28,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,21.0,active,yes,NaN,NaN,NaN
6hzeyz7yomlqkb0aukl4ms6j8,Mikkel,Rakneberg,Mikkel,Rakneberg,Male,M. Rakneberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-02-28,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,78.0,NaN,15.0,active,yes,NaN,NaN,NaN
6l7m7ckhqogx54zy19v3g7l2i,Max,Normann Williamsen,Max,Williamsen,Male,M. Williamsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-07-24,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,81.0,NaN,26.0,active,yes,NaN,NaN,NaN
6rfyer2rek8oez224ue12dces,Adrian,Kurd Rønning,Adrian,Rønning,Male,A. Rønning,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-03-17,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,NaN
7147txv5bzfhm9yw818y28ems,Aron,Benjaminsen,Aron,Benjaminsen,Male,A. Benjaminsen,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Midfielder,player,2007-02-11,NaN,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
82dyshdwqwkvyba38j4a1kpas,Awet,Ermias Alemseged,Awet,Alemseged,Male,A. Alemseged,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-04-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,24.0,active,yes,NaN,NaN,NaN
8ho7btmnqcs62fewp8y7dpex,Erlend,Segberg,Erlend,Segberg,Male,E. Segberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-04-12,Kristiansand,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,79.0,NaN,7.0,active,yes,NaN,NaN,NaN
8qmrc7p7k4bod8ojxl5ib6ot0,David,Tufekcic,David,Tufekcic,Male,D. Tufekcic,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-01-22,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,16.0,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
8u1ii0vmhpub1p2gbsk1w7yzt,Michael Ryan,Lansing,Michael,Lansing,Male,M. Lansing,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-06-13,Randolph,USA,7hr2f89v44y65dyu9k92vprwn,193.0,84.0,right,1.0,active,yes,NaN,NaN,NaN
94s19kazaywfzrg007vsha6wa,Ruben,Kristensen Alte,Ruben,Alte,Male,R. Alte,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-02-28,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,8.0,active,yes,NaN,NaN,NaN
94vr0cf5vsj2pxd0aotfdmpzo,Heine,Gikling Bruseth,Heine,Bruseth,Male,H. Bruseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-04-06,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,64.0,NaN,23.0,active,no,NaN,NaN,NaN
apfogknoboqpug4o4b9kkvkl,Amund,Robertsen Skiri,Amund,Skiri,Male,A. Skiri,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1978-02-25,Åndalsnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,76.0,right,NaN,active,yes,NaN,NaN,NaN
bb7inex45spf3wj9dqw8sbqi,Kristian,Strømland Lien,Kristian,Lien,Male,K. Lien,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-09-30,Flekkefjord,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,80.0,right,17.0,active,yes,NaN,NaN,NaN
chibd7bdsrd7bcgc7viu5q1as,Marius,Weidel,Marius,Weidel,Male,M. Weidel,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-06-13,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,80.0,NaN,29.0,active,yes,NaN,NaN,NaN
d0phfsg3amx6r0xblx5wia9k9,Franklin Daliba,Nyenetue,Franklin,Nyenetue,Male,F. Nyenetue,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-11-16,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,11.0,active,yes,NaN,NaN,NaN
d85k1uo6f1k9d1pcayvpr3ac4,Johannes Andreas,Schultz Wiig,Johannes,Wiig,Male,J. Wiig,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-01-31,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,36.0,active,yes,NaN,NaN,NaN
dt6oacdhzssj4bu3a9rp8jdas,Haakon,Haugen,Haakon,Haugen,Male,H. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-01-10,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,33.0,active,yes,NaN,NaN,NaN
entijovrf5gijn9mx40zatgx5,Jesper,Strand Isaksen,Jesper,Isaksen,Male,J. Isaksen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-10-13,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,73.0,NaN,14.0,active,yes,NaN,NaN,NaN
eqdrlel19e75aj5s61hw1zasq,Sander,Nyland,Sander,Nyland,Male,S. Nyland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,1993-12-22,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
evp0uxt65iugdfwf403qqub6c,Leander,Næss Alvheim,Leander,Alvheim,Male,L. Alvheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-09-15,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,19.0,active,yes,NaN,NaN,NaN
gbbb2gvc1h1vbq7murb777ro,Isak,Hagen Aalberg,Isak,Aalberg,Male,I. Aalberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-05-11,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,191.0,81.0,NaN,35.0,active,yes,NaN,NaN,NaN
rzfthr8qys67ormz869jrndg,Håkon,Sjåtil,Håkon,Sjåtil,Male,H. Sjåtil,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-12-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
18paxu0ihqdu4kbd2ddi5z1t5,Martin Ove,Roseth,Martin,Roseth,Male,M. Roseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1998-07-10,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,left,3.0,active,yes,NaN,NaN,NaN
1aubf0oeiik9aip7q1lso093o,Jabir Abdihakim,Ali,Jabir,Ali,Male,J. Ali,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1999-02-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
1cqm6sq09ivgecrr761byp591,Stefan,Hagerup,Stefan,Hagerup,Male,S. Hagerup,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1994-04-06,Bergen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,190.0,83.0,right,1.0,active,yes,NaN,NaN,NaN
1dt1xdbbp9cjq40uddavp395g,Markus Edner,Wæhler,Markus,Wähler,Male,M. Wæhler,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-09-19,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,43.0,active,yes,NaN,NaN,NaN
1gnpoxdene6ohs2rrl1apd9zp,Lunan Ruben,Gabrielsen,Ruben,Gabrielsen,Male,R. Gabrielsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1992-03-10,Gjøvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,87.0,right,28.0,active,yes,NaN,NaN,NaN
20i5y3j4afmbelygcf1hbnu2,Lars,Mogstad Ranger,Lars,Ranger,Male,L. Ranger,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-03-12,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2.0,active,yes,NaN,NaN,NaN
2bzso72hndsx95vet1tv5rumt,Jan Eric Anton,Larsson,Eric,Larsson,Male,E. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1991-07-15,Gävle,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,68.0,right,64.0,active,yes,NaN,NaN,NaN
2dx94phqrljak98vkh5rywxrd,Kristoffer,Tønnessen,Kristoffer,Tønnessen,Male,K. Tønnessen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-10-01,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,19.0,active,yes,NaN,NaN,NaN
3qjm9ada1em0wt6ti5l352q96,Frederik,Elkær,Frederik,Elkaer,Male,F. Elkær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-12-11,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,11.0,active,yes,NaN,NaN,NaN
43anppywo7v1ydan12sq816ac,Uba Charles,Nwokoma,Uba,Charles,Male,U. Charles,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2002-10-10,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN
4cjkgb0dshczln1ha26bt0v10,Andreas,Georgson,Andreas,Georgson,Male,A. Georgson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1985-09-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
4ymmvsw7begr70g9n4km6vpih,Vladimiro Etson,António Félix,Vladimiro Etson,António Félix,Male,Vá,Angola,3k53bkrjx5zsxchc6e3mcd834,Attacker,player,1998-08-24,NaN,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,Vá
4zpydvaonu3oxdlc1fcln4lih,Eric,Bugale Kitolano,Eric,Kitolano,Male,E. Kitolano,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-09-02,Uvira,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,175.0,70.0,right,17.0,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
51wrvgnamem23vf9scuk4ezt,Ylldren,Ibrahimaj,Ylldren,Ibrahimaj,Male,Y. Ibrahimaj,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1995-12-24,Arendal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,70.0,left,7.0,active,yes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
5lc81sbctf8okncyam1di568l,Thomas,Lehne Olsen,Thomas,Lehne Olsen,Male,T. Lehne Olsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1991-06-29,Hamar,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,78.0,right,10.0,active,yes,NaN,NaN,NaN
5s5h28z546bnqvn3e6tfmjutx,Mathis,Gazoa Kippersund Bolly,Mathis,Bolly,Male,M. Bolly,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1990-11-14,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,77.0,both,14.0,active,yes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
5wwomuez6o9rkzra1psvt2itx,Marius,Lundemo,Marius,Lundemo,Male,M. Lundemo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1994-04-11,Bærum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,82.0,right,8.0,active,yes,NaN,NaN,NaN
67l0o9f3qvblr4k70fpkytr6x,Mads,Hedenstad Christiansen,Mads,Hedenstad,Male,M. Hedenstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2000-10-21,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
6u94pxq9neh7qn0fr8uxz6o0k,Petter,Myhre,Peter,Myhre,Male,P. Myhre,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,1972-02-21,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
6y4tlx3641fhlvuydu97qcmvp,David Jean,Nielsen,David,Nielsen,Male,D. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1976-12-01,Skagen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
84spg74mx1jq0qu00hq6nevis,Daniel Johan,Skaarud,Daniel,Skaarud,Male,D. Skaarud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-09-10,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,21.0,active,no,NaN,NaN,NaN
8crtgvv3dto4ybb9rq1tv302c,Efe,Kegbe Lucky,Efe,Lucky,Male,E. Lucky,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2006-01-14,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
95u4j4kg3w5wfpk8ilcimhfdg,Henrik,Langaas Skogvold,Henrik,Skogvold,Male,H. Skogvold,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-07-14,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
9kje5itaq7ey60tiy1v5nbahh,Gjermund,Åsen,Gjermund,Åsen,Male,G. Åsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1991-05-22,Trondheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,71.0,left,23.0,active,yes,NaN,NaN,NaN
9ol3wyx7gs29bpbhg4osrwovd,Kevin Martin,Krygård,Kevin Martin,Krygård,Male,K. Krygård,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-05-17,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,55.0,active,yes,NaN,NaN,NaN
9pfiqb3htuhy058brlhgioui2,Elias Sebastian,Solberg,Elias,Solberg,Male,E. Solberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-03-03,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
amd83lcenauzol3w2fpx481d5,Antonio Ordinas,Pou,Toni,Ordinas,Male,Toni Ordinas,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,coach,1974-08-19,Palma,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
awwy5tu1n1kdfcljoc4b4t5re,August Jonathan,Karlin,August,Karlin,Male,A. Karlin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2003-06-09,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,18.0,active,yes,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN
b33igqso7qywdvmun6p4kdfys,Robin,Asterhed,Robin,Asterhed,Male,R. Asterhed,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1987-07-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
b78fvaj5k1l5x9puq3lm2tvxl,Sander,Moen Foss,Sander,Foss,Male,S. Foss,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1998-12-31,Barkåker,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,30.0,active,yes,NaN,NaN,NaN
bba6ee27a6ydtapqmx8u4lh5g,El Schaddai,Furaha,El Schaddai,Furaha,Male,E. Furaha,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-11-02,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,90.0,active,no,NaN,NaN,NaN
bvge4go6le5olm1wq9ooogedx,Vebjørn,Alvestad Hoff,Vebjørn,Hoff,Male,V. Hoff,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1996-02-13,Ålesund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,181.0,74.0,right,6.0,active,yes,NaN,NaN,NaN
bw5of1yi3j0eoq30p2t79mmwa,Uranik,Seferi,Uranik,Seferi,Male,U. Seferi,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-04-19,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,27.0,active,no,NaN,NaN,NaN
bx5qa3vn26qdi3mr2ckt1wmw9,Samual Jarard,Rogers,Sam,Rogers,Male,S. Rogers,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-05-17,Seattle,USA,7hr2f89v44y65dyu9k92vprwn,193.0,86.0,NaN,NaN,active,no,NaN,NaN,NaN
