id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
99tf4co0pm09ayca13ma3lql1,Julien Ariel,De Sart,Julien,De Sart,Male,J. De Sart,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1994-12-23,Waremme,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,72.0,right,NaN,2021-07-01Z,2024-07-30Z,active,no,NaN
9w8ka8b5aaxqaqlnit33glkb8,Franck William,Surdez,Franck,Surdez,Male,F. Surdez,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,NaN,Attacker,player,2002-05-05,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,188.0,68.0,right,19.0,2024-01-25Z,NaN,active,yes,NaN
9xhuc26auh42v6lnyrlupvzf8,Célestin Eric,De Schrevel,Célestin,De Schrevel,Male,C. De Schrevel,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-04-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,left,30.0,2025-05-17Z,NaN,active,yes,NaN
a7l66mrnkuduvqw9y6z61j4es,Bram,Lagae,Bram,Lagae,Male,B. Lagae,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,70.0,left,15.0,2024-07-01Z,2024-07-31Z,active,no,NaN
ay86n2sd0odbxluws2jyx4zkk,Momodou Lamin,Sonko,Momodou,Sonko,Male,M. Sonko,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2005-01-31,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,70.0,right,11.0,2024-01-29Z,NaN,active,yes,NaN
b5nc0tgc33wklhsekw3jklylm,Atsuki,Ito,Atsuki,Ito,Male,A. Ito,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,1998-08-11,Urawa,Japan,lxyibh89lpdc0bfian1nx0xq,185.0,78.0,right,15.0,2024-08-14Z,NaN,active,yes,NaN
bdslzeqnm2a3o9yr1tsxuoydw,Ahmed,Abdullahi,Ahmed,Abdullahi,Male,A. Abdullahi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2004-06-19,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,181.0,75.0,right,32.0,2024-01-31Z,2024-08-31Z,active,no,NaN
be0ws51ws5cm9wzmcp3ozmklx,Davy Dirk,Roef,Davy,Roef,Male,D. Roef,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1994-02-06,Rumst,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,84.0,right,33.0,2020-07-01Z,NaN,active,yes,NaN
c066582sb3qfs7c0472rw371m,Aimé,Ntsama Omgba,Aimé,Omgba,Male,A. Omgba,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2002-10-22,Leiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,right,10.0,2024-09-04Z,NaN,active,yes,NaN
c517lc5fmsd9ugk638s2o9iad,Núrio,Domingos Matias Fortuna,Núrio,Domingos Matias Fortuna,Male,Núrio Fortuna,Angola,3k53bkrjx5zsxchc6e3mcd834,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1995-03-24,Luanda,Angola,3k53bkrjx5zsxchc6e3mcd834,177.0,70.0,left,25.0,2020-07-07Z,2025-02-03Z,active,no,Núrio Fortuna
cthycm0hbxkrqaa579akqesmi,Hugo,Gambor,Hugo,Gambor,Male,H. Gambor,Central African Republic,4grlavjd5jd86praiug1voxmd,France,7gww28djs405rfga69smki84o,Defender,player,2002-12-30,Blois,France,7gww28djs405rfga69smki84o,186.0,77.0,right,12.0,2024-02-01Z,NaN,active,yes,NaN
egk6jzgyggkh62b5fokw7534k,René Barbara,Vanden Borre,René,Vanden Borre,Male,R. Vanden Borre,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2004-01-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,NaN,NaN,40.0,2024-10-23Z,NaN,active,yes,NaN
fs5utga62tud5s06xj27qdat,Jordan,Torunarigha,Jordan,Torunarigha,Male,J. Torunarigha,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-08-07,Chemnitz,Germany,36min0qztu8eydwvpv8t1is0m,191.0,80.0,left,23.0,2022-07-19Z,NaN,active,yes,NaN
m8qyz0chbc6dpjy85yqsbf9w,Bas,Evers,Bas,Evers,Male,B. Evers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2008-12-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,31.0,2024-01-03Z,NaN,active,yes,NaN
19htxtc8lmbfsv83py7hzqb8q,Yira Collins,Sor,Yira,Sor,Male,Y. Sor,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2000-07-24,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,174.0,68.0,right,14.0,2023-01-04Z,NaN,active,yes,NaN
2gwigr63tgo2jw460msz2qgwk,Jarne,Steuckers,Jarne,Steuckers,Male,J. Steuckers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-02-04,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,68.0,left,23.0,2024-06-15Z,NaN,active,yes,NaN
2ouuumxck7ekp5zsdjlfzz8r8,Ibrahima Sory,Bangoura,Ibrahima,Bangoura,Male,I. Bangoura,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,Midfielder,player,2004-01-05,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,190.0,78.0,right,21.0,2023-07-01Z,NaN,active,yes,NaN
3z37ancgteqhbhpygl0brzzdh,Hendrik,Van Crombrugge,Hendrik,Van Crombrugge,Male,H. Van Crombrugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1993-04-30,Leuven,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,86.0,left,1.0,2023-07-18Z,NaN,active,yes,NaN
43nbjlhluajhnansrk7xmirkk,Matías Alejandro,Galarza,Matías,Galarza,Male,M. Galarza,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Midfielder,player,2002-03-04,San Isidro,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,75.0,right,5.0,2022-08-11Z,2024-08-22Z,active,no,NaN
43uuj9gwya80n4r3z6kcv87bo,Josue,Ndenge Kongolo,Josue,Kongolo,Male,J. Kongolo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2006-04-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,77.0,right,44.0,2023-08-01Z,NaN,active,yes,NaN
44kah50v5w1on1mhbostzfrze,Kayden Leighton,Hugh Pierre,Kayden,Pierre,Male,K. Pierre,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2003-02-16,Bloomfield Hills,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,right,2.0,2024-09-04Z,NaN,active,yes,NaN
47vs05b8xlhvx5sqo2t5kys4,Mike Louis,Penders,Mike,Penders,Male,M. Penders,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-07-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,200.0,95.0,left,39.0,2024-08-28Z,2025-06-30Z,active,yes,NaN
4pbx40gvdmacim2n0k2qt41cl,Joris,Kayembe Ditu,Joris,Kayembe,Male,J. Kayembe,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1994-08-08,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,73.0,left,18.0,2023-06-15Z,NaN,active,yes,NaN
4r3lhp07c1km3bkybelrrx9n8,Nikolas,Sattlberger,Nikolas,Sattlberger,Male,N. Sattlberger,Austria,hcs1bd49qliqqity6o268jyt,NaN,NaN,Midfielder,player,2004-01-18,Wien,Austria,hcs1bd49qliqqity6o268jyt,189.0,73.0,both,24.0,2024-08-05Z,NaN,active,yes,NaN
5enjhxrx2jrjqtgb9wwq0baax,Mark Irwin Robert Alexander,McKenzie,Mark,McKenzie,Male,M. McKenzie,USA,7hr2f89v44y65dyu9k92vprwn,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Defender,player,1999-02-25,New York,USA,7hr2f89v44y65dyu9k92vprwn,184.0,83.0,right,2.0,2021-01-07Z,2024-08-16Z,active,no,NaN
5f13ro5hgmago2bmqtzjw5ey,Alieu,Fadera,Alieu,Fadera,Male,A. Fadera,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Attacker,player,2001-11-03,Bakau,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,182.0,71.0,right,7.0,2023-07-01Z,2024-08-14Z,active,no,NaN
68vmg4qgr11vppc48hs8402jt,Carlos Eccehomo,Cuesta Figueroa,Carlos,Cuesta,Male,C. Cuesta,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Defender,player,1999-03-09,Quibdó,Colombia,6kby8rq1p01fg5ds38ckkrcs5,182.0,80.0,right,46.0,2019-07-03Z,2025-02-06Z,active,no,NaN
6bmumoni1d3l86o9firkzoy6s,Christopher,Bonsu Baah,Christopher,Bonsu Baah,Male,C. Bonsu Baah,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2004-12-14,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,172.0,73.0,left,7.0,2023-07-06Z,NaN,active,yes,NaN
6n1rvd0axpp159h9wkkd7lwfe,Ken,Nkuba Tshiend,Ken,Nkuba,Male,K. Nkuba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2002-01-21,Mons,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,82.0,right,27.0,2024-01-30Z,NaN,active,yes,NaN
7jpasvui43tnyao6ijyuuyuqc,Bilal,El Khannouss,Bilal,El Khannouss,Male,B. El Khannouss,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-05-10,Strombeek-Bever,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,10.0,2022-02-26Z,2024-08-29Z,active,no,NaN
7mcgyfr80xzsoh8tzklqugro4,Noah,Adedeji-Sternberg,Noah,Adedeji-Sternberg,Male,N. Adedeji-Sternberg,Belgium,4wbzjcclyefma1ourvjsu4q2j,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-06-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,69.0,right,32.0,2024-01-25Z,NaN,active,yes,NaN
8y6kxc66t4hurxuz4m4cm388a,Luca,Oyen,Luca,Oyen,Male,L. Oyen,Belgium,4wbzjcclyefma1ourvjsu4q2j,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2003-03-14,Nottingham,England,1fk5l4hkqk12i7zske6mcqju6,174.0,69.0,right,11.0,2020-03-06Z,NaN,active,yes,NaN
95vx1dz2leiona1k455atzwus,Thomas,Claes,Thomas,Claes,Male,T. Claes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-03-26,Bilzen,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,69.0,right,15.0,2024-01-30Z,NaN,active,yes,NaN
9hr3gbfaiezk8hybacaezbn4l,Jos,Daerden,Jos,Daerden,Male,J. Daerden,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1954-11-26,'s Herenelderen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2017-12-10Z,NaN,active,yes,NaN
9qe7czo24c9hz308iuzgx9nxm,Hyeon-Gyu,Oh,Hyeon-Gyu,Oh,Male,Oh Hyeon-Gyu,Korea Republic,4vzpxtqkiwx0puygnmayr74di,NaN,NaN,Attacker,player,2001-04-12,Namyangju,Korea Republic,4vzpxtqkiwx0puygnmayr74di,185.0,72.0,right,9.0,2024-07-14Z,NaN,active,yes,Oh Hyeon-Gyu
a3on8aipuz77wn25jm2r312lm,Mujaid,Sadick Aliu,Mujaid,Sadick,Male,Mujaid Sadick,Spain,49ih1pwv3ahshdf8uzrimi54c,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2000-03-14,Logroño,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,81.0,right,3.0,2021-07-01Z,NaN,active,yes,NaN
a8k3ubqsi0duc3g4u5jnvcoa1,Bryan,Heynen,Bryan,Heynen,Male,B. Heynen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1997-02-06,Bree,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,73.0,right,8.0,2015-07-01Z,NaN,active,yes,NaN
aayoay8x24gev2vhrut6xcmad,Andi Avdi,Zeqiri,Andi,Zeqiri,Male,A. Zeqiri,Switzerland,3bh70jgvc5mn58x0byjkuda17,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1999-06-22,Lausanne,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,81.0,left,9.0,2023-09-05Z,2024-09-06Z,active,no,NaN
akiclq4of0hue4gzghoq1ghlg,Robin,Mirisola,Robin,Mirisola,Male,R. Mirisola,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-12-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,59.0,2025-02-28Z,NaN,active,yes,NaN
ama1ibpjcfu206icrfmkgfavp,Patrik,Hrošovský,Patrik,Hrosovsky,Male,P. Hrošovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,1992-04-22,Bojnice,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,65.0,right,17.0,2019-08-16Z,NaN,active,yes,NaN
bmd048lrobhvy8zjn4mxs2hg5,Thorsten,Fink,Thorsten,Fink,Male,T. Fink,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1967-10-29,Dortmund,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-06-06Z,NaN,active,yes,NaN
boehs62sf23wlas5wb4l5s2y,Toluwalase Emmanuel,Arokodare,Tolu,Arokodare,Male,T. Arokodare,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2000-11-23,Festac,Nigeria,63pvdwrsiq5b07mzi8igqei9p,197.0,97.0,right,99.0,2023-01-31Z,NaN,active,yes,NaN
c9rsmnwugw2z3ogobj2856i38,Yaimar Abel,Medina Ortiz,Yaimar,Medina,Male,Y. Medina,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Midfielder,player,2004-11-05,Eloy Alfaro,Ecuador,6pyj2bytt2osbjk69owzfehcg,177.0,73.0,NaN,19.0,2025-01-09Z,NaN,active,yes,NaN
ctyeiw325fykxcejgbqksl1ck,Brad Ryan,Manguelle,Brad,Manguelle,Male,B. Manguelle,Belgium,4wbzjcclyefma1ourvjsu4q2j,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2007-11-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,74.0,right,22.0,2024-07-12Z,NaN,active,yes,NaN
cxs294yvxtp9qxbgosgdb7ris,Zakaria,El Ouahdi,Zakaria,El Ouahdi,Male,Z. El Ouahdi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-12-31,Antwerp,Belgium,4wbzjcclyefma1ourvjsu4q2j,171.0,66.0,right,77.0,2023-09-05Z,NaN,active,yes,NaN
er6z557ns3jcjhgrsbtmsn6s4,Konstantinos,Karetsas,Konstantinos,Karetsas,Male,K. Karetsas,Greece,6lpgd60z890no2v46zdecrcss,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2007-11-19,Genk,Belgium,4wbzjcclyefma1ourvjsu4q2j,171.0,58.0,left,20.0,2023-01-13Z,NaN,active,yes,NaN
errumr0tp8wraymef8l7l27ai,Olivier Marc,Vliegen,Olivier,Vliegen,Male,O. Vliegen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1999-02-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,85.0,right,82.0,2024-11-09Z,NaN,active,yes,NaN
esvfsx8gxqw8h0codqz5xmnmc,Matte,Smets,Matte,Smets,Male,M. Smets,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-04,Bilzen,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,right,6.0,2024-06-22Z,NaN,active,yes,NaN
exjhsivjsyxlf8y292ibtyxas,Lucca,Brughmans,Lucca,Brughmans,Male,L. Brughmans,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2008-06-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,197.0,85.0,right,51.0,2024-07-01Z,NaN,active,yes,NaN
lbmfn35gv1736jtzrc54df6c,Adrián José,Palacios Hernández,Adrian,Palacios,Male,A. Palacios,Venezuela,1er0616j12s9yghuzvsx76d5v,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,2004-06-07,Alberto Adriani,Venezuela,1er0616j12s9yghuzvsx76d5v,186.0,82.0,left,34.0,2024-06-20Z,NaN,active,yes,NaN
1a9u2g4hynrz2e93sz1evhpzp,Lucas Frédéric,Pirard,Lucas,Pirard,Male,L. Pirard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1995-03-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,85.0,right,95.0,2023-08-25Z,NaN,active,yes,NaN
1aj4z7rib9krhvo9zxzr18pyi,Roko,Šimić,Roko,Simic,Male,R. Šimić,Croatia,37hlakrwxyuzovaeoo4sezusp,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2003-09-10,Milano,Italy,25f2cmb2r8mk5rj92tzer6kvv,190.0,80.0,right,21.0,2024-08-31Z,2025-01-05Z,active,no,NaN
1awtxdlrr3ph4q7wj62oag4r8,James Willy,Ndjeungoue,James,Ndjeungoue,Male,J. Ndjeungoue,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2003-04-04,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,5.0,2025-02-01Z,NaN,active,yes,NaN
2072f0p9ful9u577gdvo89yw9,Koen,Kostons,Koen,Kostons,Male,K. Kostons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1999-09-18,Genk,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,76.0,right,18.0,2025-01-30Z,2025-06-30Z,active,yes,NaN
2fa3vmp34mwrthdiehnaxnnqh,Mounaïm,El Idrissy,Mounaïm,El Idrissy,Male,M. El Idrissy,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1999-02-10,NaN,France,7gww28djs405rfga69smki84o,181.0,72.0,right,7.0,2023-09-06Z,2025-02-03Z,active,no,NaN
2o5etqath4k9qaliho4op0hd5,Patrik Sigurður,Gunnarsson,Patrik,Gunnarsson,Male,P. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Goalkeeper,player,2000-11-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,190.0,84.0,right,31.0,2024-07-16Z,NaN,active,yes,NaN
2unnytu55d7lvws7h3r86yhud,Marko,Ilić,Marko,Ilic,Male,M. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1998-02-03,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,191.0,81.0,right,41.0,2025-01-24Z,NaN,active,yes,Marko Ilic
2ytdtlvxm0ba22gsmk6vu4vhm,Ryan,Alebiosu,Ryan,Alebiosu,Male,R. Alebiosu,England,1fk5l4hkqk12i7zske6mcqju6,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2001-12-17,London,England,1fk5l4hkqk12i7zske6mcqju6,188.0,78.0,right,2.0,2023-09-06Z,2025-02-03Z,active,no,NaN
2zav7n2wnhr4ushew54onj1ed,Youssef,Challouk,Youssef,Challouk,Male,Y. Challouk,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-08-28,Boom,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,68.0,right,8.0,2023-07-01Z,2024-09-04Z,active,no,NaN
3pr51w08wkrl03rpafmsouj85,Massimo,Bruno,Massimo,Bruno,Male,M. Bruno,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1993-09-17,Boussu,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,74.0,right,17.0,2022-07-01Z,NaN,active,yes,NaN
3ux6v5tt1uodoycvva9y0w7is,Leko Albert,Verbauwhede,Leko,Verbauwhede,Male,L. Verbauwhede,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-02-15,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,42.0,2024-01-29Z,NaN,active,yes,NaN
4awwt5mccxjhhitewjzpw2jth,Bernd,Storck,Bernd,Storck,Male,B. Storck,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1963-01-25,Herne,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2025-02-20Z,2025-05-12Z,active,no,NaN
4f7ugym4c838cvm3msg3d3rbo,Fuhna Wirsiy,Nsolo Burinyuy,Fuhna,Nsolo,Male,F. Nsolo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-04-26,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,49.0,2024-12-25Z,NaN,active,yes,NaN
4ilyw37ebyvszpfjk65mddm38,Massimo Stephane,Decoene,Massimo,Decoene,Male,M. Decoene,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-02-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,22.0,2024-06-15Z,2024-08-28Z,active,no,NaN
59ideyqms5r761k1v9rw6zwno,Djiby,Seck,Djiby,Seck,Male,D. Seck,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,2004-03-07,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,76.0,2023-08-23Z,2024-09-06Z,active,no,NaN
5dg8cfor1x4s1cqej9on4oys4,Nathan,Gauthier Huygevelde,Nathan,Huygevelde,Male,N. Huygevelde,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-01-23,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,62.0,right,35.0,2024-06-26Z,2025-06-30Z,active,yes,NaN
5n522jpifzyf9qu0z41kuf7my,João Pedro Eira,Antunes da Silva,João Pedro Eira,Antunes da Silva,Male,João Silva,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,1999-01-14,Braga,Portugal,1nbm5i9a0403zzvltn17lxinc,189.0,82.0,right,44.0,2022-07-15Z,2025-02-08Z,active,no,João Silva
5np1ksd9qkmc511ihzvikhy0a,Abdelkahar,Kadri,Abdelkahar,Kadri,Male,A. Kadri,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN,Midfielder,player,2000-06-24,El Hammamet,Algeria,1ayprcriqhb8iv10ch70clppu,178.0,69.0,right,10.0,2021-08-12Z,NaN,active,yes,NaN
5zdapzrncz7vch3yrgftfp5g,Nayel Rayan,Mehssatou Sepúlveda,Nayel,Mehssatou,Male,N. Mehssatou,Chile,32tb8d7824xg4i0ybxzssczu0,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-04-11,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,70.0,right,6.0,2022-01-21Z,NaN,active,yes,NaN
65js4yds9vyg0iyck8xh10frp,Thierry Winston Jordan,Ambrose,Thierry,Ambrose,Male,T. Ambrose,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Attacker,player,1997-03-28,Sens,France,7gww28djs405rfga69smki84o,178.0,75.0,right,68.0,2023-08-15Z,NaN,active,yes,NaN
6eg8vaxpqsd6cyh736h7bq4x6,Dylan,Mbayo,Dylan,Mbayo,Male,D. Mbayo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,2001-10-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,65.0,left,21.0,2024-07-01Z,2024-08-07Z,active,no,NaN
6m85ntwegbkk9zkodmxka76dw,Dermane,Karim,Dermane,Karim,Male,D. Karim,Togo,3jiuckrqd0zejkm452st5dyq7,NaN,NaN,Midfielder,player,2003-12-26,NaN,Togo,3jiuckrqd0zejkm452st5dyq7,NaN,NaN,NaN,8.0,2025-01-14Z,2025-06-30Z,active,yes,NaN
6yegi163rq5fsloppfubi3sh5,Tom André,Vandenberghe,Tom,Vandenberghe,Male,T. Vandenberghe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1992-08-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,78.0,right,1.0,2022-06-15Z,2025-01-07Z,active,no,NaN
707kby5jn6898bqzdt0z5w8wk,Ignacio,Ferri Julià,Nacho,Ferri,Male,Nacho Ferri,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Attacker,player,2004-10-05,Valencia,Spain,49ih1pwv3ahshdf8uzrimi54c,192.0,80.0,right,19.0,2024-06-29Z,2025-06-30Z,active,yes,NaN
77wkqbxkqix367lc0ccnym86h,Abdoulaye,Sissako,Abdoulaye,Sissako,Male,A. Sissako,France,7gww28djs405rfga69smki84o,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,1998-05-26,Clichy,France,7gww28djs405rfga69smki84o,181.0,80.0,right,27.0,2023-08-14Z,NaN,active,yes,NaN
7de6u27l0rm2y8aigjr2i0ru,Takuro,Kaneko,Takuro,Kaneko,Male,T. Kaneko,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,1997-07-30,Saitama,Japan,lxyibh89lpdc0bfian1nx0xq,178.0,68.0,left,30.0,2024-07-09Z,2025-01-20Z,active,no,NaN
