id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
ahgi2qqq70mxwt1k5j7gzivv9,Mohamed,Sy Soumaré,Mohamed,Soumaré,Male,M. Soumaré,Belgium,4wbzjcclyefma1ourvjsu4q2j,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,1996-06-25,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,175.0,72.0,right,10.0,2024-07-01Z,active,yes,NaN,NaN
awsiaxyma4vmsrpthdyep2ket,Radja,Nainggolan,Radja,Nainggolan,Male,R. Nainggolan,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1988-05-04,Antwerpen,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,65.0,right,44.0,2025-01-22Z,active,yes,NaN,NaN
cffw0hnu19vpp3hslpbwcsx2i,Naïm,Boujouh,Naim,Boujouh,Male,N. Boujouh,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1996-10-01,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,5.0,2022-07-01Z,active,yes,NaN,NaN
cgsirikez39wlx8lhu1uo00yd,Tom,Boere,Tom,Boere,Male,T. Boere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1992-11-24,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,78.0,right,9.0,2025-07-01Z,active,yes,NaN,NaN
e5icndlb2s0xaz1w4sknugqvo,Andreas,Spegelaere,Andreas,Spegelaere,Male,A. Spegelaere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-02-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,29.0,2025-02-04Z,active,yes,NaN,NaN
ebdwdxt5h5d11gdm8cf94ydih,Iñaki,Elejalde Rodríguez,Iñaki,Elejalde,Male,Iñaki Elejalde,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Attacker,player,1999-01-20,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,176.0,69.0,NaN,8.0,2025-07-23Z,active,yes,NaN,NaN
esc7evr9ga4f21lbyyh0zjy1g,Anisse,Brrou,Anisse,Brrou,Male,A. Brrou,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1999-01-01,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,7.0,2025-07-01Z,active,yes,NaN,NaN
etq6ej0ef3e6twwfgdub15ap6,Alexis Thierry,Calant,Alexis,Calant,Male,A. Calant,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1997-02-17,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,97.0,2024-07-01Z,active,yes,NaN,NaN
mzrka1w28qc7vgr5xmcngqg9,Indy,Zeb Boonen,Indy,Boonen,Male,I. Boonen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1999-01-04,Dilsen,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,71.0,left,25.0,2024-07-01Z,active,yes,NaN,NaN
1o71aqpo7k2dqhwpgwvgkxq1g,Maksim,Kireev,Maksim,Kireev,Male,M. Kireev,Belarus,2vn7xzv9g752y1h5ufjzr27i8,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-07-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,10.0,2025-07-01Z,active,no,2025-08-25Z,NaN
1x06lao11mw2wao2qk658mf6y,Emmanuel,Matuta La Nkenda Nosa,Emmanuel,Matuta,Male,E. Matuta,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2002-02-22,Mechelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,78.0,both,6.0,2024-07-01Z,active,yes,NaN,NaN
245vfdkls3ky1r384cdma6fis,Hugo,Masaki Muadi-Dado,Hugo,Masaki,Male,H. Masaki,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-05-30,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,NaN,left,77.0,2024-07-01Z,active,yes,NaN,NaN
2wqhfxpxott2jvy4g55dasxec,Noam,Mayoka-Tika,Noam,Mayoka-Tika,Male,N. Mayoka-Tika,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2003-11-02,Charleroi,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,70.0,right,3.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
389l5vu05vvucpbz8t31pxo9g,Dirk Junior,Asare,Dirk,Asare,Male,D. Asare,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2004-07-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,36.0,2024-07-29Z,active,yes,NaN,NaN
4e9qh4g9y7py4sc631be4g445,Ransford,Addo,Ransford,Addo,Male,R. Addo,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,assistant coach,1983-07-21,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,182.0,79.0,NaN,NaN,2024-12-22Z,active,yes,NaN,NaN
4rd074ih7brltyckdrhx1they,Wout Didier,De Buyser,Wout,De Buyser,Male,W. De Buyser,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-06-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,67.0,left,14.0,2025-02-03Z,active,yes,NaN,NaN
4tgjdo154fe75ajp408eskn4k,Sam,Vanderhallen,Sam,Vanderhallen,Male,S. Vanderhallen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,4.0,2022-07-01Z,active,yes,NaN,NaN
5l64r1r92gcwxr84ogi8mp0id,Nicolas,Van Kerckhoven,Nico,Van Kerckhoven,Male,N. Van Kerckhoven,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1970-12-14,Lier,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,81.0,left,NaN,2022-03-04Z,active,yes,NaN,NaN
6evh45km0morb1z8epgrobf9w,Bo,De Kerf,Bo,De Kerf,Male,B. Kerf,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-11-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,21.0,2025-01-07Z,active,yes,NaN,NaN
6z1isgjrlx4gbcjp5ekawdi39,Pietro,Perdichizzi,Pietro,Perdichizzi,Male,P. Perdichizzi,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1992-12-16,Charleroi,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,74.0,right,2.0,2024-06-28Z,active,yes,NaN,NaN
7c42mdjmm3rfigswnzla367f8,Thiebe,Van Elsuwege,Thiebe,Van Elsuwege,Male,T. Elsuwege,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-04-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,26.0,2025-07-01Z,active,yes,NaN,NaN
7g6lbdmw4uevst4dry3shimay,Brent,Laes,Brent,Laes,Male,B. Laes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-04-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,5.0,2024-07-01Z,active,yes,NaN,NaN
7hz7bfjlrnm0btnldneriddzo,Kiany,Vroman,Kiany,Vroman,Male,K. Vroman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2004-01-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,61.0,2025-07-22Z,active,yes,NaN,NaN
7l4xvcejmxy212ajhigbcsrje,Victor,Daguin,Victor,Daguin,Male,V. Daguin,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2000-03-08,Nantes,France,7gww28djs405rfga69smki84o,185.0,NaN,right,8.0,2024-07-01Z,active,yes,NaN,NaN
8k74pobko1dbwj30bx57ln7dg,Cedric Jan,Van Meirvenne,Cedric,Van Meirvenne,Male,C. Van Meirvenne,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-04-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,22.0,2025-07-01Z,active,yes,NaN,NaN
8m0slcfeyhx0yl7oihs7tuz2s,Tiago,Vermeulen,Tiago,Vermeulen,Male,T. Vermeulen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Philippines,2bn52u7dpgfatwqumx224cczx,Attacker,player,2008-06-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,NaN,right,19.0,2024-07-01Z,active,yes,NaN,NaN
8mzbdc5im1xlrz856yxia3cwk,Yann Patrick,Gboua,Yann,Gboua,Male,Y. Gboua,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2008-02-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,48.0,2025-08-08Z,active,yes,2026-06-30Z,NaN
8uixvlde2zvdihf4hadtgdiei,Jenthe,Mertens,Jenthe,Mertens,Male,J. Mertens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1999-10-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,78.0,right,66.0,2025-07-23Z,active,yes,NaN,NaN
926uvcvygsb7fnxye779ogn2t,Jamath,Shoffner,Jamath,Shoffner,Male,J. Shoffner,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,1978-07-10,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,2024-12-24Z,active,yes,NaN,NaN
967w5z7zm8bvz9td066oeauc4,Lander,Verbist,Lander,Verbist,Male,L. Verbist,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2006-03-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,44.0,2024-08-31Z,active,yes,NaN,NaN
9daagbp9cole1exslz991cqhg,Kieran Joseph,Roy Baskett,Kieran,Baskett,Male,K. Baskett,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN,Goalkeeper,player,2001-09-27,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,191.0,86.0,NaN,12.0,2025-07-01Z,active,yes,NaN,NaN
9p5afumq5prtxuq277j2sjl78,Samih,El Touile,Samih,El Touile,Male,S. El Touile,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-05-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,60.0,right,11.0,2023-01-31Z,active,yes,NaN,NaN
a88rrp1upovghzjs5lc9rcoic,Mauro,Lenaerts,Mauro,Lenaerts,Male,M. Lenaerts,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-09-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,94.0,2025-03-07Z,active,yes,NaN,NaN
ae4c4jk7e2f3ixtme0zwnex3o,Noah,De Ridder,Noah,De Ridder,Male,N. De Ridder,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-10-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,NaN,45.0,2025-07-01Z,active,yes,NaN,NaN
any9bwzuzuktjdu4uof1zmqdw,Willem,Van Clemen,Willem,Van Clemen,Male,W. Van Clemen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2007-08-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,32.0,2025-07-01Z,active,yes,NaN,NaN
b7of1979o295ztx2fv8vywpas,Daan,De Peuter,Daan,De Peuter,Male,D. De Peuter,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2007-06-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,27.0,2024-07-01Z,active,yes,NaN,NaN
bfggyr85mk01xouqla1lfaadw,Vincent,De Vos,Vincent,De Vos,Male,V. De Vos,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-01-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,58.0,2025-07-01Z,active,yes,NaN,NaN
c8bsypdzxp8uwlcnyx30r8t7t,Mansour,Sy,Mansour,Sy,Male,M. Sy,France,7gww28djs405rfga69smki84o,Mauritania,fddgtcs6irg28x9oqietkb6x,Midfielder,player,1997-10-16,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,right,29.0,2025-07-01Z,active,yes,NaN,NaN
cogytf2z31jx4f1kr9gmuslm2,Bryan,Adinany,Bryan,Adinany,Male,B. Adinany,Madagascar,4pidpq12frm06h0wij6mzhhdz,Comoros,40fy8dkxp9lwfufwmbnctzlz6,Attacker,player,2000-03-13,Marseille,France,7gww28djs405rfga69smki84o,187.0,75.0,right,9.0,2024-07-01Z,active,yes,NaN,NaN
dh3x40maobrrxyk5as6batl3o,Dylan Sylvaan Kelly,Elizalde Demuynck,Dylan,Demuynck,Male,D. Demuynck,Philippines,2bn52u7dpgfatwqumx224cczx,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-05-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,17.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
di4t8degvfr83cmcso19mwcfd,Jarno,De Smet,Jarno,De Smet,Male,J. De Smet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1999-02-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,80.0,left,1.0,2020-07-01Z,active,yes,NaN,NaN
m51x5io3vpa2gbrkglpmrjmc,Yassin,Hidraoui Akachar,Yassin,Hidraoui,Male,Y. Hidraoui,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2007-01-05,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN,7.0,2025-07-01Z,active,yes,NaN,NaN
1awtxdlrr3ph4q7wj62oag4r8,James Willy,Ndjeungoue,James,Ndjeungoue,Male,J. Ndjeungoue,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2003-04-04,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,5.0,2025-02-01Z,active,yes,NaN,NaN
2gx5nriroctlbv3gbxkdky87o,Babacar,Djitte Cissé,Babacar,Djitte Cissé,Male,Babacar Djitte Cissé,Spain,49ih1pwv3ahshdf8uzrimi54c,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2006-07-24,Zaragoza,Spain,49ih1pwv3ahshdf8uzrimi54c,172.0,NaN,NaN,47.0,2025-08-22Z,active,yes,NaN,NaN
2o5etqath4k9qaliho4op0hd5,Patrik Sigurður,Gunnarsson,Patrik,Gunnarsson,Male,P. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Goalkeeper,player,2000-11-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,190.0,84.0,right,1.0,2024-07-16Z,active,yes,NaN,NaN
2p9fc6275k41zc36rurqh5yc4,Abdou,Diop,Abdou,Diop,Male,A. Diop,Senegal,6hhqyhr5cwq2pfprlazyposyk,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2005-04-10,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,99.0,2025-07-01Z,active,yes,NaN,NaN
2ri663cf9ev3wiyuk73e83zf8,Rudy Seimao Erolde,Kohon,Rudy,Kohon,Male,R. Kohon,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2004-05-23,Paris,France,7gww28djs405rfga69smki84o,187.0,74.0,right,NaN,2025-08-28Z,active,yes,NaN,NaN
2tk6am9x1mj03pfn05oy2xous,Mohamed Yanis,Boussadia,Mohamed,Boussadia,Male,M. Boussadia,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,2006-01-15,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,29.0,2025-07-10Z,active,yes,NaN,NaN
2unnytu55d7lvws7h3r86yhud,Marko,Ilić,Marko,Ilic,Male,M. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1998-02-03,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,191.0,81.0,right,31.0,2025-01-24Z,active,yes,NaN,NaN
2zav7n2wnhr4ushew54onj1ed,Youssef,Challouk,Youssef,Challouk,Male,Y. Challouk,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-08-28,Boom,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,68.0,right,8.0,2025-07-01Z,active,yes,NaN,NaN
3ux6v5tt1uodoycvva9y0w7is,Leko Albert,Verbauwhede,Leko,Verbauwhede,Male,L. Verbauwhede,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-02-15,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,40.0,2024-01-29Z,active,yes,NaN,NaN
4f7ugym4c838cvm3msg3d3rbo,Fuhna Wirsiy,Nsolo Burinyuy,Fuhna,Nsolo,Male,F. Nsolo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-04-26,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,49.0,2024-12-25Z,active,yes,NaN,NaN
65js4yds9vyg0iyck8xh10frp,Thierry Winston Jordan,Ambrose,Thierry,Ambrose,Male,T. Ambrose,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Attacker,player,1997-03-28,Sens,France,7gww28djs405rfga69smki84o,178.0,79.0,right,68.0,2023-08-15Z,active,yes,NaN,NaN
6y2s58f539ax7s9np2jao0tn8,Manuel,Osifo,Manuel,Osifo,Male,M. Osifo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-07-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,69.0,right,25.0,2025-08-21Z,active,yes,2026-06-30Z,NaN
77px2f7a0ihv8dchncdfj7r9x,Lennard,Hens,Lennard,Hens,Male,L. Hens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1996-02-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,70.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN
7qd9y75ve8exnzew8e5mbqm8k,Ilan Henri,Hurtevent,Ilan,Hurtevent,Male,I. Hurtevent,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-05-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,NaN,right,7.0,2025-07-01Z,active,yes,NaN,NaN
8rdqcmsx8uooxqc6rjc78rr4k,Lenn,De Smet,Lenn,De Smet,Male,Lenn De Smet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-04-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,14.0,2025-07-01Z,active,yes,NaN,Lenn De Smet
9iozhkqoiw5xlhz2v10r7dst0,Tristen,Alliet,Tristen,Alliet,Male,T. Alliet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-04-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,42.0,2024-01-05Z,active,yes,NaN,NaN
9kfdxq7o0jf81h09gduxn5ogk,Nzubechi Sixtus,Ogbuehi,Sixtus,Ogbuehi,Male,S. Ogbuehi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2003-03-15,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,90.0,2025-07-24Z,active,yes,NaN,NaN
9up3gdem613ij4w2ql59uhu51,Jellert,Van Landschoot,Jellert,Van Landschoot,Male,J. Van Landschoot,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1997-08-27,Bruges,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,57.0,left,18.0,2025-07-01Z,active,yes,NaN,NaN
acnqs0gs1c2ocy3tu49yc8fkl,Michiel,Jonckheere,Michiel,Jonckheere,Male,M. Jonckheere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1990-01-03,Ostend,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,66.0,right,NaN,2025-05-27Z,active,yes,NaN,NaN
ai0yljs83kdpaa6r7ri0048np,Gilles Henri,Dewaele,Gilles,Dewaele,Male,G. Dewaele,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1996-02-13,Knokke,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,72.0,right,20.0,2024-06-28Z,active,yes,NaN,NaN
aptddi54vzy3hs6d550bah4b8,Ebbe,De Vlaeminck,Ebbe,De Vlaeminck,Male,E. De Vlaeminck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-11-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,right,13.0,2022-04-09Z,active,yes,NaN,NaN
ba9geltb4m1dzyawzdng8rthw,Matthew,Anderson,Matthew,Anderson,Male,M. Anderson,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,Defender,player,2004-01-25,Blantyre,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,176.0,NaN,left,3.0,2025-07-01Z,active,yes,NaN,NaN
c1grrjf29wtfgbni2qkydf9ey,Boris Luc,Lambert,Boris,Lambert,Male,B. Lambert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2000-04-10,Han-sur-Lesse,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,78.0,right,35.0,2025-06-30Z,active,yes,2026-06-30Z,NaN
dha1vsr7zyz3flnuu92qtol5g,Mouhamed,Guèye,Mouhamed,Guèye,Male,Mouhamed Guèye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2003-11-16,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,185.0,75.0,right,2.0,2025-01-07Z,active,yes,NaN,NaN
eb3l3tb849tldd26shre947ze,Liam,De Smet,Liam,De Smet,Male,Liam De Smet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-04-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,6.0,2025-07-01Z,active,yes,NaN,Liam De Smet
ecdovu3igm2rwrf6mwannhwmi,Haruya,Fujii,Haruya,Fujii,Male,H. Fujii,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Defender,player,2000-12-26,Aichi,Japan,lxyibh89lpdc0bfian1nx0xq,185.0,74.0,right,24.0,2024-06-15Z,active,no,2025-08-15Z,NaN
esraqu99rm13sfomu14x7c5bd,Jonathan,Swanson Afolabi Oyewole,Jonathan,Afolabi,Male,J. Afolabi,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-01-14,Dublin,Republic of Ireland,63nepb66un7juhglo2g6rezcl,189.0,72.0,left,9.0,2025-07-01Z,active,yes,NaN,NaN
eswivc2a0iwwdly6ft8eh0ogl,Brecht Emiel,Dejaegere,Brecht,Dejaegere,Male,B. Dejaegere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1991-05-29,Handzame,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,71.0,right,19.0,2024-08-16Z,active,yes,NaN,NaN
pi2sxs616a52jvpfywgwjowl,Gilles,Ruyssen,Gilles,Ruyssen,Male,G. Ruyssen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1994-06-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,85.0,NaN,22.0,2025-07-01Z,active,yes,NaN,NaN
qoz3bcurcn89l5hzqx9aa1w4,Kyan,Himpe,Kyan,Himpe,Male,K. Himpe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-04-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,21.0,2024-12-25Z,active,yes,NaN,NaN
v3ijnhboxwu71900pcyoxkic,Mohamed,Fofana,Mohamed,Fofana,Male,M. Fofana,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Defender,player,2005-12-29,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,15.0,2025-03-29Z,active,yes,NaN,NaN
1fcsrgpyo4swch24zcl7dm710,Milan,Govaers,Milan,Govaers,Male,M. Govaers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-03-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,3.0,2025-07-01Z,active,yes,NaN,NaN
1s3eozmihytb2dzbkhwf5p4np,Glenn,Claes,Glenn,Claes,Male,G. Claes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1994-03-08,Lier,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,62.0,both,10.0,2025-07-01Z,active,yes,NaN,NaN
1tb1pusiyyf0xy4pumefu43ro,Oscar Owsu,Afriyie Vargas,Oscar,Vargas,Male,O. Vargas,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2006-01-31,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,41.0,2024-07-26Z,active,yes,NaN,NaN
1y5p476l4ihjndiyvfsmcg82x,Colin,Obasanya Dagba,Colin,Dagba,Male,C. Dagba,France,7gww28djs405rfga69smki84o,Benin,3o5wco7tkqgfmys9exmt5fo2h,Defender,player,1998-09-09,Béthune,France,7gww28djs405rfga69smki84o,170.0,62.0,right,2.0,2024-09-05Z,active,yes,NaN,NaN
